data_type,base_feature,contributing_feature,base_IG_1D_mean,total_IG_2D_mean,ig_difference_raw,ig_difference_pct,pair_ig_count
combined,Desulfovibrio_piger,Fusobacterium_nucleatum,28.02,432.513,404.493,1443.57,24/28
combined,GLUTORN-PWY:_L-ornithine_biosynthesis_I,Fusobacterium_nucleatum,14.84,419.321,404.481,2725.58,22/28
combined,GALACTUROCAT-PWY:_D-galacturonate_degradation_I,Fusobacterium_nucleatum,17.462,421.926,404.465,2316.3,22/28
combined,PWY-6478:_GDP-D-glycero-&alpha;-D-manno-heptose_biosynthesis,Fusobacterium_nucleatum,14.2,418.661,404.461,2848.28,22/28
combined,"PWY-5837:_2-carboxy-1,4-naphthoquinol_biosynthesis",Fusobacterium_nucleatum,28.654,433.076,404.422,1411.41,22/28
combined,Clostridium_leptum,Fusobacterium_nucleatum,12.31,416.709,404.399,3285.16,22/28
combined,NONMEVIPP-PWY:_methylerythritol_phosphate_pathway_I,Fusobacterium_nucleatum,22.585,426.953,404.368,1790.46,24/28
combined,ANAGLYCOLYSIS-PWY:_glycolysis_III_(from_glucose),Fusobacterium_nucleatum,25.169,429.516,404.348,1606.56,22/28
combined,Sutterella_wadsworthensis,Fusobacterium_nucleatum,20.249,424.593,404.344,1996.88,24/28
combined,PWY-6531:_mannitol_cycle,Fusobacterium_nucleatum,19.38,423.711,404.331,2086.36,22/28
combined,GGB9589_SGB15011,Fusobacterium_nucleatum,4.236,408.545,404.309,9544.41,2/28
combined,PWY-622:_starch_biosynthesis,Fusobacterium_nucleatum,18.793,423.098,404.305,2151.34,22/28
combined,GGB1380_SGB1883,Fusobacterium_nucleatum,10.237,414.472,404.235,3948.93,2/28
combined,PWY-5088:_L-glutamate_degradation_VIII_(to_propanoate),Fusobacterium_nucleatum,26.783,430.998,404.215,1509.2,22/28
combined,Bifidobacterium_dentium,Fusobacterium_nucleatum,24.573,428.78,404.207,1644.91,24/28
combined,PWY-7198:_pyrimidine_deoxyribonucleotides_de_novo_biosynthesis_IV,Fusobacterium_nucleatum,35.568,439.688,404.12,1136.19,22/28
combined,PWY-8113:_3PG-factor_420_biosynthesis,Fusobacterium_nucleatum,30.203,434.177,403.974,1337.54,24/28
combined,PWY-6700:_queuosine_biosynthesis_I_(de_novo),Fusobacterium_nucleatum,18.815,422.751,403.936,2146.89,22/28
combined,PWY-6609:_adenine_and_adenosine_salvage_III,Fusobacterium_nucleatum,25.451,429.368,403.917,1587.06,22/28
combined,LACTOSECAT-PWY:_lactose_and_galactose_degradation_I,Fusobacterium_nucleatum,17.69,421.577,403.887,2283.12,24/28
combined,PWY0-321:_phenylacetate_degradation_I_(aerobic),Fusobacterium_nucleatum,13.255,417.049,403.794,3046.32,22/28
combined,TCA-GLYOX-BYPASS:_superpathway_of_glyoxylate_bypass_and_TCA,Fusobacterium_nucleatum,42.066,445.848,403.782,959.88,24/28
combined,PWY-6071:_superpathway_of_phenylethylamine_degradation,Fusobacterium_nucleatum,13.432,417.195,403.763,3006.0,22/28
combined,PWY-5347:_superpathway_of_L-methionine_biosynthesis_(transsulfuration),Fusobacterium_nucleatum,40.047,443.793,403.745,1008.17,24/28
combined,PWY-7332:_superpathway_of_UDP-N-acetylglucosamine-derived_O-antigen_building_blocks_biosynthesis,Fusobacterium_nucleatum,12.926,416.657,403.73,3123.28,22/28
combined,Intestinimonas_gabonensis,Fusobacterium_nucleatum,27.941,431.659,403.719,1444.91,24/28
combined,METHANOGENESIS-PWY:_methanogenesis_from_H2_and_CO2,Fusobacterium_nucleatum,23.723,427.426,403.703,1701.73,22/28
combined,GLUCUROCAT-PWY:_superpathway_of_&beta;-D-glucuronosides_degradation,Fusobacterium_nucleatum,21.335,425.034,403.699,1892.17,22/28
combined,LPSSYN-PWY:_superpathway_of_lipopolysaccharide_biosynthesis,Fusobacterium_nucleatum,25.836,429.532,403.696,1562.54,22/28
combined,PWY0-1277:_3-phenylpropanoate_and_3-(3-hydroxyphenyl)propanoate_degradation,Fusobacterium_nucleatum,30.726,434.421,403.696,1313.88,24/28
combined,PWY-7761:_NAD_salvage_pathway_II_(PNC_IV_cycle),Fusobacterium_nucleatum,15.086,418.706,403.621,2675.5,22/28
combined,PWY0-1221:_putrescine_degradation_II,Fusobacterium_nucleatum,28.13,431.75,403.62,1434.86,22/28
combined,"GOLPDLCAT-PWY:_superpathway_of_glycerol_degradation_to_1,3-propanediol",Fusobacterium_nucleatum,11.458,415.041,403.583,3522.22,20/28
combined,PWY-5686:_UMP_biosynthesis_I,Fusobacterium_nucleatum,25.254,428.816,403.562,1598.02,22/28
combined,Escherichia_coli,Fusobacterium_nucleatum,40.668,444.229,403.561,992.32,24/28
combined,PANTOSYN-PWY:_superpathway_of_coenzyme_A_biosynthesis_I_(bacteria),Fusobacterium_nucleatum,18.03,421.583,403.552,2238.22,22/28
combined,GLUCONEO-PWY:_gluconeogenesis_I,Fusobacterium_nucleatum,15.707,419.24,403.533,2569.13,22/28
combined,DARABCATK12-PWY:_D-arabinose_degradation_I,Fusobacterium_nucleatum,34.395,437.878,403.484,1173.09,22/28
combined,PWY-7942:_5-oxo-L-proline_metabolism,Fusobacterium_nucleatum,36.195,439.667,403.472,1114.72,24/28
combined,Pyramidobacter_piscolens,Fusobacterium_nucleatum,10.967,414.436,403.47,3679.04,22/28
combined,PWY-5103:_L-isoleucine_biosynthesis_III,Fusobacterium_nucleatum,13.266,416.621,403.355,3040.63,20/28
combined,PWY-5981:_CDP-diacylglycerol_biosynthesis_III,Fusobacterium_nucleatum,15.789,419.069,403.28,2554.19,22/28
combined,Lachnospiraceae_bacterium,Fusobacterium_nucleatum,22.373,425.491,403.118,1801.8,24/28
combined,POLYAMSYN-PWY:_superpathway_of_polyamine_biosynthesis_I,Fusobacterium_nucleatum,23.974,426.869,402.895,1680.53,22/28
combined,GLYCOGENSYNTH-PWY:_glycogen_biosynthesis_I_(from_ADP-D-Glucose),Fusobacterium_nucleatum,13.771,416.643,402.872,2925.61,22/28
combined,PWY-7209:_superpathway_of_pyrimidine_ribonucleosides_degradation,Fusobacterium_nucleatum,16.157,419.009,402.852,2493.37,22/28
combined,Clostridiaceae_bacterium,Fusobacterium_nucleatum,24.178,426.997,402.82,1666.08,22/28
combined,PWY-7791:_UMP_biosynthesis_III,Fusobacterium_nucleatum,25.369,428.058,402.689,1587.35,22/28
combined,GLUCARGALACTSUPER-PWY:_superpathway_of_D-glucarate_and_D-galactarate_degradation,Fusobacterium_nucleatum,26.353,429.036,402.683,1528.02,22/28
combined,PWY-6922:_L-N&delta;-acetylornithine_biosynthesis,Fusobacterium_nucleatum,20.906,423.536,402.629,1925.87,22/28
combined,GGB3293_SGB4348,Fusobacterium_nucleatum,20.637,423.253,402.617,1950.99,22/28
combined,"PWY-5531:_3,8-divinyl-chlorophyllide_a_biosynthesis_II_(anaerobic)",Fusobacterium_nucleatum,27.361,429.938,402.577,1471.37,2/28
combined,PWY-6519:_8-amino-7-oxononanoate_biosynthesis_I,Fusobacterium_nucleatum,13.815,416.376,402.561,2913.86,22/28
combined,Enterococcus_faecalis,Fusobacterium_nucleatum,26.615,429.129,402.514,1512.36,22/28
combined,PWY-2942:_L-lysine_biosynthesis_III,Fusobacterium_nucleatum,18.144,420.52,402.376,2217.69,20/28
combined,Blautia_caecimuris,Fusobacterium_nucleatum,32.756,435.131,402.376,1228.42,2/28
combined,PWY-7094:_fatty_acid_salvage,Fusobacterium_nucleatum,43.752,446.123,402.371,919.66,24/28
combined,PWY-5897:_superpathway_of_menaquinol-11_biosynthesis,Fusobacterium_nucleatum,33.306,435.664,402.358,1208.07,24/28
combined,FASYN-ELONG-PWY:_fatty_acid_elongation_--_saturated,Fusobacterium_nucleatum,16.389,418.655,402.266,2454.52,22/28
combined,PWY-5840:_superpathway_of_menaquinol-7_biosynthesis,Fusobacterium_nucleatum,28.284,430.543,402.258,1422.2,22/28
combined,PWY-801:_homocysteine_and_cysteine_interconversion,Fusobacterium_nucleatum,15.516,417.703,402.188,2592.16,22/28
combined,HEXITOLDEGSUPER-PWY:_superpathway_of_hexitol_degradation_(bacteria),Fusobacterium_nucleatum,23.651,425.821,402.17,1700.43,22/28
combined,PWY-7389:_superpathway_of_anaerobic_energy_metabolism_(invertebrates),Fusobacterium_nucleatum,19.688,421.807,402.119,2042.43,22/28
combined,AST-PWY:_L-arginine_degradation_II_(AST_pathway),Fusobacterium_nucleatum,39.963,442.039,402.075,1006.11,24/28
combined,PWY-6353:_purine_nucleotides_degradation_II_(aerobic),Fusobacterium_nucleatum,19.483,421.531,402.048,2063.63,22/28
combined,"PWY-8086:_(S)-lactate_fermentation_to_propanoate,_acetate_and_hydrogen",Fusobacterium_nucleatum,25.022,427.047,402.025,1606.69,22/28
combined,THREOCAT-PWY:_superpathway_of_L-threonine_metabolism,Fusobacterium_nucleatum,20.652,422.553,401.901,1946.07,22/28
combined,PWY-7874:_L-threonate_degradation,Fusobacterium_nucleatum,33.409,435.302,401.893,1202.96,24/28
combined,"PWY-7340:_9-cis,_11-trans-octadecadienoyl-CoA_degradation_(isomerase-dependent,_yeast)",Fusobacterium_nucleatum,29.845,431.718,401.874,1346.55,24/28
combined,PWY-7790:_UMP_biosynthesis_II,Fusobacterium_nucleatum,26.824,428.696,401.872,1498.18,22/28
combined,"PWY-7409:_phospholipid_remodeling_(phosphatidylethanolamine,_yeast)",Fusobacterium_nucleatum,32.478,434.337,401.859,1237.33,22/28
combined,PWY-6749:_CMP-legionaminate_biosynthesis_I,Fusobacterium_nucleatum,15.798,417.553,401.755,2543.1,22/28
combined,PWY-922:_mevalonate_pathway_I_(eukaryotes_and_bacteria),Fusobacterium_nucleatum,25.573,427.261,401.689,1570.77,24/28
combined,PWY-5910:_superpathway_of_geranylgeranyldiphosphate_biosynthesis_I_(via_mevalonate),Fusobacterium_nucleatum,24.043,425.697,401.655,1670.6,22/28
combined,PWY66-429:_fatty_acid_biosynthesis_initiation_(mitochondria),Fusobacterium_nucleatum,27.789,429.372,401.583,1445.11,24/28
combined,Coriobacteriia_unclassified_SGB14764,Fusobacterium_nucleatum,0.046,401.481,401.434,865407.89,2/28
combined,HCAMHPDEG-PWY:_3-phenylpropanoate_and_3-(3-hydroxyphenyl)propanoate_degradation_to_2-hydroxypentadienoate,Fusobacterium_nucleatum,30.346,431.772,401.426,1322.82,24/28
combined,MET-SAM-PWY:_superpathway_of_S-adenosyl-L-methionine_biosynthesis,Fusobacterium_nucleatum,37.9,439.285,401.385,1059.05,22/28
combined,PWY-7328:_superpathway_of_UDP-glucose-derived_O-antigen_building_blocks_biosynthesis,Fusobacterium_nucleatum,21.623,422.99,401.367,1856.19,22/28
combined,PWY-7242:_D-fructuronate_degradation,Fusobacterium_nucleatum,20.047,421.396,401.35,2002.09,22/28
combined,Bacteroidales_unclassified_SGB2076,Fusobacterium_nucleatum,15.847,417.168,401.321,2532.49,2/28
combined,P562-PWY:_myo-inositol_degradation_I,Fusobacterium_nucleatum,1.71,402.997,401.287,23467.63,2/28
combined,P105-PWY:_TCA_cycle_IV_(2-oxoglutarate_decarboxylase),Fusobacterium_nucleatum,23.822,425.089,401.268,1684.47,22/28
combined,"PWY-7159:_3,8-divinyl-chlorophyllide_a_biosynthesis_III_(aerobic,_light_independent)",Fusobacterium_nucleatum,28.298,429.528,401.23,1417.86,2/28
combined,Morganella_morganii,Fusobacterium_nucleatum,38.006,439.21,401.204,1055.64,24/28
combined,ORNARGDEG-PWY:_superpathway_of_L-arginine_and_L-ornithine_degradation,Fusobacterium_nucleatum,27.811,428.956,401.146,1442.41,22/28
combined,Lactobacillus_gasseri,Fusobacterium_nucleatum,34.668,435.809,401.14,1157.09,22/28
combined,PWY-702:_L-methionine_biosynthesis_II,Fusobacterium_nucleatum,27.318,428.386,401.067,1468.12,22/28
combined,Clostridiaceae_bacterium_NSJ_33,Fusobacterium_nucleatum,43.804,444.761,400.957,915.34,2/28
combined,Clostridiales_Family_XIII_bacterium_RF_744_FAT_WT_3,Fusobacterium_nucleatum,3.5,404.261,400.761,11451.92,2/28
combined,UDPNAGSYN-PWY:_UDP-N-acetyl-D-glucosamine_biosynthesis_I,Fusobacterium_nucleatum,27.683,428.423,400.74,1447.58,22/28
combined,PWY-1042:_glycolysis_IV,Fusobacterium_nucleatum,31.241,431.863,400.622,1282.36,24/28
combined,Blastocystis_sp_subtype_1,Fusobacterium_nucleatum,0.018,400.635,400.617,2217467.57,2/28
combined,PWY-7184:_pyrimidine_deoxyribonucleotides_de_novo_biosynthesis_I,Fusobacterium_nucleatum,22.344,422.947,400.602,1792.86,22/28
combined,PWY-7199:_pyrimidine_deoxyribonucleosides_salvage,Fusobacterium_nucleatum,22.049,422.639,400.59,1816.82,22/28
combined,"PWY-7039:_phosphatidate_metabolism,_as_a_signaling_molecule",Fusobacterium_nucleatum,32.877,433.38,400.503,1218.19,22/28
combined,"P461-PWY:_hexitol_fermentation_to_lactate,_formate,_ethanol_and_acetate",Fusobacterium_nucleatum,28.012,428.504,400.491,1429.7,22/28
combined,Collinsella_aerofaciens,Fusobacterium_nucleatum,22.483,422.888,400.405,1780.93,24/28
combined,PWY-7286:_7-(3-amino-3-carboxypropyl)-wyosine_biosynthesis,Fusobacterium_nucleatum,34.815,435.217,400.402,1150.08,24/28
combined,Clostridia_unclassified_SGB13999,Fusobacterium_nucleatum,0.735,401.125,400.39,54466.85,2/28
combined,PWY-7953:_UDP-N-acetylmuramoyl-pentapeptide_biosynthesis_III_(meso-diaminopimelate_containing),Fusobacterium_nucleatum,20.851,421.189,400.338,1920.01,22/28
combined,PWY-7269:_mitochondrial_NADPH_production_(yeast),Fusobacterium_nucleatum,27.29,427.59,400.3,1466.81,22/28
combined,PWY-5136:_fatty_acid_&beta;-oxidation_II_(plant_peroxisome),Fusobacterium_nucleatum,38.317,438.612,400.295,1044.68,22/28
combined,PWY-6282:_palmitoleate_biosynthesis_I_(from_(5Z)-dodec-5-enoate),Fusobacterium_nucleatum,21.971,422.227,400.256,1821.73,22/28
combined,PWY4LZ-257:_superpathway_of_fermentation_(Chlamydomonas_reinhardtii),Fusobacterium_nucleatum,38.221,438.472,400.251,1047.21,24/28
combined,PWY0-1241:_ADP-L-glycero-&beta;-D-manno-heptose_biosynthesis,Fusobacterium_nucleatum,23.866,423.891,400.025,1676.14,22/28
combined,"PWY-7384:_anaerobic_energy_metabolism_(invertebrates,_mitochondrial)",Fusobacterium_nucleatum,24.026,423.982,399.955,1664.65,22/28
combined,GGB3733_SGB5066,Fusobacterium_nucleatum,0.443,400.361,399.918,90201.76,2/28
combined,GGB9288_SGB14243,Fusobacterium_nucleatum,0.442,400.329,399.887,90543.89,2/28
combined,GGB4669_SGB6458,Fusobacterium_nucleatum,0.005,399.886,399.881,7799590.48,2/28
combined,PWY-6803:_phosphatidylcholine_acyl_editing,Fusobacterium_nucleatum,40.046,439.916,399.869,998.52,24/28
combined,PWY0-862:_(5Z)-dodecenoate_biosynthesis_I,Fusobacterium_nucleatum,19.089,418.807,399.719,2094.02,22/28
combined,SO4ASSIM-PWY:_assimilatory_sulfate_reduction_I,Fusobacterium_nucleatum,25.819,425.528,399.709,1548.1,22/28
combined,Faecalibacterium_SGB15346,Fusobacterium_nucleatum,20.565,419.949,399.384,1942.08,20/28
combined,PWY-6163:_chorismate_biosynthesis_from_3-dehydroquinate,Fusobacterium_nucleatum,26.377,425.587,399.21,1513.47,22/28
combined,PWY-7357:_thiamine_phosphate_formation_from_pyrithiamine_and_oxythiamine_(yeast),Fusobacterium_nucleatum,28.764,427.944,399.18,1387.78,22/28
combined,HEME-BIOSYNTHESIS-II:_heme_b_biosynthesis_I_(aerobic),Fusobacterium_nucleatum,40.685,439.716,399.032,980.8,22/28
combined,ECASYN-PWY:_enterobacterial_common_antigen_biosynthesis,Fusobacterium_nucleatum,41.447,440.443,398.995,962.66,24/28
combined,PWY-5845:_superpathway_of_menaquinol-9_biosynthesis,Fusobacterium_nucleatum,30.988,429.941,398.953,1287.46,22/28
combined,PWY0-781:_aspartate_superpathway,Fusobacterium_nucleatum,37.099,436.049,398.95,1075.37,22/28
combined,PWY-6293:_superpathway_of_L-cysteine_biosynthesis_(fungi),Fusobacterium_nucleatum,18.457,417.387,398.93,2161.38,22/28
combined,PWY-6168:_flavin_biosynthesis_III_(fungi),Fusobacterium_nucleatum,24.824,423.605,398.781,1606.42,22/28
combined,PWY-7977:_L-methionine_biosynthesis_IV,Fusobacterium_nucleatum,26.964,425.638,398.674,1478.56,22/28
combined,PWY-7391:_isoprene_biosynthesis_II_(engineered),Fusobacterium_nucleatum,29.9,428.478,398.578,1333.02,22/28
combined,PWY-7873:_D-erythronate_degradation_II,Fusobacterium_nucleatum,24.374,422.923,398.55,1635.17,22/28
combined,PWY-7616:_methanol_oxidation_to_carbon_dioxide,Fusobacterium_nucleatum,29.273,427.776,398.503,1361.33,22/28
combined,PWY-6549:_L-glutamine_biosynthesis_III,Fusobacterium_nucleatum,26.211,424.605,398.394,1519.95,22/28
combined,CARNMET-PWY:_L-carnitine_degradation_I,Fusobacterium_nucleatum,41.252,439.588,398.336,965.61,24/28
combined,"PWY-5138:_fatty_acid_&beta;-oxidation_IV_(unsaturated,_even_number)",Fusobacterium_nucleatum,43.064,441.398,398.334,924.98,24/28
combined,"PWY-7456:_&beta;-(1,4)-mannan_degradation",Fusobacterium_nucleatum,28.426,426.76,398.334,1401.29,22/28
combined,PWY-5989:_stearate_biosynthesis_II_(bacteria_and_plants),Fusobacterium_nucleatum,21.64,419.925,398.285,1840.52,22/28
combined,HOMOSER-METSYN-PWY:_L-methionine_biosynthesis_I,Fusobacterium_nucleatum,42.271,440.555,398.284,942.21,24/28
combined,"ARGDEG-PWY:_superpathway_of_L-arginine,_putrescine,_and_4-aminobutanoate_degradation",Fusobacterium_nucleatum,29.926,428.13,398.205,1330.65,22/28
combined,PWY-7805:_(aminomethyl)phosphonate_degradation,Fusobacterium_nucleatum,49.736,447.785,398.049,800.33,24/28
combined,PWY0-461:_L-lysine_degradation_I,Fusobacterium_nucleatum,50.719,448.721,398.002,784.72,24/28
combined,PWY-6328:_L-lysine_degradation_X,Fusobacterium_nucleatum,37.914,435.802,397.887,1049.45,24/28
combined,Fusobacterium_mortiferum,Fusobacterium_nucleatum,21.513,419.257,397.744,1848.86,22/28
combined,PWY-5656:_mannosylglycerate_biosynthesis_I,Fusobacterium_nucleatum,47.742,445.442,397.701,833.03,24/28
combined,HEMESYN2-PWY:_heme_b_biosynthesis_II_(oxygen-independent),Fusobacterium_nucleatum,40.267,437.84,397.573,987.35,22/28
combined,GGB3118_SGB4130,Fusobacterium_nucleatum,7.473,404.789,397.316,5316.76,2/28
combined,P108-PWY:_pyruvate_fermentation_to_propanoate_I,Fusobacterium_nucleatum,36.973,434.23,397.257,1074.46,24/28
combined,DAPLYSINESYN-PWY:_L-lysine_biosynthesis_I,Fusobacterium_nucleatum,31.772,428.829,397.057,1249.71,22/28
combined,PWY-5265:_peptidoglycan_biosynthesis_II_(staphylococci),Fusobacterium_nucleatum,20.784,417.84,397.056,1910.35,22/28
combined,PWY-5097:_L-lysine_biosynthesis_VI,Fusobacterium_nucleatum,25.304,422.316,397.012,1568.95,22/28
combined,Mitsuokella_jalaludinii,Fusobacterium_nucleatum,0.785,397.697,396.912,50567.65,2/28
combined,PWY0-1533:_methylphosphonate_degradation_I,Fusobacterium_nucleatum,48.369,445.222,396.852,820.46,24/28
combined,ORNDEG-PWY:_superpathway_of_ornithine_degradation,Fusobacterium_nucleatum,58.126,454.967,396.841,682.72,24/28
combined,PWY-5855:_ubiquinol-7_biosynthesis_(early_decarboxylation),Fusobacterium_nucleatum,49.152,445.977,396.824,807.33,24/28
combined,POLYAMINSYN3-PWY:_superpathway_of_polyamine_biosynthesis_II,Fusobacterium_nucleatum,25.881,422.67,396.789,1533.11,22/28
combined,GALACTARDEG-PWY:_D-galactarate_degradation_I,Fusobacterium_nucleatum,31.769,428.521,396.752,1248.88,24/28
combined,ILEUSYN-PWY:_L-isoleucine_biosynthesis_I_(from_threonine),Fusobacterium_nucleatum,21.06,417.75,396.69,1883.58,22/28
combined,PWY0-1477:_ethanolamine_utilization,Fusobacterium_nucleatum,30.689,427.351,396.662,1292.5,22/28
combined,Erysipelatoclostridium_ramosum,Fusobacterium_nucleatum,18.916,415.519,396.603,2096.68,22/28
combined,ARO-PWY:_chorismate_biosynthesis_I,Fusobacterium_nucleatum,29.356,425.843,396.487,1350.62,22/28
combined,PWY66-409:_superpathway_of_purine_nucleotide_salvage,Fusobacterium_nucleatum,32.193,428.67,396.477,1231.55,22/28
combined,GLYCOL-GLYOXDEG-PWY:_superpathway_of_glycol_metabolism_and_degradation,Fusobacterium_nucleatum,49.373,445.823,396.45,802.97,24/28
combined,GLUCARDEG-PWY:_D-glucarate_degradation_I,Fusobacterium_nucleatum,32.496,428.87,396.374,1219.75,22/28
combined,P122-PWY:_heterolactic_fermentation,Fusobacterium_nucleatum,36.857,433.127,396.271,1075.16,22/28
combined,GALACTITOLCAT-PWY:_galactitol_degradation,Fusobacterium_nucleatum,26.324,422.587,396.263,1505.33,22/28
combined,Monoglobus_pectinilyticus,Fusobacterium_nucleatum,45.431,441.671,396.24,872.18,2/28
combined,Fusobacterium_varium,Fusobacterium_nucleatum,21.671,417.9,396.229,1828.39,22/28
combined,GGB4277_SGB5832,Fusobacterium_nucleatum,19.093,415.271,396.177,2074.94,22/28
combined,PWY3O-4107:_NAD_salvage_pathway_V_(PNC_V_cycle),Fusobacterium_nucleatum,38.922,435.093,396.171,1017.85,24/28
combined,PWY-2941:_L-lysine_biosynthesis_II,Fusobacterium_nucleatum,35.569,431.665,396.096,1113.6,22/28
combined,METSYN-PWY:_superpathway_of_L-homoserine_and_L-methionine_biosynthesis,Fusobacterium_nucleatum,44.212,440.217,396.004,895.69,24/28
combined,PWY-6167:_flavin_biosynthesis_II_(archaea),Fusobacterium_nucleatum,47.163,443.079,395.916,839.47,24/28
combined,LIPASYN-PWY:_phospholipases,Fusobacterium_nucleatum,33.656,429.54,395.884,1176.25,24/28
combined,PWY-5367:_petroselinate_biosynthesis,Fusobacterium_nucleatum,34.964,430.824,395.859,1132.18,22/28
combined,COMPLETE-ARO-PWY:_superpathway_of_aromatic_amino_acid_biosynthesis,Fusobacterium_nucleatum,32.436,428.274,395.839,1220.39,22/28
combined,Limosilactobacillus_oris,Fusobacterium_nucleatum,15.488,411.21,395.723,2555.1,2/28
combined,Clostridiales_Family_XIII_bacterium_WCA_MUC_591_APC_4B,Fusobacterium_nucleatum,44.08,439.678,395.599,897.46,2/28
combined,PWY-561:_superpathway_of_glyoxylate_cycle_and_fatty_acid_degradation,Fusobacterium_nucleatum,44.391,439.946,395.555,891.07,22/28
combined,"PWY-6992:_1,5-anhydrofructose_degradation",Fusobacterium_nucleatum,21.507,416.946,395.438,1838.63,22/28
combined,PWY-5860:_superpathway_of_demethylmenaquinol-6_biosynthesis_I,Fusobacterium_nucleatum,45.441,440.827,395.386,870.1,24/28
combined,PWY-5896:_superpathway_of_menaquinol-10_biosynthesis,Fusobacterium_nucleatum,47.514,442.784,395.27,831.91,24/28
combined,Hungatella_hathewayi,Fusobacterium_nucleatum,30.88,426.128,395.247,1279.93,22/28
combined,PWY0-1337:_oleate_&beta;-oxidation,Fusobacterium_nucleatum,42.793,437.953,395.16,923.42,22/28
combined,Adlercreutzia_equolifaciens,Fusobacterium_nucleatum,38.715,433.844,395.129,1020.62,24/28
combined,METHGLYUT-PWY:_superpathway_of_methylglyoxal_degradation,Fusobacterium_nucleatum,33.668,428.642,394.974,1173.15,22/28
combined,Gemella_sanguinis,Parvimonas_micra,3.007,397.957,394.95,13134.0,2/28
combined,"GLYCOLYSIS-TCA-GLYOX-BYPASS:_superpathway_of_glycolysis,_pyruvate_dehydrogenase,_TCA,_and_glyoxylate_bypass",Fusobacterium_nucleatum,39.227,434.087,394.86,1006.62,22/28
combined,GGB3433_SGB4573,Fusobacterium_nucleatum,55.07,449.767,394.697,716.71,2/28
combined,URDEGR-PWY:_superpathway_of_allantoin_degradation_in_plants,Fusobacterium_nucleatum,46.68,441.358,394.678,845.5,24/28
combined,GGB3478_SGB4643,Fusobacterium_nucleatum,18.12,412.652,394.531,2177.28,2/28
combined,PWY0-41:_allantoin_degradation_IV_(anaerobic),Fusobacterium_nucleatum,53.177,447.501,394.323,741.53,24/28
combined,PWY0-1338:_polymyxin_resistance,Fusobacterium_nucleatum,48.926,443.126,394.199,805.7,24/28
combined,PWY-5675:_nitrate_reduction_V_(assimilatory),Fusobacterium_nucleatum,43.437,437.582,394.144,907.39,24/28
combined,NAD-BIOSYNTHESIS-II:_NAD_salvage_pathway_III_(to_nicotinamide_riboside),Fusobacterium_nucleatum,49.825,443.821,393.996,790.76,24/28
combined,PWY-7807:_glyphosate_degradation_III,Fusobacterium_nucleatum,49.799,443.774,393.975,791.12,24/28
combined,Clostridium_symbiosum,Fusobacterium_nucleatum,30.557,424.367,393.811,1288.78,22/28
combined,PWY-6708:_ubiquinol-8_biosynthesis_(early_decarboxylation),Fusobacterium_nucleatum,52.213,445.766,393.553,753.75,24/28
combined,PWY-5972:_stearate_biosynthesis_I_(animals),Fusobacterium_nucleatum,33.914,427.302,393.388,1159.95,22/28
combined,PWY-5692:_allantoin_degradation_to_glyoxylate_II,Fusobacterium_nucleatum,48.288,441.633,393.345,814.57,24/28
combined,PWY-5104:_L-isoleucine_biosynthesis_IV,Fusobacterium_nucleatum,47.44,440.71,393.269,828.97,24/28
combined,PWY-5154:_L-arginine_biosynthesis_III_(via_N-acetyl-L-citrulline),Fusobacterium_nucleatum,33.25,426.408,393.157,1182.42,22/28
combined,PWY0-166:_superpathway_of_pyrimidine_deoxyribonucleotides_de_novo_biosynthesis_(E._coli),Fusobacterium_nucleatum,45.546,438.579,393.034,862.95,24/28
combined,PWY-6285:_superpathway_of_fatty_acids_biosynthesis_(E._coli),Fusobacterium_nucleatum,48.917,441.876,392.958,803.31,24/28
combined,KDO-NAGLIPASYN-PWY:_superpathway_of_(Kdo)2-lipid_A_biosynthesis,Fusobacterium_nucleatum,43.436,436.131,392.695,904.08,24/28
combined,PWY0-1297:_superpathway_of_purine_deoxyribonucleosides_degradation,Fusobacterium_nucleatum,37.273,429.73,392.457,1052.94,22/28
combined,PWY-5862:_superpathway_of_demethylmenaquinol-9_biosynthesis,Fusobacterium_nucleatum,36.719,428.883,392.164,1068.02,22/28
combined,Clostridium_perfringens,Fusobacterium_nucleatum,23.935,416.067,392.131,1638.29,22/28
combined,Anaerotignum_faecicola,Fusobacterium_nucleatum,38.145,430.071,391.926,1027.48,24/28
combined,Streptococcus_gallolyticus,Fusobacterium_nucleatum,44.284,436.198,391.914,885.0,24/28
combined,PWY-5723:_Rubisco_shunt,Fusobacterium_nucleatum,46.822,438.685,391.863,836.93,22/28
combined,PWY0-1298:_superpathway_of_pyrimidine_deoxyribonucleosides_degradation,Fusobacterium_nucleatum,35.3,427.102,391.801,1109.91,22/28
combined,GGB4569_SGB6310,Fusobacterium_nucleatum,10.46,402.125,391.664,3744.24,2/28
combined,PWY0-1415:_superpathway_of_heme_b_biosynthesis_from_uroporphyrinogen-III,Fusobacterium_nucleatum,43.903,435.319,391.417,891.55,24/28
combined,AEROBACTINSYN-PWY:_aerobactin_biosynthesis,Fusobacterium_nucleatum,49.296,440.494,391.198,793.57,24/28
combined,P163-PWY:_L-lysine_fermentation_to_acetate_and_butanoate,Fusobacterium_nucleatum,43.1,434.289,391.19,907.64,22/28
combined,Bacteroides_fragilis,Fusobacterium_nucleatum,36.513,427.631,391.118,1071.17,22/28
combined,TCA:_TCA_cycle_I_(prokaryotic),Fusobacterium_nucleatum,49.542,440.559,391.017,789.26,24/28
