feature1,feature2,pair_ig_mean,pair_ig_std,pair_ig_count,f1_ig_mean,f2_ig_mean,mean_individual_ig,ig_difference_raw,ig_difference_pct
OANTIGEN-PWY:_O-antigen_building_blocks_biosynthesis_(E._coli),PWY-6386:_UDP-N-acetylmuramoyl-pentapeptide_biosynthesis_II_(lysine-containing),58.364990234375,8.355710871159133,6,5.54541015625,27.154052734375,16.3497314453125,42.0152587890625,71.98709126882872
OANTIGEN-PWY:_O-antigen_building_blocks_biosynthesis_(E._coli),PWY-6531:_mannitol_cycle,52.76611328125,4.3315793533525735,9,6.402018229166667,23.161214192708332,14.7816162109375,37.9844970703125,71.98653588118262
LACTOSECAT-PWY:_lactose_and_galactose_degradation_I,METH-ACETATE-PWY:_methanogenesis_from_acetate,64.321484375,4.163278587411429,15,24.6939453125,11.486474609375,18.0902099609375,46.2312744140625,71.87532262864153
Blautia_producta,Enterocloster_clostridioformis,53.39404296875,0.0,3,14.3154296875,15.75048828125,15.032958984375,38.361083984375,71.84525061499208
PWY-5855:_ubiquinol-7_biosynthesis_(early_decarboxylation),POLYAMINSYN3-PWY:_superpathway_of_polyamine_biosynthesis_II,64.033447265625,0.0,3,12.527099609375,23.534912109375,18.031005859375,46.00244140625,71.84126947815511
DENOVOPURINE2-PWY:_superpathway_of_purine_nucleotides_de_novo_biosynthesis_II,GALACT-GLUCUROCAT-PWY:_superpathway_of_hexuronide_and_hexuronate_degradation,55.103515625,0.0,3,31.045166015625,0.03369140625,15.5394287109375,39.5640869140625,71.79956934746393
FUC-RHAMCAT-PWY:_superpathway_of_fucose_and_rhamnose_degradation,Intestinimonas_gabonensis,51.256266276041664,2.1215418593419217,9,4.674560546875,24.267659505208332,14.471110026041666,36.78515625,71.76713975203108
Eisenbergiella_massiliensis,PWY0-1221:_putrescine_degradation_II,51.840122767857146,2.681742331608581,21,4.27978515625,25.004534040178573,14.642159598214286,37.19796316964286,71.7551602572728
Lawsonibacter_sp_NSJ_51,PWY-8112:_factor_420_biosynthesis_I_(archaea),50.889729817708336,1.9328881030674998,18,13.203043619791666,15.599161783854166,14.401102701822916,36.48862711588542,71.7013575167151
Intestinimonas_massiliensis,GGB3293_SGB4348,51.4501953125,1.2966856013877244,9,1.2521158854166667,27.900227864583332,14.576171875,36.8740234375,71.66935560406188
Clostridium_symbiosum,Oscillibacter_sp_ER4,55.741943359375,0.0,3,31.594482421875,0.0,15.7972412109375,39.9447021484375,71.66004581309484
Enterocloster_lavalensis,GGB3293_SGB4348,51.093017578125,0.0,3,3.421142578125,25.571044921875,14.49609375,36.596923828125,71.62803365873938
Roseburia_inulinivorans,LIPASYN-PWY:_phospholipases,56.5858154296875,0.5679144779600691,6,0.9647216796875,31.147705078125,16.05621337890625,40.52960205078125,71.62502076362686
PWY-6285:_superpathway_of_fatty_acids_biosynthesis_(E._coli),GALACT-GLUCUROCAT-PWY:_superpathway_of_hexuronide_and_hexuronate_degradation,83.6400390625,1.7884214036705262,15,46.977099609375,0.5109375,23.7440185546875,59.896020507812494,71.6116601321231
GLUDEG-I-PWY:_GABA_shunt,ECASYN-PWY:_enterobacterial_common_antigen_biosynthesis,63.5611572265625,2.139140076272008,6,1.353759765625,34.744873046875,18.04931640625,45.5118408203125,71.60322877396086
PWY-6507:_4-deoxy-L-threo-hex-4-enopyranuronate_degradation,KDO-NAGLIPASYN-PWY:_superpathway_of_(Kdo)2-lipid_A_biosynthesis,68.4644775390625,1.1338231360073996,6,11.136474609375,27.757080078125,19.44677734375,49.0177001953125,71.59581429266788
PWY-5723:_Rubisco_shunt,PWY-8073:_lipid_IVA_biosynthesis_(P._putida),76.92828369140625,8.951319484550332,12,41.9169921875,1.88226318359375,21.899627685546875,55.028656005859375,71.53241092262492
OANTIGEN-PWY:_O-antigen_building_blocks_biosynthesis_(E._coli),ILEUSYN-PWY:_L-isoleucine_biosynthesis_I_(from_threonine),53.015625,0.0,3,5.67333984375,24.513427734375,15.0933837890625,37.9222412109375,71.53031056587092
GALACT-GLUCUROCAT-PWY:_superpathway_of_hexuronide_and_hexuronate_degradation,PWY-5920:_superpathway_of_heme_b_biosynthesis_from_glycine,90.321533203125,8.018101249954366,15,0.249365234375,51.287353515625,25.768359375,64.553173828125,71.4704141292096
GALACT-GLUCUROCAT-PWY:_superpathway_of_hexuronide_and_hexuronate_degradation,FAO-PWY:_fatty_acid_&beta;-oxidation_I_(generic),70.14908854166667,4.32904875361896,9,0.217529296875,39.841145833333336,20.029337565104168,50.1197509765625,71.4474728303743
P122-PWY:_heterolactic_fermentation,GLUDEG-I-PWY:_GABA_shunt,63.58001708984375,3.8495816036714885,12,34.6719970703125,1.67230224609375,18.172149658203125,45.407867431640625,71.41845741795824
AST-PWY:_L-arginine_degradation_II_(AST_pathway),PWY0-1261:_anhydromuropeptides_recycling_I,74.563232421875,0.0,3,40.835205078125,1.809326171875,21.322265625,53.240966796875,71.40378047941954
Roseburia_hominis,PWY-7234:_inosine-5'-phosphate_biosynthesis_III,68.72119140625,0.0,3,25.59619140625,13.726806640625,19.6614990234375,49.0596923828125,71.3894671772973
METH-ACETATE-PWY:_methanogenesis_from_acetate,PWY-6151:_S-adenosyl-L-methionine_salvage_I,52.106103515625,4.178774024956587,15,15.886083984375,13.978125,14.9321044921875,37.1739990234375,71.34288790619352
GGB1495_SGB2071,PYRIDOXSYN-PWY:_pyridoxal_5'-phosphate_biosynthesis_I,49.44775390625,0.0,3,28.292724609375,0.146728515625,14.2197265625,35.22802734375,71.24292725315743
REDCITCYC:_TCA_cycle_VI_(Helicobacter),URSIN-PWY:_ureide_biosynthesis,82.03271484375,0.0,3,47.21484375,0.000244140625,23.6075439453125,58.4251708984375,71.22179365844657
PWY-5862:_superpathway_of_demethylmenaquinol-9_biosynthesis,PWY-7221:_guanosine_ribonucleotides_de_novo_biosynthesis,54.615478515625,0.0,3,27.673583984375,3.820556640625,15.7470703125,38.868408203125,71.1673856194542
PWY-8073:_lipid_IVA_biosynthesis_(P._putida),PWY-7858:_(5Z)-dodecenoate_biosynthesis_II,60.51025390625,5.5121830055996615,9,2.4611002604166665,32.510416666666664,17.485758463541664,43.024495442708336,71.10281756438707
GALACT-GLUCUROCAT-PWY:_superpathway_of_hexuronide_and_hexuronate_degradation,"PWY-724:_superpathway_of_L-lysine,_L-threonine_and_L-methionine_biosynthesis_II",73.453125,0.0,3,0.125732421875,42.5029296875,21.3143310546875,52.1387939453125,70.98240400978514
"PWY-724:_superpathway_of_L-lysine,_L-threonine_and_L-methionine_biosynthesis_II",PWY-7323:_superpathway_of_GDP-mannose-derived_O-antigen_building_blocks_biosynthesis,67.7333984375,0.0,3,33.4990234375,5.89306640625,19.696044921875,48.037353515625,70.92122147089779
POLYAMINSYN3-PWY:_superpathway_of_polyamine_biosynthesis_II,METH-ACETATE-PWY:_methanogenesis_from_acetate,65.6070556640625,5.6265922978869325,6,26.4737548828125,11.77685546875,19.12530517578125,46.48175048828125,70.84870677063854
POLYAMINSYN3-PWY:_superpathway_of_polyamine_biosynthesis_II,Eubacterium_rectale,53.46142578125,0.0,3,28.211669921875,2.969970703125,15.5908203125,37.87060546875,70.83725305738476
GLUDEG-I-PWY:_GABA_shunt,PWY-7858:_(5Z)-dodecenoate_biosynthesis_II,57.9921875,5.581528210514071,6,1.353759765625,32.482421875,16.9180908203125,41.0740966796875,70.82694833625219
PWY-8073:_lipid_IVA_biosynthesis_(P._putida),PWY-7187:_pyrimidine_deoxyribonucleotides_de_novo_biosynthesis_II,68.3515625,0.0,3,4.249755859375,35.644287109375,19.947021484375,48.404541015625,70.81702194536518
OANTIGEN-PWY:_O-antigen_building_blocks_biosynthesis_(E._coli),PWY0-1337:_oleate_&beta;-oxidation,63.1953125,4.166489122740714,6,5.13037109375,31.7783203125,18.454345703125,44.740966796875,70.79792001483496
PWY-822:_fructan_biosynthesis,PWY-6612:_superpathway_of_tetrahydrofolate_biosynthesis,78.23095703125,0.0,3,4.73486328125,40.962158203125,22.8485107421875,55.3824462890625,70.79351754183388
Clostridia_bacterium,Butyricimonas_virosa,47.43994140625,0.0,3,0.373291015625,27.3525390625,13.8629150390625,33.5770263671875,70.77796761942011
OANTIGEN-PWY:_O-antigen_building_blocks_biosynthesis_(E._coli),SULFATE-CYS-PWY:_superpathway_of_sulfate_assimilation_and_cysteine_biosynthesis,60.5906982421875,2.5702576361833005,6,4.9033203125,30.5450439453125,17.72418212890625,42.86651611328125,70.74768463954517
PYRIDOXSYN-PWY:_pyridoxal_5'-phosphate_biosynthesis_I,PWY-5154:_L-arginine_biosynthesis_III_(via_N-acetyl-L-citrulline),67.1337890625,0.0,3,0.1513671875,39.1513671875,19.6513671875,47.482421875,70.72805294930541
Clostridia_unclassified_SGB4367,GGB3005_SGB3996,59.98321533203125,3.741183208809002,12,35.00628662109375,0.155029296875,17.580657958984375,42.402557373046875,70.69070428841076
OANTIGEN-PWY:_O-antigen_building_blocks_biosynthesis_(E._coli),PWY-6609:_adenine_and_adenosine_salvage_III,60.27490234375,2.6717521237678756,6,6.5704345703125,28.7672119140625,17.6688232421875,42.6060791015625,70.68626815615305
P122-PWY:_heterolactic_fermentation,FUC-RHAMCAT-PWY:_superpathway_of_fucose_and_rhamnose_degradation,62.6650390625,0.0,3,32.4501953125,4.30908203125,18.379638671875,44.285400390625,70.67002758341255
PANTO-PWY:_phosphopantothenate_biosynthesis_I,PWY-6901:_superpathway_of_glucose_and_xylose_degradation,48.5791015625,0.0,3,23.48095703125,5.041259765625,14.2611083984375,34.3179931640625,70.64353201326766
AST-PWY:_L-arginine_degradation_II_(AST_pathway),Eisenbergiella_massiliensis,67.24951171875,0.0,3,33.50634765625,6.0458984375,19.776123046875,47.473388671875,70.59291206517241
P221-PWY:_octane_oxidation,PWY-8073:_lipid_IVA_biosynthesis_(P._putida),67.03304036458333,2.0278570300847787,9,37.640787760416664,1.7976888020833333,19.71923828125,47.31380208333333,70.58280786012416
PWY-6700:_queuosine_biosynthesis_I_(de_novo),PWY66-429:_fatty_acid_biosynthesis_initiation_(mitochondria),59.282958984375,0.0,3,25.829345703125,9.055908203125,17.442626953125,41.84033203125,70.57733410755984
P122-PWY:_heterolactic_fermentation,Blautia_glucerasea,55.634033203125,2.5110190880937515,6,32.1380615234375,0.610595703125,16.37432861328125,39.25970458984375,70.56778437490401
AST-PWY:_L-arginine_degradation_II_(AST_pathway),GLUDEG-I-PWY:_GABA_shunt,73.471435546875,0.0,3,42.591796875,0.66845703125,21.630126953125,51.84130859375,70.55981444744616
PWY0-42:_2-methylcitrate_cycle_I,PWY-7323:_superpathway_of_GDP-mannose-derived_O-antigen_building_blocks_biosynthesis,86.738037109375,0.0,3,48.8037109375,2.271728515625,25.5377197265625,61.2003173828125,70.55764624421933
AST-PWY:_L-arginine_degradation_II_(AST_pathway),PWY-8073:_lipid_IVA_biosynthesis_(P._putida),81.6217041015625,7.067840765853407,6,45.8941650390625,2.19775390625,24.04595947265625,57.57574462890625,70.53974829692886
Blautia_SGB4805,PWY0-1241:_ADP-L-glycero-&beta;-D-manno-heptose_biosynthesis,53.02001953125,0.0,3,2.25146484375,29.048583984375,15.6500244140625,37.3699951171875,70.48280149191878
PWY-6387:_UDP-N-acetylmuramoyl-pentapeptide_biosynthesis_I_(meso-diaminopimelate_containing),SULFATE-CYS-PWY:_superpathway_of_sulfate_assimilation_and_cysteine_biosynthesis,59.971110026041664,4.160497980902276,9,13.350911458333334,22.062337239583332,17.706624348958332,42.26448567708333,70.47474301998167
Rikenellaceae_unclassified_SGB2227,PWY-5972:_stearate_biosynthesis_I_(animals),53.670654296875,0.0,3,5.30419921875,26.412841796875,15.8585205078125,37.8121337890625,70.45215729979303
PWY-5030:_L-histidine_degradation_III,Fusicatenibacter_saccharivorans,58.961669921875,0.0,3,0.78271484375,34.077392578125,17.4300537109375,41.5316162109375,70.4383309800544
PWY-5910:_superpathway_of_geranylgeranyldiphosphate_biosynthesis_I_(via_mevalonate),PWY-822:_fructan_biosynthesis,53.72705078125,2.0228666374885362,18,25.613932291666668,6.166585286458333,15.8902587890625,37.8367919921875,70.42410004271446
GALACT-GLUCUROCAT-PWY:_superpathway_of_hexuronide_and_hexuronate_degradation,HCAMHPDEG-PWY:_3-phenylpropanoate_and_3-(3-hydroxyphenyl)propanoate_degradation_to_2-hydroxypentadienoate,59.4852294921875,6.312047822733485,6,0.5430908203125,34.6759033203125,17.6094970703125,41.875732421875,70.39685780715489
DENOVOPURINE2-PWY:_superpathway_of_purine_nucleotides_de_novo_biosynthesis_II,POLYAMINSYN3-PWY:_superpathway_of_polyamine_biosynthesis_II,60.5927734375,0.0,3,12.351318359375,23.534912109375,17.943115234375,42.649658203125,70.3873676406595
PWY-7688:_dTDP-&alpha;-D-ravidosamine_and_dTDP-4-acetyl-&alpha;-D-ravidosamine_biosynthesis,Clostridium_sp_AF34_10BH,49.860595703125,0.0,3,1.23779296875,28.319091796875,14.7784423828125,35.0821533203125,70.36047769905352
GALACT-GLUCUROCAT-PWY:_superpathway_of_hexuronide_and_hexuronate_degradation,NAD-BIOSYNTHESIS-II:_NAD_salvage_pathway_III_(to_nicotinamide_riboside),71.00946044921875,3.8416237516853182,12,1.2103271484375,41.17327880859375,21.191802978515625,49.817657470703125,70.15636670881256
NAGLIPASYN-PWY:_lipid_IVA_biosynthesis_(E._coli),VALSYN-PWY:_L-valine_biosynthesis,100.257568359375,0.0,3,1.62841796875,58.261962890625,29.9451904296875,70.3123779296875,70.13174075562212
PWY-5695:_inosine_5'-phosphate_degradation,PPGPPMET-PWY:_ppGpp_metabolism,59.581787109375,0.0,3,13.6025390625,22.0458984375,17.82421875,41.757568359375,70.08445094592435
PWY0-1298:_superpathway_of_pyrimidine_deoxyribonucleosides_degradation,PWY-6386:_UDP-N-acetylmuramoyl-pentapeptide_biosynthesis_II_(lysine-containing),52.529052734375,0.0,3,15.448486328125,16.035888671875,15.7421875,36.786865234375,70.03146510255208
PWY-6121:_5-aminoimidazole_ribonucleotide_biosynthesis_I,GALACTUROCAT-PWY:_D-galacturonate_degradation_I,54.529052734375,3.0523230218781547,6,9.0234375,23.711181640625,16.3673095703125,38.1617431640625,69.98424005265255
PWY-5189:_tetrapyrrole_biosynthesis_II_(from_glycine),Mitsuokella_multacida,107.1640625,2.266309058739637,6,64.1138916015625,0.2471923828125,32.1805419921875,74.9835205078125,69.97077075891231
GALACT-GLUCUROCAT-PWY:_superpathway_of_hexuronide_and_hexuronate_degradation,TCA-GLYOX-BYPASS:_superpathway_of_glyoxylate_bypass_and_TCA,76.82516479492188,9.754013924501628,24,0.45709228515625,45.69415283203125,23.07562255859375,53.749542236328125,69.96345843163223
OANTIGEN-PWY:_O-antigen_building_blocks_biosynthesis_(E._coli),"PWY-5837:_2-carboxy-1,4-naphthoquinol_biosynthesis",67.71419270833333,8.978574682444515,18,6.522867838541667,34.197591145833336,20.3602294921875,47.35396321614583,69.9321092405465
FAO-PWY:_fatty_acid_&beta;-oxidation_I_(generic),NAGLIPASYN-PWY:_lipid_IVA_biosynthesis_(E._coli),68.017333984375,0.0,3,37.1982421875,3.72509765625,20.461669921875,47.5556640625,69.91697744787311
DENOVOPURINE2-PWY:_superpathway_of_purine_nucleotides_de_novo_biosynthesis_II,NAGLIPASYN-PWY:_lipid_IVA_biosynthesis_(E._coli),55.82568359375,0.0,3,29.88818359375,3.72509765625,16.806640625,39.01904296875,69.89442933237704
Anaerotignum_faecicola,Intestinimonas_massiliensis,50.221923828125,2.3136928560735632,12,29.23040771484375,1.01483154296875,15.12261962890625,35.09930419921875,69.8884103272098
PWY-7357:_thiamine_phosphate_formation_from_pyrithiamine_and_oxythiamine_(yeast),"PWY-724:_superpathway_of_L-lysine,_L-threonine_and_L-methionine_biosynthesis_II",80.67919921875,1.1756779115198788,6,27.0587158203125,21.631103515625,24.34490966796875,56.33428955078125,69.82504796315462
UDPNAGSYN-PWY:_UDP-N-acetyl-D-glucosamine_biosynthesis_I,ARGSYNBSUB-PWY:_L-arginine_biosynthesis_II_(acetyl_cycle),51.307373046875,0.0,3,19.45849609375,11.58447265625,15.521484375,35.785888671875,69.74804311103709
Collinsella_bouchesdurhonensis,Blautia_obeum,47.656494140625,0.0,3,28.65869140625,0.1884765625,14.423583984375,33.23291015625,69.73427390228534
PWY-7204:_pyridoxal_5'-phosphate_salvage_II_(plants),PWY-7323:_superpathway_of_GDP-mannose-derived_O-antigen_building_blocks_biosynthesis,82.919677734375,0.0,3,47.97412109375,2.271728515625,25.1229248046875,57.7967529296875,69.70209546017978
GALACT-GLUCUROCAT-PWY:_superpathway_of_hexuronide_and_hexuronate_degradation,PWY0-1415:_superpathway_of_heme_b_biosynthesis_from_uroporphyrinogen-III,74.4981689453125,4.1612739909675955,6,0.5430908203125,44.6077880859375,22.575439453125,51.9227294921875,69.69665191409315
PWY-7242:_D-fructuronate_degradation,PWY-6386:_UDP-N-acetylmuramoyl-pentapeptide_biosynthesis_II_(lysine-containing),48.623779296875,0.0,6,5.233642578125,24.23828125,14.7359619140625,33.8878173828125,69.69391905122939
GALACT-GLUCUROCAT-PWY:_superpathway_of_hexuronide_and_hexuronate_degradation,SULFATE-CYS-PWY:_superpathway_of_sulfate_assimilation_and_cysteine_biosynthesis,51.33154296875,0.0,3,0.525634765625,30.61474609375,15.5701904296875,35.7613525390625,69.66740228485546
GALACT-GLUCUROCAT-PWY:_superpathway_of_hexuronide_and_hexuronate_degradation,PWY-5898:_superpathway_of_menaquinol-12_biosynthesis,67.6689453125,0.0,3,0.8349609375,40.26416015625,20.549560546875,47.119384765625,69.63221393214322
Blautia_glucerasea,PWY0-1415:_superpathway_of_heme_b_biosynthesis_from_uroporphyrinogen-III,71.339599609375,0.0,3,0.4853515625,42.857666015625,21.6715087890625,49.6680908203125,69.62204875310995
PWY-8073:_lipid_IVA_biosynthesis_(P._putida),"PWY-5837:_2-carboxy-1,4-naphthoquinol_biosynthesis",59.576904296875,0.0,3,4.249755859375,31.99755859375,18.1236572265625,41.4532470703125,69.57939080511582
PWY-8073:_lipid_IVA_biosynthesis_(P._putida),P108-PWY:_pyruvate_fermentation_to_propanoate_I,65.77294921875,0.0,3,0.145751953125,39.896728515625,20.021240234375,45.751708984375,69.5600691892534
GALACT-GLUCUROCAT-PWY:_superpathway_of_hexuronide_and_hexuronate_degradation,PWY-7118:_chitin_deacetylation,72.69913736979167,9.253288374394325,18,0.7740885416666666,43.545735677083336,22.159912109375,50.53922526041667,69.51832867471822
PYRIDOXSYN-PWY:_pyridoxal_5'-phosphate_biosynthesis_I,ECASYN-PWY:_enterobacterial_common_antigen_biosynthesis,64.855712890625,0.0,3,0.1689453125,39.380859375,19.77490234375,45.080810546875,69.5093902103904
HISDEG-PWY:_L-histidine_degradation_I,Butyricimonas_virosa,45.645263671875,0.0,3,1.605224609375,26.232666015625,13.9189453125,31.726318359375,69.5062659456684
PWY-5861:_superpathway_of_demethylmenaquinol-8_biosynthesis_I,PWY-5100:_pyruvate_fermentation_to_acetate_and_lactate_II,59.314208984375,0.0,3,34.986328125,1.23681640625,18.111572265625,41.20263671875,69.4650361595548
GALACT-GLUCUROCAT-PWY:_superpathway_of_hexuronide_and_hexuronate_degradation,"PWY-7385:_1,3-propanediol_biosynthesis_(engineered)",67.530517578125,10.32693055020628,15,0.42109375,40.8228515625,20.621972656249998,46.908544921875006,69.46273566999875
Alistipes_communis,Intestinimonas_gabonensis,48.197265625,0.0,3,3.726806640625,25.765869140625,14.746337890625,33.450927734375,69.40420229363374
GALACT-GLUCUROCAT-PWY:_superpathway_of_hexuronide_and_hexuronate_degradation,PWY0-1337:_oleate_&beta;-oxidation,76.0357666015625,3.65794691419771,6,0.0797119140625,46.456787109375,23.26824951171875,52.76751708984375,69.39828379235333
PWY-822:_fructan_biosynthesis,PWY-922:_mevalonate_pathway_I_(eukaryotes_and_bacteria),52.408412388392854,3.5152260145214185,21,6.483154296875,25.631870814732142,16.05751255580357,36.350899832589285,69.3608109385128
P441-PWY:_superpathway_of_N-acetylneuraminate_degradation,GALACT-GLUCUROCAT-PWY:_superpathway_of_hexuronide_and_hexuronate_degradation,110.5821533203125,8.740270843817253,12,67.38177490234375,0.38873291015625,33.88525390625,76.6968994140625,69.35739367626718
Eisenbergiella_massiliensis,PWY-7616:_methanol_oxidation_to_carbon_dioxide,53.4916748046875,3.043677021174878,30,4.537548828125,28.25849609375,16.3980224609375,37.093652343749994,69.34472042460608
SO4ASSIM-PWY:_assimilatory_sulfate_reduction_I,PYRIDOXSYN-PWY:_pyridoxal_5'-phosphate_biosynthesis_I,59.562255859375,0.0,3,36.35986328125,0.1689453125,18.264404296875,41.2978515625,69.33560686486288
P122-PWY:_heterolactic_fermentation,PWY-8073:_lipid_IVA_biosynthesis_(P._putida),60.2637939453125,4.112866870406835,6,35.831787109375,1.140869140625,18.486328125,41.7774658203125,69.32432076583866
PYRIDOXSYN-PWY:_pyridoxal_5'-phosphate_biosynthesis_I,PWY0-1277:_3-phenylpropanoate_and_3-(3-hydroxyphenyl)propanoate_degradation,59.245849609375,0.0,3,0.1689453125,36.19775390625,18.183349609375,41.0625,69.30865245538197
THRESYN-PWY:_superpathway_of_L-threonine_biosynthesis,PWY-7791:_UMP_biosynthesis_III,49.20849609375,0.0,3,7.18310546875,23.069580078125,15.1263427734375,34.0821533203125,69.26070907629565
Eisenbergiella_massiliensis,LPSSYN-PWY:_superpathway_of_lipopolysaccharide_biosynthesis,49.636627197265625,2.375076197587421,24,4.751922607421875,25.764923095703125,15.2584228515625,34.378204345703125,69.25975088733858
PWY-822:_fructan_biosynthesis,PYRIDNUCSAL-PWY:_NAD_salvage_pathway_I_(PNC_VI_cycle),73.433642578125,5.63586699732403,15,6.462744140625,38.721875,22.592309570312498,50.84133300781251,69.23438797649611
Intestinibacter_SGB6139,PWY-7858:_(5Z)-dodecenoate_biosynthesis_II,62.002197265625,0.0,3,4.173828125,33.984375,19.0791015625,42.923095703125,69.22834608463504
Eisenbergiella_massiliensis,ORNARGDEG-PWY:_superpathway_of_L-arginine_and_L-ornithine_degradation,52.653006417410715,3.6777555793421213,21,4.195033482142857,28.251046316964285,16.22303989955357,36.429966517857146,69.18876811906203
PWY-8073:_lipid_IVA_biosynthesis_(P._putida),FAO-PWY:_fatty_acid_&beta;-oxidation_I_(generic),70.163330078125,3.148531398840167,9,2.4611002604166665,40.777099609375,21.619099934895832,48.54423014322917,69.18746600136633
Lentisphaeria_bacterium,Oscillibacter_sp_PC13,59.41455078125,0.0,3,13.684814453125,23.021240234375,18.35302734375,41.0615234375,69.11021441309654
Adlercreutzia_equolifaciens,PWY0-1261:_anhydromuropeptides_recycling_I,71.358642578125,0.0,3,43.217041015625,0.8779296875,22.0474853515625,49.3111572265625,69.10327249089075
PWY-8073:_lipid_IVA_biosynthesis_(P._putida),HCAMHPDEG-PWY:_3-phenylpropanoate_and_3-(3-hydroxyphenyl)propanoate_degradation_to_2-hydroxypentadienoate,55.335205078125,0.0,3,2.135986328125,32.07470703125,17.1053466796875,38.2298583984375,69.08776852722002
PWY-6588:_pyruvate_fermentation_to_acetone,Dysosmobacter_welbionis,78.0789794921875,29.354906980275047,6,39.33984375,8.941650390625,24.1407470703125,53.938232421875,69.08163089820097
Dysosmobacter_welbionis,Kytococcus_sedentarius,44.2607421875,0.0,3,4.218505859375,23.22509765625,13.7218017578125,30.5389404296875,68.9978046466474
Intestinibacter_SGB6139,"PWY-5837:_2-carboxy-1,4-naphthoquinol_biosynthesis",61.27001953125,0.0,3,5.678955078125,32.32177734375,19.0003662109375,42.2696533203125,68.98912982842023
PWY-5850:_superpathway_of_menaquinol-6_biosynthesis,GALACT-GLUCUROCAT-PWY:_superpathway_of_hexuronide_and_hexuronate_degradation,80.294189453125,5.969061864039636,15,49.606005859375,0.229443359375,24.917724609375,55.37646484375,68.96696413640026
PWY-5692:_allantoin_degradation_to_glyoxylate_II,GALACTUROCAT-PWY:_D-galacturonate_degradation_I,66.9326171875,1.2853294000829247,6,28.86865234375,12.7093505859375,20.78900146484375,46.14361572265625,68.94040254453668
GLUDEG-I-PWY:_GABA_shunt,PWY-5898:_superpathway_of_menaquinol-12_biosynthesis,52.8916015625,0.0,3,2.0390625,30.8310546875,16.43505859375,36.45654296875,68.92690312217277
PWY-6507:_4-deoxy-L-threo-hex-4-enopyranuronate_degradation,PWY-7791:_UMP_biosynthesis_III,61.243896484375,2.8319705930330694,15,12.617236328125,25.509326171875,19.06328125,42.180615234375,68.8731737457894
Streptococcus_oralis,Streptococcus_salivarius,69.21785481770833,7.378887740221219,27,30.58184136284722,12.523328993055555,21.55258517795139,47.66526963975694,68.86267967316796
DENOVOPURINE2-PWY:_superpathway_of_purine_nucleotides_de_novo_biosynthesis_II,PWY-8073:_lipid_IVA_biosynthesis_(P._putida),60.0615234375,0.0,3,33.178955078125,4.249755859375,18.71435546875,41.34716796875,68.84135733216266
Eisenbergiella_massiliensis,"ARGDEG-PWY:_superpathway_of_L-arginine,_putrescine,_and_4-aminobutanoate_degradation",54.210135323660715,3.3900974664409165,21,4.168666294642857,29.645647321428573,16.907156808035715,37.302978515625,68.8118158955114
PWY-7357:_thiamine_phosphate_formation_from_pyrithiamine_and_oxythiamine_(yeast),OANTIGEN-PWY:_O-antigen_building_blocks_biosynthesis_(E._coli),55.134521484375,1.9155425841418827,15,27.2111328125,7.230224609375,17.2206787109375,37.9138427734375,68.76606843170336
GLUDEG-I-PWY:_GABA_shunt,"PWY-7039:_phosphatidate_metabolism,_as_a_signaling_molecule",51.2542724609375,2.2774881352537255,12,1.59161376953125,30.44293212890625,16.01727294921875,35.23699951171875,68.74938969931527
GLUDEG-I-PWY:_GABA_shunt,"P4-PWY:_superpathway_of_L-lysine,_L-threonine_and_L-methionine_biosynthesis_I",69.24658203125,0.0,3,0.66845703125,42.66845703125,21.66845703125,47.578125,68.70826487656629
PWY-7399:_methylphosphonate_degradation_II,Streptococcus_mitis,45.829345703125,0.0,3,24.47998046875,4.249267578125,14.3646240234375,31.4647216796875,68.65627513757411
PWY-6690:_cinnamate_and_3-hydroxycinnamate_degradation_to_2-hydroxypentadienoate,PYRIDOXSYN-PWY:_pyridoxal_5'-phosphate_biosynthesis_I,60.267333984375,0.0,3,37.89111328125,0.1689453125,19.030029296875,41.2373046875,68.42397358773368
PYRIDOXSYN-PWY:_pyridoxal_5'-phosphate_biosynthesis_I,HCAMHPDEG-PWY:_3-phenylpropanoate_and_3-(3-hydroxyphenyl)propanoate_degradation_to_2-hydroxypentadienoate,60.267333984375,0.0,3,0.1689453125,37.89111328125,19.030029296875,41.2373046875,68.42397358773368
PWY-5861:_superpathway_of_demethylmenaquinol-8_biosynthesis_I,OANTIGEN-PWY:_O-antigen_building_blocks_biosynthesis_(E._coli),65.86771647135417,6.537270249743627,18,35.084025065104164,6.522867838541667,20.803446451822914,45.06427001953126,68.41632355530297
OANTIGEN-PWY:_O-antigen_building_blocks_biosynthesis_(E._coli),PWY0-1415:_superpathway_of_heme_b_biosynthesis_from_uroporphyrinogen-III,70.465576171875,0.0,3,4.58740234375,39.93115234375,22.25927734375,48.206298828125,68.41113270761224
Blautia_faecicola,RIBOSYN2-PWY:_flavin_biosynthesis_I_(bacteria_and_plants),47.090087890625,0.0,3,1.1025390625,28.69677734375,14.899658203125,32.1904296875,68.35924741161648
PWY-5695:_inosine_5'-phosphate_degradation,Blautia_wexlerae,55.296142578125,0.0,3,18.590576171875,16.497314453125,17.5439453125,37.752197265625,68.2727501512188
Anaerobutyricum_hallii,VALSYN-PWY:_L-valine_biosynthesis,81.61962890625,2.9204737929474676,6,6.4202880859375,45.373291015625,25.89678955078125,55.72283935546875,68.27137062761356
