base	contributing	base_IG_1D	contributing_IG_1D	IG_2D_added	total_IG
Bacteroides_vulgatus	Streptococcus_anginosus_group	2.45626831054688	37.8668823242188	36.5667114257812	39.0229797363281
Bacteroides_vulgatus	Streptococcus_oralis	2.45626831054688	27.8957824707031	25.7388305664062	28.1950988769531
Bacteroides_vulgatus	Streptococcus_vestibularis	2.45626831054688	23.8902587890625	33.5884857177734	36.0447540283203
Bacteroides_vulgatus	Actinomyces_odontolyticus	2.45626831054688	32.620361328125	30.1787719726562	32.6350402832031
Bacteroides_vulgatus	Actinomyces_sp_S6_Spd3	2.45626831054688	25.7760925292969	25.8747253417969	28.3309936523438
Bacteroides_vulgatus	Streptococcus_mitis	2.45626831054688	30.3249816894531	35.4980926513672	37.9543609619141
Bacteroides_vulgatus	PWY-6385:_peptidoglycan_biosynthesis_III_(mycobacteria)	2.45626831054688	15.4598693847656	28.6314239501953	31.0876922607422
Bacteroides_vulgatus	RIBOSYN2-PWY:_flavin_biosynthesis_I_(bacteria_and_plants)	2.45626831054688	12.9967651367188	30.4850006103516	32.9412689208984
Bacteroides_vulgatus	PWY66-422:_D-galactose_degradation_V_(Leloir_pathway)	2.45626831054688	23.7555236816406	28.6209716796875	31.0772399902344
Anaerostipes_hadrus	Streptococcus_anginosus_group	0.0948486328125	37.8668823242188	40.2552795410156	40.3501281738281
Anaerostipes_hadrus	Streptococcus_oralis	0.0948486328125	27.8957824707031	28.600341796875	28.6951904296875
Anaerostipes_hadrus	Streptococcus_infantis	0.0948486328125	23.7555236816406	26.4207458496094	26.5155944824219
Anaerostipes_hadrus	Actinomyces_sp_oral_taxon_181	0.0948486328125	26.2251281738281	27.2406921386719	27.3355407714844
Anaerostipes_hadrus	Streptococcus_vestibularis	0.0948486328125	23.8902587890625	38.1489562988281	38.2438049316406
Anaerostipes_hadrus	Actinomyces_odontolyticus	0.0948486328125	32.620361328125	33.5614471435547	33.6562957763672
Anaerostipes_hadrus	Streptococcus_mitis	0.0948486328125	30.3249816894531	38.9572906494141	39.0521392822266
Anaerostipes_hadrus	PWY-6385:_peptidoglycan_biosynthesis_III_(mycobacteria)	0.0948486328125	15.4598693847656	25.0665893554688	25.1614379882812
Anaerostipes_hadrus	PWY-6700:_queuosine_biosynthesis	0.0948486328125	18.0577087402344	27.1410827636719	27.2359313964844
Anaerostipes_hadrus	RIBOSYN2-PWY:_flavin_biosynthesis_I_(bacteria_and_plants)	0.0948486328125	12.9967651367188	29.1684875488281	29.2633361816406
Anaerostipes_hadrus	PWY66-422:_D-galactose_degradation_V_(Leloir_pathway)	0.0948486328125	23.7555236816406	28.6773071289062	28.7721557617188
Alistipes_putredinis	Streptococcus_anginosus_group	0.07489013671875	37.8668823242188	41.8806762695312	41.95556640625
Alistipes_putredinis	Streptococcus_oralis	0.07489013671875	27.8957824707031	31.0528869628906	31.1277770996094
Alistipes_putredinis	Streptococcus_infantis	0.07489013671875	23.7555236816406	27.0423889160156	27.1172790527344
Alistipes_putredinis	Actinomyces_sp_oral_taxon_181	0.07489013671875	26.2251281738281	28.3924560546875	28.4673461914062
Alistipes_putredinis	Streptococcus_vestibularis	0.07489013671875	23.8902587890625	38.5256805419922	38.6005706787109
Alistipes_putredinis	Actinomyces_odontolyticus	0.07489013671875	32.620361328125	36.4681396484375	36.5430297851562
Alistipes_putredinis	Actinomyces_sp_S6_Spd3	0.07489013671875	25.7760925292969	28.1459655761719	28.2208557128906
Alistipes_putredinis	Streptococcus_mitis	0.07489013671875	30.3249816894531	41.2891998291016	41.3640899658203
Alistipes_putredinis	Atopobium_parvulum	0.07489013671875	23.0844421386719	25.0451354980469	25.1200256347656
Alistipes_putredinis	Oribacterium_sinus	0.07489013671875	26.8056335449219	26.821044921875	26.8959350585938
Alistipes_putredinis	Lactobacillus_fermentum	0.07489013671875	24.3880615234375	26.2733154296875	26.3482055664062
Alistipes_putredinis	PWY-6385:_peptidoglycan_biosynthesis_III_(mycobacteria)	0.07489013671875	15.4598693847656	28.1935119628906	28.2684020996094
Alistipes_putredinis	PWY-6700:_queuosine_biosynthesis	0.07489013671875	18.0577087402344	29.1366882324219	29.2115783691406
Alistipes_putredinis	RIBOSYN2-PWY:_flavin_biosynthesis_I_(bacteria_and_plants)	0.07489013671875	12.9967651367188	30.2878723144531	30.3627624511719
Alistipes_putredinis	PWY-5097:_L-lysine_biosynthesis_VI	0.07489013671875	5.0338134765625	27.4723205566406	27.5472106933594
Alistipes_putredinis	HISTSYN-PWY:_L-histidine_biosynthesis	0.07489013671875	18.232666015625	25.3721008300781	25.4469909667969
Alistipes_putredinis	PWY66-422:_D-galactose_degradation_V_(Leloir_pathway)	0.07489013671875	23.7555236816406	29.4163818359375	29.4912719726562
Alistipes_putredinis	PWY-6317:_galactose_degradation_I_(Leloir_pathway)	0.07489013671875	10.450439453125	25.0259704589844	25.1008605957031
Collinsella_aerofaciens	Streptococcus_anginosus_group	8.189208984375	37.8668823242188	30.0520172119141	38.2412261962891
Collinsella_aerofaciens	Streptococcus_vestibularis	8.189208984375	23.8902587890625	31.4060668945312	39.5952758789062
Collinsella_aerofaciens	Actinomyces_odontolyticus	8.189208984375	32.620361328125	25.1983947753906	33.3876037597656
Collinsella_aerofaciens	Streptococcus_mitis	8.189208984375	30.3249816894531	29.738037109375	37.92724609375
Phascolarctobacterium_succinatutens	Streptococcus_anginosus_group	0.224334716796875	37.8668823242188	38.1262969970703	38.3506317138672
Phascolarctobacterium_succinatutens	Streptococcus_oralis	0.224334716796875	27.8957824707031	28.1268005371094	28.3511352539062
Phascolarctobacterium_succinatutens	Actinomyces_sp_oral_taxon_181	0.224334716796875	26.2251281738281	27.8624572753906	28.0867919921875
Phascolarctobacterium_succinatutens	Streptococcus_vestibularis	0.224334716796875	23.8902587890625	36.2688140869141	36.4931488037109
Phascolarctobacterium_succinatutens	Actinomyces_sp_S6_Spd3	0.224334716796875	25.7760925292969	28.1692199707031	28.3935546875
Phascolarctobacterium_succinatutens	Streptococcus_mitis	0.224334716796875	30.3249816894531	39.2823944091797	39.5067291259766
Phascolarctobacterium_succinatutens	PWY-6385:_peptidoglycan_biosynthesis_III_(mycobacteria)	0.224334716796875	15.4598693847656	26.719970703125	26.9443054199219
Phascolarctobacterium_succinatutens	PWY-6700:_queuosine_biosynthesis	0.224334716796875	18.0577087402344	26.9395141601562	27.1638488769531
Phascolarctobacterium_succinatutens	RIBOSYN2-PWY:_flavin_biosynthesis_I_(bacteria_and_plants)	0.224334716796875	12.9967651367188	29.1455383300781	29.369873046875
Phascolarctobacterium_succinatutens	PWY66-422:_D-galactose_degradation_V_(Leloir_pathway)	0.224334716796875	23.7555236816406	28.6417236328125	28.8660583496094
Phascolarctobacterium_succinatutens	PWY-6317:_galactose_degradation_I_(Leloir_pathway)	0.224334716796875	10.450439453125	26.0929260253906	26.3172607421875
Clostridium_sp_CAG_413	Streptococcus_anginosus_group	0.48321533203125	37.8668823242188	38.4337921142578	38.9170074462891
Clostridium_sp_CAG_413	Streptococcus_oralis	0.48321533203125	27.8957824707031	28.4541320800781	28.9373474121094
Clostridium_sp_CAG_413	Actinomyces_sp_oral_taxon_181	0.48321533203125	26.2251281738281	26.4541625976562	26.9373779296875
Clostridium_sp_CAG_413	Streptococcus_vestibularis	0.48321533203125	23.8902587890625	36.5712280273438	37.054443359375
Clostridium_sp_CAG_413	Actinomyces_odontolyticus	0.48321533203125	32.620361328125	33.0624847412109	33.5457000732422
Clostridium_sp_CAG_413	Actinomyces_sp_S6_Spd3	0.48321533203125	25.7760925292969	26.0241394042969	26.5073547363281
Clostridium_sp_CAG_413	Streptococcus_mitis	0.48321533203125	30.3249816894531	38.1320648193359	38.6152801513672
Clostridium_sp_CAG_413	Oribacterium_sinus	0.48321533203125	26.8056335449219	26.9590454101562	27.4422607421875
Clostridium_sp_CAG_413	PWY-6700:_queuosine_biosynthesis	0.48321533203125	18.0577087402344	26.6569213867188	27.14013671875
Clostridium_sp_CAG_413	RIBOSYN2-PWY:_flavin_biosynthesis_I_(bacteria_and_plants)	0.48321533203125	12.9967651367188	28.1280822753906	28.6112976074219
Clostridium_sp_CAG_413	PWY-5097:_L-lysine_biosynthesis_VI	0.48321533203125	5.0338134765625	25.1297302246094	25.6129455566406
Clostridium_sp_CAG_413	PWY66-422:_D-galactose_degradation_V_(Leloir_pathway)	0.48321533203125	23.7555236816406	25.3014831542969	25.7846984863281
Desulfovibrio_piger	Streptococcus_anginosus_group	2.66583251953125	37.8668823242188	37.2360992431641	39.9019317626953
Desulfovibrio_piger	Streptococcus_oralis	2.66583251953125	27.8957824707031	27.7772216796875	30.4430541992188
Desulfovibrio_piger	Actinomyces_sp_oral_taxon_181	2.66583251953125	26.2251281738281	25.6228332519531	28.2886657714844
Desulfovibrio_piger	Streptococcus_vestibularis	2.66583251953125	23.8902587890625	35.2013549804688	37.8671875
Desulfovibrio_piger	Actinomyces_odontolyticus	2.66583251953125	32.620361328125	31.9172668457031	34.5830993652344
Desulfovibrio_piger	Actinomyces_sp_S6_Spd3	2.66583251953125	25.7760925292969	25.0864868164062	27.7523193359375
Desulfovibrio_piger	Streptococcus_mitis	2.66583251953125	30.3249816894531	36.6069946289062	39.2728271484375
Desulfovibrio_piger	Oribacterium_sinus	2.66583251953125	26.8056335449219	25.4600830078125	28.1259155273438
Desulfovibrio_piger	PWY-6700:_queuosine_biosynthesis	2.66583251953125	18.0577087402344	26.8799438476562	29.5457763671875
Desulfovibrio_piger	RIBOSYN2-PWY:_flavin_biosynthesis_I_(bacteria_and_plants)	2.66583251953125	12.9967651367188	29.3447875976562	32.0106201171875
Desulfovibrio_piger	PWY-5097:_L-lysine_biosynthesis_VI	2.66583251953125	5.0338134765625	25.7983703613281	28.4642028808594
Desulfovibrio_piger	PWY66-422:_D-galactose_degradation_V_(Leloir_pathway)	2.66583251953125	23.7555236816406	26.4652099609375	29.1310424804688
Coprococcus_comes	Streptococcus_vestibularis	1.18133544921875	23.8902587890625	35.0059509277344	36.1872863769531
Coprococcus_comes	Actinomyces_odontolyticus	1.18133544921875	32.620361328125	32.116455078125	33.2977905273438
