feature1	feature2	pair_ig_mean	pair_ig_std	pair_ig_count	f1_ig_mean	f2_ig_mean	mean_individual_ig	ig_difference_raw	ig_difference_pct	synergy
ARGSYNBSUB-PWY:_L-arginine_biosynthesis_II_(acetyl_cycle)	PWY-724:_superpathway_of_L-lysine,_L-threonine_and_L-methionine_biosynthesis_II	4.44927215576172		1	0.13812255859375	1.02189636230469	0.58000946044922	3.8692626953124996	86.96394735713977	True
Acidaminococcus_intestini	Clostridium_citroniae	7.01091766357422	0.0	3	0.470474243164062	0.14514668782552068	0.30781046549479135	6.703107198079429	95.60955526415543	True
Acidaminococcus_intestini	Dielma_fastidiosa	5.64957427978516	0.0	3	0.470474243164062	0.241180419921875	0.35582733154296853	5.293746948242191	93.70169655408974	True
Acidaminococcus_intestini	Porphyromonas_uenonis	1.84693908691406	0.0	3	0.470474243164062	0.410903930664062	0.440689086914062	1.406249999999998	76.13948992490147	True
Acidaminococcus_intestini	Prevotella_timonensis	2.06932830810547	0.0	3	0.470474243164062	0.140281677246094	0.305377960205078	1.763950347900392	85.24265294158855	True
Adlercreutzia_equolifaciens	1CMET2-PWY:_N10-formyl-tetrahydrofolate_biosynthesis	4.82804870605469		1	5.32025146484375	0.369186401367188	2.844718933105469	1.983329772949221	41.07932404372796	True
Adlercreutzia_equolifaciens	Alistipes_shahii	10.3677215576172		1	5.32025146484375	3.81144714355469	4.5658493041992205	5.801872253417979	55.960918907542656	True
Adlercreutzia_equolifaciens	Bacteroides_salyersiae	3.62692260742188	0.0	2	5.32025146484375	0.129386901855469	2.7248191833496094	0.9021034240722705	24.872420002187788	True
Adlercreutzia_equolifaciens	PWY-7220:_adenosine_deoxyribonucleotides_de_novo_biosynthesis_II	9.25852966308594		1	5.32025146484375	0.683113098144531	3.0016822814941406	6.256847381591799	67.57927672401433	True
Agathobaculum_butyriciproducens	Adlercreutzia_equolifaciens	9.85474395751953		1	0.180580139160156	5.32025146484375	2.750415802001953	7.104328155517576	72.09043873835722	True
Agathobaculum_butyriciproducens	Anaeromassilibacillus_sp_An250	4.35580444335938		1	0.180580139160156	0.368583679199219	0.2745819091796875	4.081222534179693	93.69618373023381	True
Agathobaculum_butyriciproducens	Clostridium_lavalense	7.47858428955078		1	0.180580139160156	1.10073852539062	0.640659332275388	6.837924957275392	91.43341430047758	True
Agathobaculum_butyriciproducens	PYRIDNUCSYN-PWY:_NAD_biosynthesis_I_(from_aspartate)	7.58517456054688		1	0.486557006835938	0.241607666015625	0.36408233642578147	7.221092224121099	95.20007966171933	True
Agathobaculum_butyriciproducens	Streptococcus_salivarius	4.54242706298828		1	0.486557006835938	0.015960693359375	0.25125885009765647	4.291168212890624	94.4686211443016	True
Akkermansia_muciniphila	Bacteroides_stercoris	4.39028930664062		1	0.0311813354492188	2.36335754394531	1.1972694396972643	3.1930198669433554	72.72914479949395	True
Akkermansia_muciniphila	Phascolarctobacterium_faecium	3.53501129150391		1	0.0028457641601562	0.27301025390625	0.1379280090332031	3.3970832824707067	96.0982300292873	True
Akkermansia_muciniphila	Roseburia_intestinalis	6.73954772949219		1	0.0028457641601562	1.83541870117188	0.9191322326660182	5.820415496826172	86.36210811826578	True
Alistipes_finegoldii	Klebsiella_quasipneumoniae	5.69099426269531		1	3.01629638671875	1.18608093261719	2.10118865966797	3.5898056030273398	63.07870711728979	True
Alistipes_finegoldii	Klebsiella_variicola	8.64540863037109	0.0	3	3.231430053710936	0.41614786783854246	1.8237889607747393	6.821619669596351	78.90453720871194	True
Alistipes_indistinctus	PWY-7111:_pyruvate_fermentation_to_isobutanol_(engineered)	6.01268005371094		1	0.159271240234375	0.957565307617188	0.5584182739257815	5.454261779785159	90.71265610447486	True
Alistipes_inops	Citrobacter_freundii	2.89045715332031		1	2.30410003662109	0.245918273925781	1.2750091552734355	1.6154479980468743	55.8890138257606	True
Alistipes_inops	Enterobacter_mori	1.29989624023438	0.0	3	2.30410003662109	0.10013580322265599	1.202117919921873	0.0977783203125071	7.522009625543421	True
Alistipes_inops	Kluyvera_ascorbata	1.29989624023438	0.0	3	2.30410003662109	0.10013580322265599	1.202117919921873	0.0977783203125071	7.522009625543421	True
Alistipes_inops	Leclercia_adecarboxylata	1.29989624023438	0.0	3	2.30410003662109	0.10013580322265599	1.202117919921873	0.0977783203125071	7.522009625543421	True
Alistipes_inops	Pseudoflavonifractor_capillosus	5.248911539713543	1.085566684658157	3	2.30410003662109	0.140281677246094	1.2221908569335922	4.026720682779951	76.71534664498665	True
Alistipes_inops	Raoultella_planticola	1.29989624023438	0.0	3	2.30410003662109	0.10013580322265599	1.202117919921873	0.0977783203125071	7.522009625543421	True
Alistipes_onderdonkii	Lachnoclostridium_sp_An138	2.30538940429688	0.0	3	0.0011138916015625	0.024269104003906205	0.012691497802734352	2.2926979064941455	99.44948572336286	True
Alistipes_putredinis	Bacteroides_fragilis	9.62458038330078		1	2.74221801757812	0.05963134765625	1.400924682617185	8.223655700683594	85.44430378442397	True
Alistipes_putredinis	Klebsiella_quasipneumoniae	6.28578948974609	0.0	2	5.646286010742185	1.18608093261719	3.4161834716796875	2.8696060180664027	45.65227681817131	True
Alistipes_putredinis	Proteus_mirabilis	11.1275253295898	0.0	2	5.646286010742185	0.600341796875	3.1233139038085924	8.004211425781207	71.93163968359416	True
Alistipes_shahii	ANAGLYCOLYSIS-PWY:_glycolysis_III_(from_glucose)	7.57437896728516		1	3.81144714355469	1.8052978515625	2.808372497558595	4.766006469726564	62.92273584820137	True
Alistipes_shahii	Bifidobacterium_catenulatum	3.36090850830078		1	3.81144714355469	0.159271240234375	1.9853591918945326	1.3755493164062473	40.92790128052913	True
Alistipes_shahii	Coprobacter_sp	2.503787994384765	0.05400730885665209	2	3.81144714355469	0.140281677246094	1.9758644104003922	0.527923583984373	21.084995421670886	True
Alistipes_shahii	Gordonibacter_pamelaeae	9.5958251953125		1	3.81144714355469	3.73361206054688	3.772529602050785	5.823295593261715	60.68571982851832	True
Alistipes_shahii	PWY-6126:_superpathway_of_adenosine_nucleotides_de_novo_biosynthesis_II	10.5967102050781		1	3.81144714355469	0.572059631347656	2.191753387451173	8.404956817626926	79.31666201081113	True
Alistipes_shahii	Turicimonas_muris	12.3657379150391		1	3.81144714355469	0.0887222290039062	1.9500846862792982	10.415653228759801	84.22993678438209	True
