Feature	IG	p_value	adjusted_p_value
Firmicutes_bacterium_CAG_170	1.09048461914062	0.218874885287121	1.0
Morganella_morganii	0.197341918945312	0.600944323695237	1.0
Actinomyces_sp_ICM47	1.92140197753906	0.10266627386948	1.0
Clostridium_asparagiforme	4.76789855957031	0.0101424127005402	1.0
Anaeromassilibacillus_sp_An250	2.1512451171875	0.084181704942173	1.0
Parabacteroides_gordonii	0.506820678710938	0.401910545982576	1.0
Enterorhabdus_caecimuris	2.28282165527344	0.075247974164551	1.0
Roseburia_sp_CAG_182	0.7166748046875	0.318883029240199	1.0
Bifidobacterium_longum	4.81990051269531	0.0097402168261389	1.0
Bacteroides_dorei	1.93931579589844	0.101077298931253	1.0
Eubacterium_sulci	0.229995727539062	0.572304525372869	1.0
Intestinimonas_butyriciproducens	2.09048461914062	0.08868804279724	1.0
Eubacterium_limosum	-3.0517578125e-05	0.999920211544053	1.0
Proteus_hauseri	-3.0517578125e-05	0.999920211544053	1.0
Megamonas_hypermegale	0.0004425048828125	0.980240205535251	1.0
Bacteroides_coprocola	1.22459411621094	0.19259586562524	1.0
Faecalitalea_cylindroides	-3.0517578125e-05	0.999920211544053	1.0
Enorma_massiliensis	0.00018310546875	0.987288404211325	1.0
Bacteroides_nordii	0.05938720703125	0.774166819402156	1.0
Bifidobacterium_pseudocatenulatum	0.900253295898438	0.263931736141604	1.0
Sharpea_azabuensis	-3.0517578125e-05	0.999920211544053	1.0
Gemella_haemolysans	0.197341918945312	0.600944323695237	1.0
Streptococcus_parasanguinis	1.88236999511719	0.106223983042945	1.0
Roseburia_faecis	0.119491577148438	0.684006635124315	1.0
Denitrobacterium_detoxificans	-3.0517578125e-05	0.999920211544053	1.0
Eubacterium_sp_CAG_38	1.91409301757812	0.103322417858697	1.0
Ruminococcus_callidus	0.0134124755859375	0.89153788300288	1.0
Eisenbergiella_tayi	5.31356811523438	0.0066462359169012	1.0
Bacteroides_sp_D2	0.197341918945312	0.600944323695237	1.0
Cardiobacterium_hominis	-3.0517578125e-05	0.999920211544053	1.0
Eubacterium_yurii	-3.0517578125e-05	0.999920211544053	1.0
Clostridium_perfringens	3.4097900390625	0.0296931039926956	1.0
Parabacteroides_sp_426_9	-3.0517578125e-05	0.999920211544053	1.0
Eubacterium_sp_OM08_24	0.00018310546875	0.987288404211325	1.0
Ruminococcus_gnavus	1.49717712402344	0.149678115056936	1.0
Flavonifractor_plautii	4.22065734863281	0.0155675521821241	1.0
Fusobacterium_nucleatum	0.538253784179688	0.387688943907079	1.0
Phascolarctobacterium_faecium	0.029144287109375	0.840695538039297	1.0
Eggerthella_lenta	0.533721923828125	0.389694293281112	1.0
Eubacterium_ventriosum	0.148727416992188	0.649778116395442	1.0
Haemophilus_parainfluenzae	2.722900390625	0.0520319414978592	1.0
Intestinibacter_bartlettii	0.155120849609375	0.64284301921181	1.0
Eisenbergiella_massiliensis	1.28419494628906	0.182115903849806	1.0
Dielma_fastidiosa	1.41592407226562	0.161204835831211	1.0
Alistipes_indistinctus	0.148971557617188	0.649510016863246	1.0
Erysipelatoclostridium_ramosum	1.80755615234375	0.113427518966408	1.0
Clostridium_bolteae	3.75222778320312	0.0225649105836385	1.0
Clostridium_saccharolyticum	-3.0517578125e-05	0.999920211544053	1.0
Anaerotruncus_colihominis	2.91641235351562	0.0443547490532099	1.0
Catabacter_hongkongensis	1.36941528320312	0.1682560977196	1.0
Streptococcus_gordonii	0.797027587890625	0.293190024513555	1.0
Coprobacillus_cateniformis	3.73387145996094	0.0228977577563408	1.0
Christensenella_minuta	0.00018310546875	0.987288404211325	1.0
Hungatella_hathewayi	3.71675109863281	0.023212781160608	1.0
Ruminococcaceae_bacterium_D16	-3.0517578125e-05	0.999920211544053	1.0
Turicibacter_sanguinis	0.229827880859375	0.572444729104718	1.0
Clostridium_disporicum	1.42391967773438	0.160026906053939	1.0
Streptococcus_sp_A12	-3.0517578125e-05	0.999920211544053	1.0
Clostridium_clostridioforme	0.872955322265625	0.27129785432063	1.0
Weissella_cibaria	0.00372314453125	0.94272708688782	1.0
Streptococcus_australis	3.24040222167969	0.0340508014052326	1.0
Clostridium_innocuum	6.75900268554688	0.0022056945363164	1.0
Megasphaera_elsdenii	0.503875732421875	0.403281413834763	1.0
Streptococcus_oralis	0.483673095703125	0.412872709697257	1.0
Blautia_hansenii	0.683853149414062	0.330223351700185	1.0
Clostridiales_bacterium_1_7_47FAA	-3.0517578125e-05	0.999920211544053	1.0
Streptococcus_infantis	0.001800537109375	0.960153682939842	1.0
Fretibacterium_fastidiosum	-3.0517578125e-05	0.999920211544053	1.0
Streptococcus_agalactiae	4.27334594726562	0.014935034366683	1.0
Romboutsia_ilealis	0.12298583984375	0.679672635680934	1.0
Veillonella_infantium	0.06072998046875	0.771698049042638	1.0
Prevotella_sp_oral_taxon_473	-3.0517578125e-05	0.999920211544053	1.0
Parasutterella_excrementihominis	0.01171875	0.898577617330332	1.0
Porphyromonas_asaccharolytica	0.538253784179688	0.387688943907079	1.0
Coprococcus_eutactus	0.0154876708984375	0.883504544425948	1.0
Prevotella_sp_CAG_279	0.797027587890625	0.293190024513555	1.0
Lachnospira_pectinoschiza	0.285736083984375	0.529102836660094	1.0
Prevotella_sp_CAG_5226	-3.0517578125e-05	0.999920211544053	1.0
Fusobacterium_sp_oral_taxon_370	0.538253784179688	0.387688943907079	1.0
Mitsuokella_multacida	2.19253540039062	0.0812609698033369	1.0
Anaerococcus_vaginalis	-3.0517578125e-05	0.999920211544053	1.0
Bacteroides_salyersiae	2.83290100097656	0.0475100075855262	1.0
Bacteroides_eggerthii	2.67338562011719	0.0542139447257703	1.0
Lactobacillus_rogosae	0.794387817382812	0.293990772064612	1.0
Actinomyces_sp_oral_taxon_181	0.120437622070312	0.68282601277257	1.0
Bifidobacterium_dentium	0.591476440429688	0.365191728375104	1.0
Alloscardovia_omnicolens	0.538253784179688	0.387688943907079	1.0
Mogibacterium_diversum	0.229995727539062	0.572304525372869	1.0
Streptococcus_vestibularis	5.31356811523438	0.0066462359169012	1.0
Aeriscardovia_aeriphila	-3.0517578125e-05	0.999920211544053	1.0
Bacteroides_galacturonicus	0.0907745361328125	0.722784635068648	1.0
Actinomyces_odontolyticus	3.13833618164062	0.036994655628045	1.0
Actinomyces_sp_HMSC035G02	0.15472412109375	0.643268262797753	1.0
Sellimonas_intestinalis	0.591476440429688	0.365191728375104	1.0
Actinomyces_sp_S6_Spd3	1.36941528320312	0.1682560977196	1.0
Olsenella_profusa	0.00018310546875	0.987288404211325	1.0
Streptococcus_sp_HPH0090	-3.0517578125e-05	0.999920211544053	1.0
Bacteroides_coprophilus	0.492965698242188	0.408419919158816	1.0
Fusobacterium_periodonticum	1.314208984375	0.17708959813838	1.0
Paraprevotella_clara	0.559402465820312	0.378522023661813	1.0
Gemella_asaccharolytica	-3.0517578125e-05	0.999920211544053	1.0
Actinomyces_sp_oral_taxon_448	0.515731811523438	0.397803399629364	1.0
Clostridium_scindens	-3.0517578125e-05	0.999920211544053	1.0
Prevotella_timonensis	1.34187316894531	0.172598117982457	1.0
Prevotella_sp_CAG_1031	0.0885009765625	0.726136793139856	1.0
Eubacterium_sp_CAG_251	1.58975219726562	0.137665229013712	1.0
Peptostreptococcus_anaerobius	-3.0517578125e-05	0.999920211544053	1.0
Peptoniphilus_harei	-3.0517578125e-05	0.999920211544053	1.0
Streptococcus_pasteurianus	2.21490478515625	0.0797244563574747	1.0
Holdemanella_biformis	0.0560455322265625	0.780444889357166	1.0
Blautia_producta	0.7166748046875	0.318883029240199	1.0
Slackia_exigua	-3.0517578125e-05	0.999920211544053	1.0
Coprobacter_fastidiosus	1.5657958984375	0.140666398194308	1.0
Bacteroides_finegoldii	0.0837249755859375	0.73333941464575	1.0
Candidatus_Stoquefichus_sp_KLE1796	-3.0517578125e-05	0.999920211544053	1.0
Clostridium_lavalense	0.506820678710938	0.401910545982576	1.0
Cloacibacillus_evryensis	1.36941528320312	0.1682560977196	1.0
Clostridium_methylpentosum	-3.0517578125e-05	0.999920211544053	1.0
Prevotella_stercorea	3.88426208496094	0.0203137241231259	1.0
Blautia_coccoides	0.00018310546875	0.987288404211325	1.0
Actinomyces_graevenitzii	1.28419494628906	0.182115903849806	1.0
Butyricimonas_synergistica	0.267593383789062	0.542479709748514	1.0
Clostridium_aldenense	9.46835327148438	0.0002912375710998	0.505588423429371
Blautia_sp_CAG_257	2.23124694824219	0.0786217440140377	1.0
Gemella_bergeri	-3.0517578125e-05	0.999920211544053	1.0
Lactococcus_piscium	0.013946533203125	0.889413201985503	1.0
Propionibacterium_acidifaciens	0.229995727539062	0.572304525372869	1.0
Alistipes_onderdonkii	0.06317138671875	0.767284091817572	1.0
Leuconostoc_citreum	0.00067138671875	0.975661892906574	1.0
Lactonifactor_longoviformis	-3.0517578125e-05	0.999920211544053	1.0
Streptococcus_cristatus	0.229995727539062	0.572304525372869	1.0
Eubacterium_infirmum	-3.0517578125e-05	0.999920211544053	1.0
Dialister_sp_CAG_357	0.545974731445312	0.384306154488176	1.0
Ruminococcus_lactaris	4.47183227539062	0.0127802589851018	1.0
Clostridium_spiroforme	0.00042724609375	0.980583811904654	1.0
Coprobacter_secundus	1.35459899902344	0.17057609744551	1.0
Roseburia_sp_CAG_303	0.12298583984375	0.679672635680934	1.0
Roseburia_sp_CAG_309	2.1923828125	0.0812715598081575	1.0
Sutterella_parvirubra	0.473007202148438	0.418072461441877	1.0
Mogibacterium_timidum	-3.0517578125e-05	0.999920211544053	1.0
Treponema_denticola	-3.0517578125e-05	0.999920211544053	1.0
Klebsiella_aerogenes	0.1009521484375	0.708331326557116	1.0
Megamonas_rupellensis	0.515731811523438	0.397803399629364	1.0
Dorea_sp_CAG_317	0.538253784179688	0.387688943907079	1.0
Eubacterium_sp_CAG_274	0.0201263427734375	0.86734169890002	1.0
Lactobacillus_mucosae	0.0038604736328125	0.941682237818652	1.0
Dialister_succinatiphilus	3.67906188964844	0.0239222195015758	1.0
Prevotella_sp_CAG_617	-3.0517578125e-05	0.999920211544053	1.0
Veillonella_atypica	0.448486328125	0.430403624629652	1.0
Clostridium_ventriculi	6.27114868164062	0.0031931912265036	1.0
Parabacteroides_sp_CAG_409	-3.0517578125e-05	0.999920211544053	1.0
Enterococcus_faecium	5.01527404785156	0.008369534574265	1.0
Atopobium_deltae	-3.0517578125e-05	0.999920211544053	1.0
Porphyromonas_sp_HMSC065F10	2.28282165527344	0.075247974164551	1.0
Parabacteroides_johnsonii	1.91220092773438	0.103493022493039	1.0
Streptococcus_mitis	0.6328125	0.34895203431624	1.0
Prevotella_bivia	0.989212036132812	0.241581946563382	1.0
Enterococcus_faecalis	0.6488037109375	0.342933810047292	1.0
Scardovia_wiggsiae	0.00018310546875	0.987288404211325	1.0
Actinomyces_sp_HPA0247	-3.0517578125e-05	0.999920211544053	1.0
Firmicutes_bacterium_CAG_94	-3.0517578125e-05	0.999920211544053	1.0
Abiotrophia_sp_HMSC24B09	-3.0517578125e-05	0.999920211544053	1.0
Butyricicoccus_pullicaecorum	0.00042724609375	0.980583811904654	1.0
Fusobacterium_mortiferum	1.97050476074219	0.0983745428047698	1.0
Rothia_mucilaginosa	1.39796447753906	0.163886913439369	1.0
Aggregatibacter_segnis	0.879470825195312	0.269516639977677	1.0
Acidaminococcus_sp_CAG_542	-3.0517578125e-05	0.999920211544053	1.0
Clostridioides_difficile	-3.0517578125e-05	0.999920211544053	1.0
Shewanella_algae	-3.0517578125e-05	0.999920211544053	1.0
Clostridium_bolteae_CAG_59	0.530227661132812	0.391250647434829	1.0
Subdoligranulum_variabile	-3.0517578125e-05	0.999920211544053	1.0
Lautropia_mirabilis	1.314208984375	0.17708959813838	1.0
Acidaminococcus_fermentans	-3.0517578125e-05	0.999920211544053	1.0
Desulfovibrio_sp_An276	0.538253784179688	0.387688943907079	1.0
Turicimonas_muris	0.609786987304688	0.357872768797194	1.0
Proteobacteria_bacterium_CAG_139	0.214370727539062	0.585655145197413	1.0
Tyzzerella_nexilis	0.208175659179688	0.591123748402378	1.0
Bacteroides_clarus	0.4180908203125	0.446470348353574	1.0
Fusobacterium_varium	0.00067138671875	0.975661892906574	1.0
Phascolarctobacterium_sp_CAG_266	1.36941528320312	0.1682560977196	1.0
Bacteroides_faecichinchillae	0.0885009765625	0.726136793139856	1.0
Clostridium_sp_chh4_2	-3.0517578125e-05	0.999920211544053	1.0
Lactobacillus_paragasseri	0.506820678710938	0.401910545982576	1.0
Lactobacillus_salivarius	3.08509826660156	0.0386347868161346	1.0
Anaerotignum_lactatifermentans	0.120437622070312	0.68282601277257	1.0
Veillonella_sp_T11011_6	0.020599365234375	0.865806453278501	1.0
Veillonella_dispar	0.2906494140625	0.525582187459814	1.0
Allisonella_histaminiformans	0.002105712890625	0.956912021972935	1.0
Fusobacterium_ulcerans	0.00067138671875	0.975661892906574	1.0
Streptococcus_milleri	0.229995727539062	0.572304525372869	1.0
Aeromonas_veronii	0.00018310546875	0.987288404211325	1.0
Streptococcus_sp_F0442	-3.0517578125e-05	0.999920211544053	1.0
Megasphaera_micronuciformis	1.84429931640625	0.109824719887222	1.0
Veillonella_tobetsuensis	1.09989929199219	0.21689693640279	1.0
Prevotella_sp_CAG_520	2.46409606933594	0.0645687504754218	1.0
Bifidobacterium_bifidum	3.23367309570312	0.0342371292551236	1.0
Megamonas_funiformis_CAG_377	2.27702331542969	0.0756193870173213	1.0
Enterobacter_cloacae_complex	0.0089569091796875	0.91127441883048	1.0
Bacteroides_sp_OM08_11	0.538253784179688	0.387688943907079	1.0
Desulfovibrionaceae_bacterium	0.0837249755859375	0.73333941464575	1.0
Rothia_dentocariosa	0.506820678710938	0.401910545982576	1.0
Hafnia_paralvei	1.36941528320312	0.1682560977196	1.0
Leuconostoc_lactis	0.797027587890625	0.293190024513555	1.0
Klebsiella_variicola_CAG_634	-3.0517578125e-05	0.999920211544053	1.0
Lactococcus_petauri	4.06329345703125	0.017626238295326	1.0
Lactococcus_garvieae	1.23727416992188	0.190308698737592	1.0
Streptococcus_infantarius	0.04046630859375	0.812772680806304	1.0
Clostridium_sp_CAG_253	0.12298583984375	0.679672635680934	1.0
Streptococcus_lutetiensis	0.15472412109375	0.643268262797753	1.0
Citrobacter_youngae	4.85772705078125	0.0094579539111449	1.0
Weissella_confusa	0.058135986328125	0.776494602016361	1.0
Alistipes_inops	0.0885009765625	0.726136793139856	1.0
Bacteroides_faecis_CAG_32	5.1663818359375	0.0074458892664729	1.0
Citrobacter_freundii	2.21490478515625	0.0797244563574747	1.0
Citrobacter_portucalensis	2.82688903808594	0.0477461022503637	1.0
Citrobacter_braakii	2.09034729003906	0.0886985190534693	1.0
Raoultella_ornithinolytica	1.02156066894531	0.234032554376353	1.0
Citrobacter_pasteurii	2.21490478515625	0.0797244563574747	1.0
Enterobacter_mori	0.1009521484375	0.708331326557116	1.0
Bacteroides_sp_OM05_12	0.7166748046875	0.318883029240199	1.0
Kluyvera_ascorbata	0.197341918945312	0.600944323695237	1.0
Atopobium_rimae	-3.0517578125e-05	0.999920211544053	1.0
Campylobacter_hominis	1.36941528320312	0.1682560977196	1.0
Klebsiella_michiganensis	0.33575439453125	0.495085812599671	1.0
Citrobacter_werkmanii	0.229995727539062	0.572304525372869	1.0
Clostridium_celatum	0.7166748046875	0.318883029240199	1.0
Klebsiella_oxytoca	0.292572021484375	0.524215894357872	1.0
Eubacterium_callanderi	-3.0517578125e-05	0.999920211544053	1.0
Eubacterium_nodatum	-3.0517578125e-05	0.999920211544053	1.0
Prevotella_corporis	1.34187316894531	0.172598117982457	1.0
Raoultella_planticola	0.00067138671875	0.975661892906574	1.0
Atopobium_parvulum	-3.0517578125e-05	0.999920211544053	1.0
Actinomyces_sp_oral_taxon_414	0.15472412109375	0.643268262797753	1.0
Corynebacterium_matruchotii	-3.0517578125e-05	0.999920211544053	1.0
Corynebacterium_durum	0.515731811523438	0.397803399629364	1.0
Anaerofilum_sp_An201	-3.0517578125e-05	0.999920211544053	1.0
Streptococcus_sinensis	-3.0517578125e-05	0.999920211544053	1.0
Butyribacterium_methylotrophicum	-3.0517578125e-05	0.999920211544053	1.0
Abiotrophia_defectiva	-3.0517578125e-05	0.999920211544053	1.0
Granulicatella_elegans	0.538253784179688	0.387688943907079	1.0
Actinomyces_sp_oral_taxon_897	-3.0517578125e-05	0.999920211544053	1.0
Actinomyces_turicensis	0.538253784179688	0.387688943907079	1.0
Blautia_hydrogenotrophica	0.538253784179688	0.387688943907079	1.0
Eikenella_corrodens	-3.0517578125e-05	0.999920211544053	1.0
Clostridium_hylemonae	-3.0517578125e-05	0.999920211544053	1.0
Clostridium_sp_D5	-3.0517578125e-05	0.999920211544053	1.0
Bifidobacterium_breve	0.2906494140625	0.525582187459814	1.0
Cardiobacterium_valvarum	-3.0517578125e-05	0.999920211544053	1.0
Eggerthia_catenaformis	-3.0517578125e-05	0.999920211544053	1.0
Actinobaculum_sp_oral_taxon_183	0.229995727539062	0.572304525372869	1.0
Oribacterium_parvum	0.515731811523438	0.397803399629364	1.0
Pseudopropionibacterium_propionicum	2.28282165527344	0.075247974164551	1.0
Streptococcus_sp_oral_taxon_058	-3.0517578125e-05	0.999920211544053	1.0
Dialister_invisus	0.468765258789062	0.420167516887854	1.0
Actinomyces_oris	0.0837249755859375	0.73333941464575	1.0
Anaerostipes_caccae	0.515731811523438	0.397803399629364	1.0
Actinomyces_hongkongensis	-3.0517578125e-05	0.999920211544053	1.0
Lachnospiraceae_bacterium_2_1_46FAA	0.6488037109375	0.342933810047292	1.0
Enterococcus_hirae	0.538253784179688	0.387688943907079	1.0
Parvimonas_sp_oral_taxon_393	-3.0517578125e-05	0.999920211544053	1.0
Pyramidobacter_piscolens	0.04046630859375	0.812772680806304	1.0
Methanobrevibacter_oralis	-3.0517578125e-05	0.999920211544053	1.0
Pyramidobacter_sp_C12_8	0.515731811523438	0.397803399629364	1.0
Streptococcus_gallolyticus	1.314208984375	0.17708959813838	1.0
Bifidobacterium_catenulatum	0.00018310546875	0.987288404211325	1.0
Desulfovibrio_vulgaris	0.515731811523438	0.397803399629364	1.0
Enterococcus_gallinarum	0.515731811523438	0.397803399629364	1.0
Streptococcus_thermophilus	5.32879638671875	0.0065686734627831	1.0
Lactobacillus_delbrueckii	0.7166748046875	0.318883029240199	1.0
Saccharomyces_cerevisiae	1.36941528320312	0.1682560977196	1.0
Faecalicoccus_pleomorphus	-3.0517578125e-05	0.999920211544053	1.0
Oribacterium_sinus	0.515731811523438	0.397803399629364	1.0
Streptococcus_mutans	2.05659484863281	0.0913145170162928	1.0
Veillonella_rogosae	2.86259460449219	0.0463618395483427	1.0
Parvimonas_sp_KA00067	-3.0517578125e-05	0.999920211544053	1.0
Streptococcus_viridans	-3.0517578125e-05	0.999920211544053	1.0
Clostridium_cadaveris	-3.0517578125e-05	0.999920211544053	1.0
Lactobacillus_ruminis	2.82791137695312	0.0477058669945613	1.0
Bacteroides_sp_CAG_633	-3.0517578125e-05	0.999920211544053	1.0
Massiliomicrobiota_timonensis	-3.0517578125e-05	0.999920211544053	1.0
Lachnoclostridium_sp_An118	-3.0517578125e-05	0.999920211544053	1.0
Citrobacter_koseri	0.515731811523438	0.397803399629364	1.0
Pediococcus_acidilactici	0.538253784179688	0.387688943907079	1.0
Lactobacillus_sanfranciscensis	0.04046630859375	0.812772680806304	1.0
Aggregatibacter_aphrophilus	-3.0517578125e-05	0.999920211544053	1.0
Dorea_sp_D27	-3.0517578125e-05	0.999920211544053	1.0
Porphyromonas_gingivalis	1.314208984375	0.17708959813838	1.0
Pseudoflavonifractor_sp_An184	-3.0517578125e-05	0.999920211544053	1.0
Campylobacter_ureolyticus	-3.0517578125e-05	0.999920211544053	1.0
Prevotella_buccalis	0.15472412109375	0.643268262797753	1.0
Parvimonas_sp_oral_taxon_110	-3.0517578125e-05	0.999920211544053	1.0
