base	contributing	base_IG_1D_mean	contributing_IG_1D_mean	IG_2D_added_mean	IG_2D_added_std	total_IG_mean	n_runs	ig_gain	ig_gain_pct
Alistipes_inops	Coprococcus_catus	0.710067749023438	9.64404296875	26.273323059082		26.9833908081055	1	26.273323059082	3700.11496722896
Campylobacter_hominis	Coprococcus_catus	1.31524658203125	9.64404296875	25.8203887939453		27.1356353759766	1	25.8203887939453	1963.1595433662803
