Feature	IG
Clostridium_perfringens	0.0352096557617188
Parabacteroides_sp_426_9	0.602592468261719
Eubacterium_sp_OM08_24	0.623939514160156
Ruminococcus_gnavus	2.61408233642578
Flavonifractor_plautii	0.712623596191406
Fusobacterium_nucleatum	14.0284118652344
Phascolarctobacterium_faecium	0.957763671875
Eggerthella_lenta	1.76017761230469
Eubacterium_ventriosum	4.04550170898438
Haemophilus_parainfluenzae	0.0038375854492187
Intestinibacter_bartlettii	2.26755523681641
Eisenbergiella_massiliensis	5.59568023681641
Dielma_fastidiosa	-7.62939453125e-06
Alistipes_indistinctus	5.18548583984375
Erysipelatoclostridium_ramosum	12.072509765625
Clostridium_bolteae	3.84830474853516
Clostridium_saccharolyticum	0.21337890625
Anaerotruncus_colihominis	2.46625518798828
Catabacter_hongkongensis	2.59827423095703
Streptococcus_gordonii	0.306648254394531
Coprobacillus_cateniformis	0.020233154296875
Christensenella_minuta	0.020233154296875
Hungatella_hathewayi	5.38250732421875
Ruminococcaceae_bacterium_D16	0.623939514160156
Turicibacter_sanguinis	0.790847778320312
Clostridium_disporicum	1.31593322753906
Streptococcus_sp_A12	0.577903747558594
Clostridium_clostridioforme	10.6311111450195
Weissella_cibaria	0.022064208984375
Streptococcus_australis	1.70465850830078
Clostridium_innocuum	2.22376251220703
Megasphaera_elsdenii	0.31768798828125
Streptococcus_oralis	1.00691986083984
Blautia_hansenii	1.35179138183594
Clostridiales_bacterium_1_7_47FAA	0.0634613037109375
Streptococcus_infantis	0.199234008789062
Fretibacterium_fastidiosum	1.39138793945312
Streptococcus_agalactiae	2.55667877197266
Romboutsia_ilealis	3.58087158203125
Veillonella_infantium	0.602592468261719
Prevotella_sp_oral_taxon_473	3.64706420898438
Parasutterella_excrementihominis	5.88522338867188
Porphyromonas_asaccharolytica	0.344032287597656
Coprococcus_eutactus	0.496940612792969
Prevotella_sp_CAG_279	0.0352096557617188
Lachnospira_pectinoschiza	6.79412078857422
Prevotella_sp_CAG_5226	0.114540100097656
Fusobacterium_sp_oral_taxon_370	5.53371429443359
Mitsuokella_multacida	0.409324645996094
Anaerococcus_vaginalis	2.55667877197266
Bacteroides_salyersiae	0.0831069946289062
Bacteroides_eggerthii	1.04436492919922
Lactobacillus_rogosae	4.21888732910156
Actinomyces_sp_oral_taxon_181	1.03518676757812
Bifidobacterium_dentium	0.324317932128906
Alloscardovia_omnicolens	1.52473449707031
Mogibacterium_diversum	2.39006042480469
Streptococcus_vestibularis	0.172996520996094
Aeriscardovia_aeriphila	0.166069030761719
Bacteroides_galacturonicus	1.35179138183594
Actinomyces_odontolyticus	1.08113861083984
Actinomyces_sp_HMSC035G02	1.87238311767578
Sellimonas_intestinalis	1.49707794189453
Actinomyces_sp_S6_Spd3	1.02997589111328
Olsenella_profusa	0.344032287597656
Streptococcus_sp_HPH0090	0.344032287597656
Bacteroides_coprophilus	1.87238311767578
Fusobacterium_periodonticum	0.949089050292969
Paraprevotella_clara	0.276969909667969
