feature1	feature2	pair_ig_mean	pair_ig_std	pair_ig_count	f1_ig_mean	f2_ig_mean	mean_individual_ig	ig_difference_raw	ig_difference_pct	synergy
ANAGLYCOLYSIS-PWY:_glycolysis_III_(from_glucose)	PWY0-1586:_peptidoglycan_maturation_(meso-diaminopimelate_containing)	14.58655802408854	4.537839462261344	3	4.68362426757812	6.76782735188802	5.72572580973307	8.860832214355469	60.74655994733309	True
ARGSYN-PWY:_L-arginine_biosynthesis_I_(via_L-ornithine)	PANTO-PWY:_phosphopantothenate_biosynthesis_I	9.476417541503896	0.8193940778144638	2	0.255233764648438	13.788581848144549	7.021907806396493	2.4545097351074023	25.90124088936962	True
ARGSYNBSUB-PWY:_L-arginine_biosynthesis_II_(acetyl_cycle)	PWY0-1296:_purine_ribonucleosides_degradation	11.5370635986328		1	0.918411254882812	0.23931884765625	0.578865051269531	10.958198547363269	94.98256166900103	True
ARGSYNBSUB-PWY:_L-arginine_biosynthesis_II_(acetyl_cycle)	PWY66-422:_D-galactose_degradation_V_(Leloir_pathway)	13.6406555175781		1	0.918411254882812	7.00421142578125	3.961311340332031	9.679344177246069	70.95952364439329	True
ARGSYNBSUB-PWY:_L-arginine_biosynthesis_II_(acetyl_cycle)	TRPSYN-PWY:_L-tryptophan_biosynthesis	11.3055572509766		1	0.918411254882812	1.55288696289062	1.2356491088867159	10.069908142089885	89.07042721153815	True
ARO-PWY:_chorismate_biosynthesis_I	PWY-6168:_flavin_biosynthesis_III_(fungi)	8.03707885742188		1	2.37252807617188	0.245819091796875	1.3091735839843774	6.727905273437503	83.71082818510092	True
ARO-PWY:_chorismate_biosynthesis_I	PWY-7220:_adenosine_deoxyribonucleotides_de_novo_biosynthesis_II	8.53678894042969		1	1.14974975585938	3.89324951171875	2.521499633789065	6.015289306640624	70.46313723597636	True
Abiotrophia_defectiva	Haemophilus_parahaemolyticus	1.09782409667969	0.0	3	1.52587890625e-05	28.7291259765625	14.364570617675781	-13.266746520996092	-1208.4583095890002	False
Abiotrophia_sp_HMSC24B09	Veillonella_dispar	2.16429138183594		1	0.53717041015625	46.4224395751953	23.479804992675774	-21.315513610839833	-984.8726372859352	False
Abiotrophia_sp_HMSC24B09	Veillonella_sp_T11011_6	2.12796020507812	0.0	2	0.53717041015625	64.82518005371095	32.6811752319336	-30.55321502685548	-1435.7982331598082	False
Absiella_dolichum	Campylobacter_jejuni	2.75274658203125	0.0	3	5.61753845214844	0.53717041015625	3.077354431152345	-0.3246078491210951	-11.792144298352634	False
Absiella_dolichum	Eubacterium_coprostanoligenes	2.75274658203125	0.0	3	5.61753845214844	0.53717041015625	3.077354431152345	-0.3246078491210951	-11.792144298352634	False
Absiella_dolichum	Haemophilus_haemolyticus	26.8784332275391	0.0	2	5.61753845214844	23.8998870849609	14.75871276855467	12.119720458984432	45.090873996951615	True
Absiella_dolichum	PWY-6737:_starch_degradation_V	11.1610870361328		1	5.61753845214844	10.4727478027344	8.04514312744142	3.1159439086913796	27.917925006801326	True
Absiella_dolichum	PWY0-1586:_peptidoglycan_maturation_(meso-diaminopimelate_containing)	12.9644622802734		1	5.61753845214844	8.62510681152344	7.121322631835939	5.843139648437461	45.07043579685002	True
Absiella_dolichum	Streptococcus_sp_oral_taxon_056	2.75274658203125	0.0	3	5.61753845214844	0.53717041015625	3.077354431152345	-0.3246078491210951	-11.792144298352634	False
Acidaminococcus_fermentans	Veillonella_sp_T11011_6	4.26333618164062		1	1.36453247070312	61.5632781982422	31.46390533447266	-27.20056915283204	-638.0113599759496	False
Acidaminococcus_intestini	Eubacterium_sp_CAG_38	1.52574157714844		1	0.513717651367188	4.65776062011719	2.5857391357421893	-1.0599975585937493	-69.4742526827413	False
Acidaminococcus_intestini	PWY-6151:_S-adenosyl-L-methionine_cycle_I	1.46151733398438		1	0.513717651367188	6.59815979003906	3.555938720703124	-2.094421386718744	-143.3045875007821	False
Actinobaculum_sp_oral_taxon_183	Bacteroides_sp_43_108	3.00473022460938	0.0	2	1.36453247070312	1.22207641601562	1.29330444335937	1.71142578125001	56.957718441178805	True
Actinomyces_cardiffensis	Megasphaera_micronuciformis	2.05172729492188	0.0	3	0.53717041015625	69.0623931884766	34.79978179931643	-32.748054504394545	-1596.1212089660987	False
