Feature1	Feature2	IG
Bifidobacterium_pseudolongum	RHAMCAT-PWY:_L-rhamnose_degradation_I	5.24714660644531
Bifidobacterium_saeculare	PWY-5100:_pyruvate_fermentation_to_acetate_and_lactate_II	3.88881683349609
Bifidobacterium_scardovii	PWY66-422:_D-galactose_degradation_V_(Leloir_pathway)	1.93673706054688
Bilophila_wadsworthia	Atopobium_rimae	6.46886444091797
Bilophila_wadsworthia	Enterorhabdus_caecimuris	8.23969268798828
Bilophila_wadsworthia	Parascardovia_denticolens	4.45482635498047
Bilophila_wadsworthia	Streptococcus_sanguinis	17.6410140991211
Bilophila_wadsworthia	Streptococcus_sp_F0442	10.1127777099609
Blautia_coccoides	VALSYN-PWY:_L-valine_biosynthesis	7.25855255126953
Blautia_hansenii	Bacillus_aerius	2.07238006591797
Blautia_hansenii	Candidatus_Stoquefichus_sp_KLE1796	2.07238006591797
Blautia_hansenii	Megamonas_funiformis_CAG_377	2.07238006591797
Blautia_hansenii	PWY-6123:_inosine-5'-phosphate_biosynthesis_I	4.99464416503906
Blautia_hansenii	Streptococcus_massiliensis	3.30039215087891
Blautia_obeum	Streptococcus_sp_F0442	6.04566192626953
Blautia_sp_CAG_257	Bacteroides_faecis_CAG_32	9.24976348876953
Blautia_wexlerae	Actinomyces_cardiffensis	7.54380798339844
Blautia_wexlerae	Alistipes_timonensis	6.15480804443359
Blautia_wexlerae	Clostridium_sp_CAG_964	2.56845855712891
Blautia_wexlerae	Firmicutes_bacterium_CAG_238	18.5351638793945
Blautia_wexlerae	Haemophilus_sputorum	3.90536499023438
Blautia_wexlerae	Hafnia_paralvei	7.86186981201172
Blautia_wexlerae	Lactobacillus_amylovorus	3.33555603027344
Blautia_wexlerae	Streptococcus_sp_oral_taxon_058	3.33555603027344
Bulleidia_extructa	Flavonifractor_plautii	10.2866821289062
Butyricicoccus_pullicaecorum	Clostridium_hylemonae	3.71219635009766
Butyricimonas_synergistica	FASYN-INITIAL-PWY:_superpathway_of_fatty_acid_biosynthesis_initiation_(E._coli)	4.46659851074219
Butyricimonas_synergistica	PWY-7388:_octanoyl-[acyl-carrier_protein]_biosynthesis_(mitochondria,_yeast)	4.46659851074219
Butyricimonas_virosa	Clostridium_celatum	10.0941925048828
Butyricimonas_virosa	Enterococcus_durans	5.90376281738281
Butyricimonas_virosa	Victivallis_vadensis	6.43639373779297
Butyrivibrio_crossotus	PWY-6147:_6-hydroxymethyl-dihydropterin_diphosphate_biosynthesis_I	5.35113525390625
Butyrivibrio_crossotus	PWY-7539:_6-hydroxymethyl-dihydropterin_diphosphate_biosynthesis_III_(Chlamydia)	5.35113525390625
Campylobacter_concisus	TRPSYN-PWY:_L-tryptophan_biosynthesis	3.27201843261719
Campylobacter_hominis	Clostridium_hylemonae	2.05445861816406
Candida_albicans	PWY66-422:_D-galactose_degradation_V_(Leloir_pathway)	1.93673706054688
Catabacter_hongkongensis	Romboutsia_ilealis	8.91571044921875
Catenibacterium_mitsuokai	Actinomyces_sp_oral_taxon_181	11.5583801269531
Catenibacterium_mitsuokai	Roseburia_sp_CAG_309	8.81859588623047
Citrobacter_braakii	Klebsiella_michiganensis	2.48553466796875
Citrobacter_freundii	Citrobacter_portucalensis	2.26061248779297
Citrobacter_freundii	Enterococcus_dispar	2.26061248779297
Citrobacter_freundii	PWY-5104:_L-isoleucine_biosynthesis_IV	4.49839019775391
Citrobacter_koseri	TRPSYN-PWY:_L-tryptophan_biosynthesis	3.38503265380859
Citrobacter_pasteurii	PWY-5154:_L-arginine_biosynthesis_III_(via_N-acetyl-L-citrulline)	2.50185394287109
Cloacibacillus_porcorum	Prevotella_sp_CAG_279	4.26863098144531
Clostridioides_difficile	TRPSYN-PWY:_L-tryptophan_biosynthesis	5.10749053955078
Clostridium_aldenense	Lactobacillus_crispatus	3.64314270019531
Clostridium_asparagiforme	Enterococcus_faecium	5.87765502929688
Clostridium_bolteae_CAG_59	PWY-7357:_thiamin_formation_from_pyrithiamine_and_oxythiamine_(yeast)	10.9888687133789
Clostridium_bolteae_CAG_59	Pseudomonas_fragi	3.63530731201172
Clostridium_cadaveris	Bacteroides_sp_CAG_443	1.94599151611328
Clostridium_celatum	PWY-724:_superpathway_of_L-lysine,_L-threonine_and_L-methionine_biosynthesis_II	5.85800933837891
Clostridium_citroniae	Actinomyces_graevenitzii	6.66924285888672
Clostridium_citroniae	Bacteroides_nordii	12.0672149658203
Clostridium_citroniae	PWY-1269:_CMP-3-deoxy-D-manno-octulosonate_biosynthesis_I	5.26288604736328
Clostridium_clostridioforme	ILEUSYN-PWY:_L-isoleucine_biosynthesis_I_(from_threonine)	9.28948974609375
Clostridium_clostridioforme	VALSYN-PWY:_L-valine_biosynthesis	9.24561309814453
Clostridium_disporicum	Lactobacillus_paragasseri	10.2419586181641
Clostridium_innocuum	Lachnoclostridium_sp_An131	5.47555541992188
Clostridium_lavalense	Actinomyces_oris	13.033935546875
Clostridium_leptum	Eubacterium_callanderi	7.51713562011719
Clostridium_leptum	Prevotella_sp_AM42_24	5.88375091552734
Clostridium_methylpentosum	DTDPRHAMSYN-PWY:_dTDP-L-rhamnose_biosynthesis_I	7.99002838134766
Clostridium_methylpentosum	Leuconostoc_mesenteroides	8.90779113769531
Clostridium_perfringens	Streptococcus_milleri	6.48708343505859
Clostridium_perfringens	THRESYN-PWY:_superpathway_of_L-threonine_biosynthesis	11.2624359130859
Clostridium_sp_CAG_242	Eubacterium_sp_CAG_251	5.26625823974609
Clostridium_sp_CAG_299	Bacteroides_finegoldii	6.82125854492188
Clostridium_sp_CAG_510	Prevotella_stercorea	4.05661773681641
Clostridium_sp_CAG_58	Eubacterium_ventriosum	11.6117858886719
Clostridium_sp_chh4_2	Bifidobacterium_catenulatum	2.00261688232422
Clostridium_spiroforme	Massiliomicrobiota_timonensis	9.42462158203125
Clostridium_symbiosum	PWY4FS-7:_phosphatidylglycerol_biosynthesis_I_(plastidic)	5.783203125
Clostridium_symbiosum	PWY4FS-8:_phosphatidylglycerol_biosynthesis_II_(non-plastidic)	5.783203125
Collinsella_aerofaciens	Clostridium_sp_CAG_413	5.46775817871094
Collinsella_aerofaciens	PWY-6124:_inosine-5'-phosphate_biosynthesis_II	14.5008239746094
Collinsella_intestinalis	Clostridiales_bacterium_1_7_47FAA	5.85261535644531
Collinsella_intestinalis	OANTIGEN-PWY:_O-antigen_building_blocks_biosynthesis_(E._coli)	7.58626556396484
Collinsella_stercoris	Christensenella_minuta	9.80661010742188
Collinsella_stercoris	Clostridium_symbiosum	14.2821502685547
Coprobacillus_cateniformis	Clostridium_sp_CAG_167	6.61623382568359
Coprobacillus_cateniformis	Fusobacterium_sp_oral_taxon_370	8.26089477539062
Coprobacter_fastidiosus	Enterococcus_faecalis	8.20487976074219
Coprococcus_catus	Enterococcus_casseliflavus	3.21889495849609
Coprococcus_catus	Firmicutes_bacterium_CAG_95	6.79383850097656
