cohort	run	base	contributing	base_IG_1D	contributing_IG_1D	IG_2D_added	total_IG
RubelMA_2020	0	Blautia_wexlerae	Firmicutes_bacterium_CAG_791	0.999649047851562	24.5907211303711	29.5099792480469	30.5096282958984
RubelMA_2020	0	Slackia_isoflavoniconvertens	Bacteroides_uniformis	0.801849365234375	10.0741882324219	28.4838562011719	29.2857055664062
RubelMA_2020	0	Slackia_isoflavoniconvertens	Firmicutes_bacterium_CAG_791	0.801849365234375	24.5907211303711	26.2793884277344	27.0812377929688
RubelMA_2020	0	Blautia_obeum	Bacteroides_uniformis	0.101150512695312	10.0741882324219	28.0875625610352	28.1887130737305
RubelMA_2020	0	Gemmiger_formicilis	Bacteroides_uniformis	1.85865783691406	10.0741882324219	27.3550338745117	29.2136917114258
RubelMA_2020	0	Gemmiger_formicilis	Firmicutes_bacterium_CAG_791	1.85865783691406	24.5907211303711	24.8662719726562	26.7249298095703
RubelMA_2020	0	Prevotella_copri	Bacteroides_uniformis	0.507080078125	10.0741882324219	29.055793762207	29.562873840332
RubelMA_2020	0	Prevotella_copri	Firmicutes_bacterium_CAG_791	0.507080078125	24.5907211303711	25.9898452758789	26.4969253540039
RubelMA_2020	0	Bacteroides_fragilis	Bacteroides_uniformis	3.222900390625	10.0741882324219	24.9235687255859	28.1464691162109
RubelMA_2020	0	Peptostreptococcus_stomatis	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312	28.3591918945312
RubelMA_2020	0	Eubacterium_ramulus	Bacteroides_uniformis	0.263397216796875	10.0741882324219	28.1548233032227	28.4182205200195
RubelMA_2020	0	Eubacterium_ramulus	Firmicutes_bacterium_CAG_791	0.263397216796875	24.5907211303711	25.1753540039062	25.4387512207031
RubelMA_2020	0	Prevotella_sp_885	Odoribacter_splanchnicus	10.3194580078125	14.6603546142578	24.9760360717773	35.2954940795898
RubelMA_2020	0	Filifactor_alocis	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312	28.3591918945312
RubelMA_2020	0	Gemella_morbillorum	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312	28.3591918945312
RubelMA_2020	0	Klebsiella_pneumoniae	Bacteroides_uniformis	0.38616943359375	10.0741882324219	28.1400527954102	28.5262222290039
