base	contributing	base_IG_1D_mean	contributing_IG_1D_mean	IG_2D_added_mean	IG_2D_added_std	total_IG_mean	n_runs	ig_gain	ig_gain_pct
Bacteroides_vulgatus	Roseburia_intestinalis	0.00360107421875	9.96728515625	25.0029907226562		25.006591796875	1	25.0029907226562	694320.3389830494
Gordonibacter_pamelaeae	Roseburia_intestinalis	0.06927490234375	9.96728515625	25.4338989257812		25.503173828125	1	25.4338989257812	36714.44933920698
Haemophilus_parainfluenzae	Streptococcus_anginosus_group	3.65365600585938	11.6390686035156	28.6236267089844		32.2772827148438	1	28.6236267089844	783.4242376151612
PWY-5686:_UMP_biosynthesis	Roseburia_intestinalis	0.7064208984375	9.96728515625	25.0626831054688		25.7691040039062	1	25.0626831054688	3547.8399861759185
PWY-6124:_inosine-5'-phosphate_biosynthesis_II	Roseburia_intestinalis	0.00689697265625	9.793212890625	24.8552551269531		24.8621520996094	1	24.8552551269531	360379.2035398226
PWY-7199:_pyrimidine_deoxyribonucleosides_salvage	PWY-7237:_myo-,_chiro-_and_scillo-inositol_degradation	0.02142333984375	5.49002075195312	26.5647583007812		26.586181640625	1	26.5647583007812	123999.14529914506
RIBOSYN2-PWY:_flavin_biosynthesis_I_(bacteria_and_plants)	Roseburia_intestinalis	0.55902099609375	9.96728515625	27.0812072753906		27.6402282714844	1	27.0812072753906	4844.398951850634
Roseburia_inulinivorans	Roseburia_intestinalis	2.7982177734375	9.96728515625	27.379638671875		30.1778564453125	1	27.379638671875	978.4670418357109
