base	contributing	base_IG_1D	contributing_IG_1D	IG_2D_added	total_IG
Akkermansia_muciniphila	Bacteroides_uniformis	2.14767456054688	28.3592071533203	26.7697219848633	28.9173965454102
Escherichia_coli	Bacteroides_uniformis	4.74574279785156	28.3592071533203	25.1650390625	29.9107818603516
Faecalibacterium_prausnitzii	Bacteroides_uniformis	0.11810302734375	28.3592071533203	28.6628570556641	28.7809600830078
Collinsella_aerofaciens	Bacteroides_uniformis	1.50904846191406	28.3592071533203	27.9651641845703	29.4742126464844
Collinsella_aerofaciens	Prevotella_sp_CAG_1092	1.50904846191406	11.2620620727539	25.5058135986328	27.0148620605469
Phascolarctobacterium_succinatutens	Fusicatenibacter_saccharivorans	0.196014404296875	9.25564575195312	27.0975646972656	27.2935791015625
Phascolarctobacterium_succinatutens	Bacteroides_uniformis	0.196014404296875	28.3592071533203	29.4980239868164	29.6940383911133
Phascolarctobacterium_succinatutens	Bacteroides_thetaiotaomicron	0.196014404296875	23.5971298217773	25.4866027832031	25.6826171875
Phascolarctobacterium_succinatutens	Prevotella_sp_CAG_1092	0.196014404296875	11.2620620727539	25.8483276367188	26.0443420410156
Clostridium_sp_CAG_413	Bacteroides_uniformis	1.65982055664062	28.3592071533203	26.8718566894531	28.5316772460938
Desulfovibrio_piger	Bacteroides_uniformis	6.14691162109375	28.3592071533203	27.6121368408203	33.7590484619141
Coprococcus_comes	Bacteroides_uniformis	0.412567138671875	28.3592071533203	29.8318099975586	30.2443771362305
Coprococcus_comes	Prevotella_sp_CAG_1092	0.412567138671875	11.2620620727539	26.1230392456055	26.5356063842773
Eubacterium_rectale	Bacteroides_uniformis	0.00152587890625	28.3592071533203	29.688117980957	29.6896438598633
Eubacterium_hallii	Bacteroides_uniformis	1.01495361328125	28.3592071533203	27.7661743164062	28.7811279296875
Fusicatenibacter_saccharivorans	Eubacterium_eligens	9.25564575195312	12.2109832763672	25.4907379150391	34.7463836669922
Firmicutes_bacterium_CAG_83	Bacteroides_uniformis	0.337493896484375	28.3592071533203	28.3932113647461	28.7307052612305
Dorea_longicatena	Bacteroides_uniformis	4.58836364746094	28.3592071533203	27.1637496948242	31.7521133422852
Oscillibacter_sp_57_20	Bacteroides_uniformis	0.332351684570312	28.3592071533203	29.0589218139648	29.3912734985352
Oscillibacter_sp_57_20	Bacteroides_thetaiotaomicron	0.332351684570312	23.5971298217773	25.9501037597656	26.2824554443359
Clostridium_sp_CAG_510	Bacteroides_uniformis	4.09748840332031	28.3592071533203	27.5253829956055	31.6228713989258
Roseburia_sp_CAG_471	Bacteroides_uniformis	3.08421325683594	28.3592071533203	25.9685821533203	29.0527954101562
Dorea_formicigenerans	Bacteroides_uniformis	2.47398376464844	28.3592071533203	30.4983673095703	32.9723510742188
Dorea_formicigenerans	Prevotella_sp_CAG_1092	2.47398376464844	11.2620620727539	28.7879409790039	31.2619247436523
Odoribacter_splanchnicus	Fusicatenibacter_saccharivorans	3.15283203125	9.25564575195312	26.3852691650391	29.5381011962891
Fusicatenibacter_saccharivorans	Bacteroides_uniformis	9.25564575195312	28.3592071533203	27.7863464355469	37.0419921875
Fusicatenibacter_saccharivorans	Parabacteroides_merdae	9.25564575195312	18.9071502685547	26.2910079956055	35.5466537475586
Coprococcus_catus	Fusicatenibacter_saccharivorans	0.513290405273438	9.25564575195312	25.6282348632812	26.1415252685547
Fusicatenibacter_saccharivorans	Bacteroides_xylanisolvens	9.25564575195312	17.958137512207	25.6760025024414	34.9316482543945
Fusicatenibacter_saccharivorans	Bacteroides_thetaiotaomicron	9.25564575195312	23.5971298217773	28.1069412231445	37.3625869750977
Collinsella_stercoris	Fusicatenibacter_saccharivorans	1.6866455078125	9.25564575195312	26.4246368408203	28.1112823486328
Eubacterium_sp_CAG_180	Fusicatenibacter_saccharivorans	0.443099975585938	9.25564575195312	26.6747589111328	27.1178588867188
Firmicutes_bacterium_CAG_170	Fusicatenibacter_saccharivorans	0.091949462890625	9.25564575195312	26.9906692504883	27.0826187133789
Bacteroides_sp_D2	Fusicatenibacter_saccharivorans	0.0002593994140625	9.25564575195312	25.1242370605469	25.1244964599609
Ruminococcus_lactaris	Fusicatenibacter_saccharivorans	3.72720336914062	9.25564575195312	26.9333343505859	30.6605377197266
Prevotella_sp_CAG_520	Fusicatenibacter_saccharivorans	7.146728515625	9.25564575195312	25.6877899169922	32.8345184326172
Prevotella_sp_AM42_24	Fusicatenibacter_saccharivorans	1.23612976074219	9.25564575195312	27.5499114990234	28.7860412597656
Fusicatenibacter_saccharivorans	Prevotella_sp_CAG_1092	9.25564575195312	11.2620620727539	24.9115600585938	34.1672058105469
Ruminococcus_sp_CAG_563	Fusicatenibacter_saccharivorans	0.061737060546875	9.25564575195312	28.1988525390625	28.2605895996094
