Feature1	Feature2	IG
Eubacterium_saphenum	P461-PWY:_hexitol_fermentation_to_lactate,_formate,_ethanol_and_acetate	6.2005615234375
Eubacterium_saphenum	PWY-7013:_L-1,2-propanediol_degradation	3.937255859375
Eubacterium_sp_CAG_274	Bacteroides_sp_CAG_462	3.73052978515625
Eubacterium_sp_CAG_274	Oribacterium_parvum	15.9872436523438
Eubacterium_sp_CAG_38	Veillonella_tobetsuensis	9.088134765625
Eubacterium_sp_CAG_786	Selenomonas_sputigena	0.673095703125
Eubacterium_sulci	Leuconostoc_garlicum	5.222412109375
Eubacterium_ventriosum	Blautia_producta	7.71417236328125
Eubacterium_yurii	Selenomonas_sputigena	0.673095703125
FAO-PWY:_fatty_acid_&beta;-oxidation_I	PWY-4702:_phytate_degradation_I	1.62994384765625
Faecalibacterium_prausnitzii	Lactobacillus_mucosae	13.1639404296875
Faecalibacterium_prausnitzii	PHOSLIPSYN-PWY:_superpathway_of_phospholipid_biosynthesis_I_(bacteria)	9.0382080078125
Faecalibacterium_prausnitzii	PWY4FS-7:_phosphatidylglycerol_biosynthesis_I_(plastidic)	8.44439697265625
Faecalibacterium_prausnitzii	PWY4FS-8:_phosphatidylglycerol_biosynthesis_II_(non-plastidic)	8.44439697265625
Faecalitalea_cylindroides	Bifidobacterium_kashiwanohense	8.54736328125
Filifactor_alocis	Alloprevotella_tannerae	7.768310546875
Firmicutes_bacterium_CAG_110	Dorea_formicigenerans	7.11956787109375
Firmicutes_bacterium_CAG_170	ARO-PWY:_chorismate_biosynthesis_I	4.71990966796875
Firmicutes_bacterium_CAG_238	Christensenella_minuta	11.2114868164062
Firmicutes_bacterium_CAG_238	Firmicutes_bacterium_CAG_534	1.6077880859375
Firmicutes_bacterium_CAG_424	RIBOSYN2-PWY:_flavin_biosynthesis_I_(bacteria_and_plants)	4.60833740234375
Firmicutes_bacterium_CAG_646	PYRIDNUCSYN-PWY:_NAD_biosynthesis_I_(from_aspartate)	8.5814208984375
Firmicutes_bacterium_CAG_83	Actinomyces_sp_ICM47	6.46441650390625
Firmicutes_bacterium_CAG_95	COMPLETE-ARO-PWY:_superpathway_of_aromatic_amino_acid_biosynthesis	8.67669677734375
Flavonifractor_plautii	Succinatimonas_hippei	5.990478515625
Fretibacterium_fastidiosum	ARG+POLYAMINE-SYN:_superpathway_of_arginine_and_polyamine_biosynthesis	4.52911376953125
Fretibacterium_fastidiosum	Aeromonas_caviae	4.20068359375
Fretibacterium_fastidiosum	Bacteroides_heparinolyticus	4.85821533203125
Fretibacterium_fastidiosum	Gemella_bergeri	6.2005615234375
Fretibacterium_fastidiosum	POLYAMSYN-PWY:_superpathway_of_polyamine_biosynthesis_I	3.93206787109375
Fretibacterium_fastidiosum	Prevotella_baroniae	3.90093994140625
Fretibacterium_fastidiosum	Prevotella_dentalis	3.90093994140625
Fretibacterium_fastidiosum	Prevotella_nigrescens	10.5904541015625
Fretibacterium_fastidiosum	Prevotella_scopos	3.90093994140625
Fretibacterium_fastidiosum	Tannerella_forsythia	3.90093994140625
Fretibacterium_fastidiosum	Treponema_denticola	3.90093994140625
Fusicatenibacter_saccharivorans	Aggregatibacter_segnis	9.1676025390625
Fusicatenibacter_saccharivorans	Butyricicoccus_pullicaecorum	9.25750732421875
Fusobacterium_mortiferum	Gemmiger_sp_An87	13.082275390625
Fusobacterium_mortiferum	Ralstonia_pickettii	4.21502685546875
Fusobacterium_naviforme	Selenomonas_sputigena	1.04168701171875
Fusobacterium_nucleatum	Atopobium_minutum	3.23626708984375
Fusobacterium_nucleatum	COA-PWY:_coenzyme_A_biosynthesis_I	11.72900390625
Fusobacterium_nucleatum	Lawsonella_clevelandensis	22.7628784179688
Fusobacterium_nucleatum	Prevotella_sp_CAG_617	2.17596435546875
Fusobacterium_nucleatum	Streptococcus_infantis	7.79620361328125
Fusobacterium_periodonticum	Aeromonas_veronii	2.3916015625
Fusobacterium_periodonticum	Carnobacterium_divergens	1.4071044921875
Fusobacterium_periodonticum	GLCMANNANAUT-PWY:_superpathway_of_N-acetylglucosamine,_N-acetylmannosamine_and_N-acetylneuraminate_degradation	5.5843505859375
Fusobacterium_periodonticum	OANTIGEN-PWY:_O-antigen_building_blocks_biosynthesis_(E._coli)	11.7888793945312
Fusobacterium_sp_oral_taxon_370	Aeromonas_hydrophila	2.9385986328125
Fusobacterium_sp_oral_taxon_370	Alloprevotella_rava	2.25201416015625
Fusobacterium_sp_oral_taxon_370	Campylobacter_ureolyticus	2.9385986328125
Fusobacterium_sp_oral_taxon_370	Centipeda_periodontii	1.0098876953125
Fusobacterium_sp_oral_taxon_370	Fusobacterium_hwasookii	1.59832763671875
Fusobacterium_sp_oral_taxon_370	Prevotella_multiformis	1.59832763671875
Fusobacterium_sp_oral_taxon_370	Prevotella_oulorum	7.3597412109375
Fusobacterium_sp_oral_taxon_370	Selenomonas_sp_oral_taxon_920	1.0098876953125
Fusobacterium_sp_oral_taxon_370	Sneathia_amnii	2.25201416015625
Fusobacterium_sp_oral_taxon_370	Streptococcus_gallolyticus	1.0098876953125
Fusobacterium_sp_oral_taxon_370	Treponema_medium	1.0098876953125
Fusobacterium_ulcerans	RHAMCAT-PWY:_L-rhamnose_degradation_I	7.58441162109375
GALACTARDEG-PWY:_D-galactarate_degradation_I	P161-PWY:_acetylene_degradation	1.1136474609375
GLUCARGALACTSUPER-PWY:_superpathway_of_D-glucarate_and_D-galactarate_degradation	P161-PWY:_acetylene_degradation	1.1136474609375
Gemella_asaccharolytica	Peptoniphilus_harei	4.55706787109375
Gemella_haemolysans	Rothia_mucilaginosa	10.919189453125
Gemella_morbillorum	Finegoldia_magna	29.2398681640625
Gemella_sanguinis	Faecalitalea_cylindroides	8.3883056640625
Gemella_sanguinis	Flavonifractor_sp_An100	5.8699951171875
Gemella_sanguinis	Streptococcus_viridans	4.15509033203125
Gemmiger_formicilis	PWY-5989:_stearate_biosynthesis_II_(bacteria_and_plants)	5.48956298828125
Gemmiger_formicilis	Roseburia_hominis	8.97003173828125
Gemmiger_formicilis	Streptococcus_australis	5.90155029296875
Gemmiger_sp_An194	THISYNARA-PWY:_superpathway_of_thiamin_diphosphate_biosynthesis_III_(eukaryotes)	5.00189208984375
Gemmiger_sp_An87	PWY-5695:_urate_biosynthesis/inosine_5'-phosphate_degradation	4.86614990234375
Gemmiger_sp_An87	PWY-6147:_6-hydroxymethyl-dihydropterin_diphosphate_biosynthesis_I	6.82452392578125
Gordonibacter_pamelaeae	Prevotella_melaninogenica	5.29296875
Granulicatella_adiacens	Enterobacter_cloacae_complex	8.79620361328125
Granulicatella_adiacens	PWY-6737:_starch_degradation_V	10.5004272460938
Granulicatella_elegans	Lactobacillus_iners	4.01483154296875
HEXITOLDEGSUPER-PWY:_superpathway_of_hexitol_degradation_(bacteria)	PWY-7117:_C4_photosynthetic_carbon_assimilation_cycle,_PEPCK_type	1.0955810546875
Haemophilus_parahaemolyticus	PWY-5104:_L-isoleucine_biosynthesis_IV	3.6759033203125
Haemophilus_parainfluenzae	Eubacterium_brachy	13.2625122070312
Haemophilus_parainfluenzae	HISTSYN-PWY:_L-histidine_biosynthesis	9.489501953125
Haemophilus_parainfluenzae	PWY-5097:_L-lysine_biosynthesis_VI	4.88720703125
Haemophilus_sp_HMSC71H05	FAO-PWY:_fatty_acid_&beta;-oxidation_I	5.41485595703125
Haemophilus_sp_HMSC71H05	PWY-5136:_fatty_acid_&beta;-oxidation_II_(peroxisome)	5.41485595703125
Haemophilus_sp_HMSC71H05	PWY-7184:_pyrimidine_deoxyribonucleotides_de_novo_biosynthesis_I	7.3304443359375
Haemophilus_sp_HMSC71H05	PWY-7197:_pyrimidine_deoxyribonucleotide_phosphorylation	7.3304443359375
Haemophilus_sp_HMSC71H05	PWY0-166:_superpathway_of_pyrimidine_deoxyribonucleotides_de_novo_biosynthesis_(E._coli)	6.23260498046875
Harryflintia_acetispora	Bacteroides_faecis	10.61669921875
Harryflintia_acetispora	PWY-5100:_pyruvate_fermentation_to_acetate_and_lactate_II	6.317626953125
Harryflintia_acetispora	PWY-6317:_galactose_degradation_I_(Leloir_pathway)	9.8868408203125
Helicobacter_cinaedi	PWY-7282:_4-amino-2-methyl-5-phosphomethylpyrimidine_biosynthesis_(yeast)	1.8172607421875
Helicobacter_cinaedi	THISYN-PWY:_superpathway_of_thiamin_diphosphate_biosynthesis_I	2.1744384765625
Helicobacter_equorum	PWY-6507:_4-deoxy-L-threo-hex-4-enopyranuronate_degradation	1.96697998046875
Helicobacter_trogontum	Selenomonas_sputigena	0.673095703125
Holdemanella_biformis	Raoultella_planticola	7.46270751953125
Holdemania_filiformis	Bacteroides_sp_CAG_530	2.9224853515625
Holdemania_filiformis	PWY0-1298:_superpathway_of_pyrimidine_deoxyribonucleosides_degradation	3.73382568359375
Holdemania_filiformis	Scardovia_wiggsiae	5.62005615234375
Hungatella_effluvii	Selenomonas_sputigena	0.673095703125
Hungatella_hathewayi	BRANCHED-CHAIN-AA-SYN-PWY:_superpathway_of_branched_amino_acid_biosynthesis	5.3231201171875
Hungatella_hathewayi	Lactococcus_lactis	6.57135009765625
Hungatella_hathewayi	PWY-6126:_superpathway_of_adenosine_nucleotides_de_novo_biosynthesis_II	7.36322021484375
Hungatella_hathewayi	Pyramidobacter_piscolens	4.0181884765625
Hungatella_hathewayi	SO4ASSIM-PWY:_sulfate_reduction_I_(assimilatory)	5.40667724609375
Intestinibacter_bartlettii	Citrobacter_portucalensis	6.47125244140625
Intestinibacter_bartlettii	Prevotella_sp_CAG_520	8.55181884765625
Intestinimonas_butyriciproducens	Fusobacterium_ulcerans	12.0309448242188
Intestinimonas_butyriciproducens	Lactobacillus_gasseri	4.983642578125
Klebsiella_michiganensis	ARGSYN-PWY:_L-arginine_biosynthesis_I_(via_L-ornithine)	5.1416015625
Klebsiella_pneumoniae	Dorea_sp_CAG_317	6.20208740234375
Klebsiella_pneumoniae	Firmicutes_bacterium_CAG_145	6.987060546875
Klebsiella_pneumoniae	Holdemanella_biformis	7.6041259765625
Klebsiella_pneumoniae	Streptococcus_anginosus_group	12.6273193359375
Klebsiella_quasipneumoniae	Eubacterium_infirmum	7.0804443359375
Klebsiella_quasipneumoniae	Helicobacter_cinaedi	6.28594970703125
Klebsiella_variicola	Anaerotruncus_colihominis	16.7371215820312
Klebsiella_variicola	Clostridium_sp_CAG_253	6.94842529296875
Klebsiella_variicola	Ruminococcus_bicirculans	11.7237548828125
Klebsiella_variicola_CAG_634	Selenomonas_sputigena	0.673095703125
Kluyvera_ascorbata	Phytobacter_ursingii	2.309814453125
Kluyvera_cryocrescens	PWY-6126:_superpathway_of_adenosine_nucleotides_de_novo_biosynthesis_II	6.18023681640625
Kluyvera_georgiana	Prevotella_pallens	3.010009765625
Kosakonia_cowanii	Selenomonas_sputigena	1.6317138671875
Lachnoanaerobaculum_saburreum	Meiothermus_silvanus	3.28778076171875
Lachnoanaerobaculum_saburreum	Streptococcus_sp_HMSC071D03	11.2190551757812
Lachnoanaerobaculum_saburreum	Thermus_scotoductus	3.28778076171875
Lachnoclostridium_sp_An118	DTDPRHAMSYN-PWY:_dTDP-L-rhamnose_biosynthesis_I	5.56683349609375
Lachnoclostridium_sp_An14	DTDPRHAMSYN-PWY:_dTDP-L-rhamnose_biosynthesis_I	7.1063232421875
Lachnospira_pectinoschiza	Dialister_sp_CAG_357	4.93463134765625
Lachnospira_pectinoschiza	Lactobacillus_delbrueckii	11.5653076171875
Lachnospira_pectinoschiza	Streptococcus_downei	5.95294189453125
Lachnospira_pectinoschiza	Streptococcus_pseudopneumoniae	4.11297607421875
Lachnospiraceae_bacterium_oral_taxon_096	PWY-724:_superpathway_of_L-lysine,_L-threonine_and_L-methionine_biosynthesis_II	7.7822265625
Lactobacillus_agilis	Selenomonas_sputigena	0.673095703125
Lactobacillus_amylovorus	PWY-7198:_pyrimidine_deoxyribonucleotides_de_novo_biosynthesis_IV	2.60797119140625
Lactobacillus_fermentum	Campylobacter_concisus	7.74908447265625
Lactobacillus_helveticus	Selenomonas_sputigena	0.673095703125
Lactobacillus_johnsonii	P161-PWY:_acetylene_degradation	1.1136474609375
Lactobacillus_mindensis	Selenomonas_sputigena	0.673095703125
Lactobacillus_mucosae	HSERMETANA-PWY:_L-methionine_biosynthesis_III	5.9879150390625
Lactobacillus_mucosae	PWY-6277:_superpathway_of_5-aminoimidazole_ribonucleotide_biosynthesis	7.27703857421875
Lactobacillus_mucosae	PWY66-422:_D-galactose_degradation_V_(Leloir_pathway)	8.73095703125
Lactobacillus_paragasseri	Streptococcus_milleri	4.91375732421875
Lactobacillus_pontis	Selenomonas_sputigena	1.30029296875
Lactobacillus_rogosae	Prevotella_sp_CAG_1092	9.35992431640625
Lactobacillus_ruminis	PWY-5103:_L-isoleucine_biosynthesis_III	4.746826171875
Lactobacillus_sakei	Oribacterium_asaccharolyticum	6.68182373046875
Lactobacillus_salivarius	Enterobacter_mori	5.3642578125
Lactobacillus_salivarius	Granulicatella_elegans	7.02813720703125
Lactobacillus_sanfranciscensis	GLYCOGENSYNTH-PWY:_glycogen_biosynthesis_I_(from_ADP-D-Glucose)	13.1898803710938
Lactobacillus_sanfranciscensis	PWY-6936:_seleno-amino_acid_biosynthesis	6.88311767578125
Lactobacillus_zymae	Selenomonas_sputigena	0.673095703125
Lactococcus_lactis	ASPASN-PWY:_superpathway_of_L-aspartate_and_L-asparagine_biosynthesis	7.33984375
Lactococcus_petauri	NONOXIPENT-PWY:_pentose_phosphate_pathway_(non-oxidative_branch)	6.41204833984375
Lactococcus_piscium	Selenomonas_sputigena	0.673095703125
Lactococcus_plantarum	Selenomonas_sputigena	0.673095703125
Lactococcus_raffinolactis	PWY-7117:_C4_photosynthetic_carbon_assimilation_cycle,_PEPCK_type	1.0955810546875
Lactonifactor_longoviformis	Neisseria_subflava	7.323486328125
Lautropia_mirabilis	Enterobacter_bugandensis	2.964111328125
Lawsonibacter_asaccharolyticus	Firmicutes_bacterium_CAG_94	9.7242431640625
Leptotrichia_hofstadii	Actinomyces_viscosus	3.43994140625
Leuconostoc_carnosum	Selenomonas_sputigena	0.673095703125
Leuconostoc_gelidum	Selenomonas_sputigena	1.6317138671875
Leuconostoc_lactis	Selenomonas_sputigena	2.9754638671875
Leuconostoc_mesenteroides	POLYAMSYN-PWY:_superpathway_of_polyamine_biosynthesis_I	2.51617431640625
Macrococcus_caseolyticus	Selenomonas_sputigena	0.673095703125
Marvinbryantia_formatexigens	Selenomonas_sputigena	0.673095703125
Massiliomicrobiota_timonensis	Flavonifractor_sp_An10	7.392578125
Megamonas_funiformis	Clostridium_saccharolyticum	8.35406494140625
Megamonas_hypermegale	Clostridium_saccharolyticum	8.71612548828125
Megamonas_hypermegale	FASYN-ELONG-PWY:_fatty_acid_elongation_--_saturated	8.54266357421875
Megamonas_hypermegale	PWY-6282:_palmitoleate_biosynthesis_I_(from_(5Z)-dodec-5-enoate)	8.54266357421875
Megamonas_hypermegale	PWY-7664:_oleate_biosynthesis_IV_(anaerobic)	8.54266357421875
Megamonas_hypermegale	PWY0-862:_(5Z)-dodec-5-enoate_biosynthesis	8.54266357421875
Methanobrevibacter_arboriphilus	Selenomonas_sputigena	1.04168701171875
Methanobrevibacter_oralis	Selenomonas_sputigena	0.673095703125
Methanobrevibacter_smithii	Porphyromonas_gingivalis	7.32232666015625
Methanobrevibacter_woesei	Selenomonas_sputigena	0.673095703125
Methanosphaera_cuniculi	Selenomonas_sputigena	0.673095703125
Methylobacterium_phyllosphaerae	Selenomonas_sputigena	0.673095703125
Methylorubrum_extorquens	Selenomonas_sputigena	0.673095703125
Micrococcus_luteus	Selenomonas_sputigena	0.673095703125
Mitsuokella_multacida	Desulfovibrionaceae_bacterium	6.73370361328125
Mitsuokella_sp_oral_taxon_131	POLYAMSYN-PWY:_superpathway_of_polyamine_biosynthesis_I	1.60009765625
Mogibacterium_diversum	Acidaminococcus_sp_CAG_542	4.8079833984375
Mogibacterium_diversum	COMPLETE-ARO-PWY:_superpathway_of_aromatic_amino_acid_biosynthesis	12.7605590820312
Mogibacterium_diversum	Citrobacter_freundii	9.1077880859375
Mogibacterium_diversum	Massiliomicrobiota_timonensis	9.18218994140625
Mogibacterium_pumilum	Prevotella_sp_oral_taxon_306	5.42755126953125
Mogibacterium_timidum	ANAGLYCOLYSIS-PWY:_glycolysis_III_(from_glucose)	6.39361572265625
Monoglobus_pectinilyticus	Fusobacterium_mortiferum	6.17572021484375
Morganella_morganii	PWY-7219:_adenosine_ribonucleotides_de_novo_biosynthesis	4.43646240234375
Mycobacterium_canettii	Selenomonas_sputigena	0.673095703125
Mycobacterium_tuberculosis	Selenomonas_sputigena	0.673095703125
NONOXIPENT-PWY:_pentose_phosphate_pathway_(non-oxidative_branch)	PWY-1269:_CMP-3-deoxy-D-manno-octulosonate_biosynthesis_I	7.134765625
Neisseria_flavescens	PWY-6703:_preQ0_biosynthesis	6.62286376953125
Neisseria_macacae	Selenomonas_sputigena	0.673095703125
Neisseria_mucosa	Selenomonas_sputigena	3.68365478515625
Neisseria_perflava	Prevotella_oulorum	3.81689453125
Odoribacter_splanchnicus	Bacteroides_oleiciplenus	4.28216552734375
Odoribacter_splanchnicus	Fusobacterium_ulcerans	10.8237915039062
Odoribacter_splanchnicus	Megasphaera_sp_MJR8396C	4.12286376953125
Odoribacter_splanchnicus	Streptococcus_vestibularis	8.832275390625
Olsenella_profusa	POLYAMSYN-PWY:_superpathway_of_polyamine_biosynthesis_I	1.9473876953125
Olsenella_uli	Prevotella_nigrescens	7.3341064453125
Oribacterium_asaccharolyticum	Kingella_oralis	3.08038330078125
Oribacterium_sp_oral_taxon_078	Selenomonas_sputigena	0.673095703125
Oscillibacter_sp_57_20	Bilophila_wadsworthia	8.21405029296875
Oscillibacter_sp_57_20	Clostridium_asparagiforme	6.38824462890625
Oscillibacter_sp_57_20	PWY-6386:_UDP-N-acetylmuramoyl-pentapeptide_biosynthesis_II_(lysine-containing)	5.6702880859375
Oscillibacter_sp_CAG_241	Aggregatibacter_sp_oral_taxon_458	4.7161865234375
Oxalobacter_formigenes	Actinomyces_odontolyticus	5.4300537109375
POLYAMSYN-PWY:_superpathway_of_polyamine_biosynthesis_I	PWY-6588:_pyruvate_fermentation_to_acetone	1.60009765625
PWY-3001:_superpathway_of_L-isoleucine_biosynthesis_I	PWY-6897:_thiamin_salvage_II	5.74481201171875
PWY-5103:_L-isoleucine_biosynthesis_III	1CMET2-PWY:_N10-formyl-tetrahydrofolate_biosynthesis	8.53741455078125
PWY-5103:_L-isoleucine_biosynthesis_III	PWY-5973:_cis-vaccenate_biosynthesis	8.33612060546875
PWY-5154:_L-arginine_biosynthesis_III_(via_N-acetyl-L-citrulline)	THISYNARA-PWY:_superpathway_of_thiamin_diphosphate_biosynthesis_III_(eukaryotes)	10.6861572265625
PWY-6124:_inosine-5'-phosphate_biosynthesis_II	PWY4FS-7:_phosphatidylglycerol_biosynthesis_I_(plastidic)	6.0762939453125
PWY-6277:_superpathway_of_5-aminoimidazole_ribonucleotide_biosynthesis	PWY-5913:_TCA_cycle_VI_(obligate_autotrophs)	5.53515625
PWY-6353:_purine_nucleotides_degradation_II_(aerobic)	P161-PWY:_acetylene_degradation	1.1136474609375
PWY-6545:_pyrimidine_deoxyribonucleotides_de_novo_biosynthesis_III	PWY-5005:_biotin_biosynthesis_II	2.4647216796875
PWY-6606:_guanosine_nucleotides_degradation_II	P161-PWY:_acetylene_degradation	1.1136474609375
PWY-6737:_starch_degradation_V	PWY-7222:_guanosine_deoxyribonucleotides_de_novo_biosynthesis_II	9.16217041015625
PWY-7117:_C4_photosynthetic_carbon_assimilation_cycle,_PEPCK_type	FUCCAT-PWY:_fucose_degradation	1.0955810546875
PWY-7117:_C4_photosynthetic_carbon_assimilation_cycle,_PEPCK_type	PWY-5675:_nitrate_reduction_V_(assimilatory)	2.56219482421875
PWY-7199:_pyrimidine_deoxyribonucleosides_salvage	ANAGLYCOLYSIS-PWY:_glycolysis_III_(from_glucose)	8.4090576171875
PWY-724:_superpathway_of_L-lysine,_L-threonine_and_L-methionine_biosynthesis_II	PWY-7220:_adenosine_deoxyribonucleotides_de_novo_biosynthesis_II	8.4378662109375
Paeniclostridium_sordellii	PWY0-1298:_superpathway_of_pyrimidine_deoxyribonucleosides_degradation	2.6702880859375
Pantoea_brenneri	Selenomonas_sputigena	0.673095703125
Parabacteroides_chinchillae	Selenomonas_sputigena	0.673095703125
Parabacteroides_distasonis	Oscillibacter_sp_PC13	5.73211669921875
Parabacteroides_distasonis	Pseudoflavonifractor_sp_An184	8.84222412109375
Parabacteroides_goldsteinii	Porphyromonas_gingivalis	12.2435913085938
Parabacteroides_gordonii	Clostridium_spiroforme	5.40924072265625
Parabacteroides_johnsonii	Streptococcus_thermophilus	6.71087646484375
Parabacteroides_merdae	Campylobacter_concisus	9.27618408203125
Parabacteroides_merdae	Candidatus_Gastranaerophilales_bacterium	4.16204833984375
Parabacteroides_merdae	Clostridiales_bacterium_1_7_47FAA	6.46478271484375
Parabacteroides_merdae	Lactobacillus_oris	5.44573974609375
Parabacteroides_sp_426_9	Selenomonas_sputigena	0.673095703125
Paraclostridium_bifermentans	Selenomonas_sputigena	1.6317138671875
Paraprevotella_clara	PWY-1042:_glycolysis_IV_(plant_cytosol)	8.05181884765625
Paraprevotella_clara	PWY-6609:_adenine_and_adenosine_salvage_III	7.30499267578125
Paraprevotella_xylaniphila	Campylobacter_concisus	11.6981811523438
Paraprevotella_xylaniphila	Ruminococcus_sp_CAG_624	3.8863525390625
Parascardovia_denticolens	Fusobacterium_necrophorum	4.32257080078125
Parascardovia_denticolens	POLYAMSYN-PWY:_superpathway_of_polyamine_biosynthesis_I	6.63397216796875
Parasutterella_excrementihominis	Blautia_coccoides	8.2177734375
Parvimonas_micra	Actinomyces_odontolyticus	26.255615234375
Parvimonas_micra	Anaeromassilibacillus_sp_An172	2.6162109375
Parvimonas_micra	Holdemania_filiformis	14.498291015625
Parvimonas_micra	Megamonas_rupellensis	1.92724609375
Parvimonas_micra	ORNDEG-PWY:_superpathway_of_ornithine_degradation	2.6162109375
Parvimonas_micra	PWY-5384:_sucrose_degradation_IV_(sucrose_phosphorylase)	5.66033935546875
Parvimonas_micra	Ruminococcus_torques	10.7815551757812
Parvimonas_micra	Streptococcus_mitis	9.17108154296875
Parvimonas_sp_KA00067	Prevotella_sp_CAG_1185	1.67669677734375
Parvimonas_sp_oral_taxon_110	Prevotella_oulorum	2.51617431640625
Parvimonas_sp_oral_taxon_393	Prevotella_oulorum	1.9473876953125
Pediococcus_acidilactici	P161-PWY:_acetylene_degradation	1.77239990234375
Pediococcus_pentosaceus	Selenomonas_sputigena	0.673095703125
Peptoniphilus_coxii	PWY-6891:_thiazole_biosynthesis_II_(Bacillus)	1.62408447265625
Peptoniphilus_duerdenii	Selenomonas_sputigena	0.673095703125
Peptoniphilus_harei	Dialister_micraerophilus	1.99212646484375
Peptoniphilus_harei	Finegoldia_magna	5.86016845703125
Peptostreptococcus_anaerobius	Butyrivibrio_crossotus	3.026611328125
Peptostreptococcus_anaerobius	Prevotella_corporis	9.0655517578125
Peptostreptococcus_sp_MV1	Selenomonas_sputigena	0.673095703125
Peptostreptococcus_stomatis	PWY0-1296:_purine_ribonucleosides_degradation	25.2347412109375
Phascolarctobacterium_succinatutens	Bacteroides_eggerthii	6.34979248046875
Plesiomonas_shigelloides	Selenomonas_sputigena	0.673095703125
Pluralibacter_gergoviae	Selenomonas_sputigena	0.673095703125
Porphyromonas_asaccharolytica	Granulicatella_elegans	8.53338623046875
Porphyromonas_asaccharolytica	Peptococcus_niger	4.56640625
Porphyromonas_asaccharolytica	Peptoniphilus_sp_HMSC062D09	3.615966796875
Porphyromonas_asaccharolytica	Prevotella_colorans	3.615966796875
Porphyromonas_canoris	Selenomonas_sputigena	0.673095703125
Porphyromonas_endodontalis	Neisseria_sicca	7.5635986328125
Porphyromonas_somerae	TRPSYN-PWY:_L-tryptophan_biosynthesis	4.86529541015625
Porphyromonas_sp_HMSC065F10	DAPLYSINESYN-PWY:_L-lysine_biosynthesis_I	3.283935546875
Porphyromonas_sp_HMSC065F10	GLUCOSE1PMETAB-PWY:_glucose_and_glucose-1-phosphate_degradation	5.58917236328125
Porphyromonas_sp_HMSC065F10	GLYCOCAT-PWY:_glycogen_degradation_I_(bacterial)	5.58917236328125
Porphyromonas_sp_HMSC065F10	PWY-2723:_trehalose_degradation_V	4.411376953125
Porphyromonas_sp_HMSC065F10	Porphyromonas_uenonis	6.63397216796875
Porphyromonas_uenonis	Bacteroides_coagulans	3.9058837890625
Prevotella_bivia	ANAGLYCOLYSIS-PWY:_glycolysis_III_(from_glucose)	5.4703369140625
Prevotella_buccae	PWY66-400:_glycolysis_VI_(metazoan)	7.27581787109375
Prevotella_buccalis	Porphyromonas_uenonis	5.13177490234375
Prevotella_copri	Fusobacterium_periodonticum	8.2322998046875
Prevotella_disiens	DTDPRHAMSYN-PWY:_dTDP-L-rhamnose_biosynthesis_I	3.71160888671875
Prevotella_intermedia	Eubacterium_sulci	13.2611083984375
Prevotella_jejuni	Prevotella_pallens	8.38446044921875
Prevotella_nigrescens	Prevotella_oulorum	6.642822265625
Prevotella_oris	Eubacterium_saphenum	10.956787109375
Prevotella_oris	Neisseria_sicca	7.24908447265625
Prevotella_pallens	PWY0-845:_superpathway_of_pyridoxal_5'-phosphate_biosynthesis_and_salvage	2.75860595703125
Prevotella_pallens	PYRIDOXSYN-PWY:_pyridoxal_5'-phosphate_biosynthesis_I	2.75860595703125
Prevotella_salivae	Prevotella_jejuni	7.07568359375
Prevotella_sp_CAG_1058	PWY-6386:_UDP-N-acetylmuramoyl-pentapeptide_biosynthesis_II_(lysine-containing)	4.1717529296875
Prevotella_sp_CAG_1185	Firmicutes_bacterium_CAG_791	2.01837158203125
Prevotella_sp_CAG_1185	Klebsiella_grimontii	1.3419189453125
Prevotella_sp_CAG_1185	PWY0-1319:_CDP-diacylglycerol_biosynthesis_II	6.024658203125
Prevotella_sp_CAG_279	Faecalicoccus_pleomorphus	7.69921875
Prevotella_sp_CAG_5226	Succinatimonas_hippei	11.2122802734375
Prevotella_sp_CAG_891	PWY-7229:_superpathway_of_adenosine_nucleotides_de_novo_biosynthesis_I	4.636962890625
Prevotella_sp_S7_1_8	Selenomonas_sputigena	0.673095703125
Prevotella_sp_oral_taxon_306	Actinomyces_sp_oral_taxon_170	4.39459228515625
Prevotella_sp_oral_taxon_376	Prevotella_oulorum	1.60009765625
Prevotella_sp_oral_taxon_473	Actinomyces_sp_HMSC035G02	4.35595703125
Prevotella_stercorea	PWY-6609:_adenine_and_adenosine_salvage_III	8.13519287109375
Prevotella_timonensis	Clostridium_bolteae_CAG_59	7.5819091796875
Prevotella_timonensis	Synergistes_jonesii	1.5291748046875
Propionibacterium_acidifaciens	Selenomonas_sputigena	4.40594482421875
Proteobacteria_bacterium_CAG_139	Haemophilus_haemolyticus	4.53607177734375
Proteobacteria_bacterium_CAG_139	Neisseria_subflava	8.45465087890625
Proteus_hauseri	POLYAMSYN-PWY:_superpathway_of_polyamine_biosynthesis_I	2.51617431640625
Proteus_mirabilis	Raoultella_ornithinolytica	3.794189453125
Proteus_vulgaris	POLYAMSYN-PWY:_superpathway_of_polyamine_biosynthesis_I	2.2578125
Pseudoflavonifractor_capillosus	COA-PWY-1:_coenzyme_A_biosynthesis_II_(mammalian)	5.2606201171875
Pseudoflavonifractor_sp_An184	Veillonella_rodentium	5.37310791015625
Pseudomonas_fragi	COBALSYN-PWY:_adenosylcobalamin_salvage_from_cobinamide_I	1.6558837890625
Pseudomonas_simiae	Selenomonas_sputigena	0.673095703125
Pseudomonas_versuta	Selenomonas_sputigena	0.673095703125
