base	contributing	base_IG_1D_mean	contributing_IG_1D_mean	IG_2D_added_mean	IG_2D_added_std	total_IG_mean	n_runs	ig_gain	ig_gain_pct
ARG+POLYAMINE-SYN:_superpathway_of_arginine_and_polyamine_biosynthesis	HISTSYN-PWY:_L-histidine_biosynthesis	3.0517578125e-05	18.9493103027344	26.8874206542969		26.887451171875	1	26.8874206542969	88104700.00000007
ARG+POLYAMINE-SYN:_superpathway_of_arginine_and_polyamine_biosynthesis	PWY-5695:_urate_biosynthesis/inosine_5'-phosphate_degradation	3.0517578125e-05	13.1623229980469	25.2280578613281		25.2280883789062	1	25.2280578613281	82667299.99999993
ARG+POLYAMINE-SYN:_superpathway_of_arginine_and_polyamine_biosynthesis	PWY-6609:_adenine_and_adenosine_salvage_III	3.0517578125e-05	22.1240234375	26.6052551269531		26.6052856445312	1	26.6052551269531	87180099.99999993
ARG+POLYAMINE-SYN:_superpathway_of_arginine_and_polyamine_biosynthesis	PWY-6700:_queuosine_biosynthesis	3.0517578125e-05	18.2617950439453	25.6877899169922	0.9272792204091695	25.6878204345703	2	25.6877899169922	84173750.00000004
ARG+POLYAMINE-SYN:_superpathway_of_arginine_and_polyamine_biosynthesis	PWY66-422:_D-galactose_degradation_V_(Leloir_pathway)	3.0517578125e-05	24.7695770263672	26.3941955566406	0.863512724486111	26.3942260742188	2	26.3941955566406	86488499.99999993
ARG+POLYAMINE-SYN:_superpathway_of_arginine_and_polyamine_biosynthesis	RIBOSYN2-PWY:_flavin_biosynthesis_I_(bacteria_and_plants)	3.0517578125e-05	12.9967651367188	28.5859069824219		28.5859375	1	28.5859069824219	93670300.00000007
ARG+POLYAMINE-SYN:_superpathway_of_arginine_and_polyamine_biosynthesis	Streptococcus_anginosus_group	3.0517578125e-05	34.66462198893233	37.8668823242188	0.0	37.8669128417969	3	37.8668823242188	124082200.00000016
ARG+POLYAMINE-SYN:_superpathway_of_arginine_and_polyamine_biosynthesis	Streptococcus_mitis	3.0517578125e-05	34.59668986002603	42.11364237467446	6.608192044863412	42.1136728922526	3	42.11364237467446	137997983.33333328
ARG+POLYAMINE-SYN:_superpathway_of_arginine_and_polyamine_biosynthesis	Streptococcus_vestibularis	3.0517578125e-05	24.010482788085934	36.0408782958984	0.0	36.0409088134766	3	36.0408782958984	118098749.99999988
ARGDEG-PWY:_superpathway_of_L-arginine,_putrescine,_and_4-aminobutanoate_degradation	Actinomyces_odontolyticus	3.0517578125e-05	32.620361328125	32.620361328125	0.0	32.6203918457031	2	32.620361328125	106890400.0
ARGDEG-PWY:_superpathway_of_L-arginine,_putrescine,_and_4-aminobutanoate_degradation	DTDPRHAMSYN-PWY:_dTDP-L-rhamnose_biosynthesis_I	3.0517578125e-05	3.123779296875	26.7851257324219		26.78515625	1	26.7851257324219	87769500.00000007
ARGDEG-PWY:_superpathway_of_L-arginine,_putrescine,_and_4-aminobutanoate_degradation	HISTSYN-PWY:_L-histidine_biosynthesis	3.0517578125e-05	18.9493103027344	26.8874206542969		26.887451171875	1	26.8874206542969	88104700.00000007
ARGDEG-PWY:_superpathway_of_L-arginine,_putrescine,_and_4-aminobutanoate_degradation	PWY-5695:_urate_biosynthesis/inosine_5'-phosphate_degradation	3.0517578125e-05	13.1623229980469	25.2280578613281		25.2280883789062	1	25.2280578613281	82667299.99999993
ARGDEG-PWY:_superpathway_of_L-arginine,_putrescine,_and_4-aminobutanoate_degradation	PWY-6609:_adenine_and_adenosine_salvage_III	3.0517578125e-05	22.1240234375	26.6052551269531		26.6052856445312	1	26.6052551269531	87180099.99999993
ARGDEG-PWY:_superpathway_of_L-arginine,_putrescine,_and_4-aminobutanoate_degradation	PWY-6700:_queuosine_biosynthesis	3.0517578125e-05	18.2617950439453	25.6877899169922	0.9272792204091695	25.6878204345703	2	25.6877899169922	84173750.00000004
ARGDEG-PWY:_superpathway_of_L-arginine,_putrescine,_and_4-aminobutanoate_degradation	PWY66-422:_D-galactose_degradation_V_(Leloir_pathway)	3.0517578125e-05	24.7695770263672	26.3941955566406	0.863512724486111	26.3942260742188	2	26.3941955566406	86488499.99999993
ARGDEG-PWY:_superpathway_of_L-arginine,_putrescine,_and_4-aminobutanoate_degradation	RIBOSYN2-PWY:_flavin_biosynthesis_I_(bacteria_and_plants)	3.0517578125e-05	12.9967651367188	28.5859069824219		28.5859375	1	28.5859069824219	93670300.00000007
ARGDEG-PWY:_superpathway_of_L-arginine,_putrescine,_and_4-aminobutanoate_degradation	Streptococcus_anginosus_group	3.0517578125e-05	34.66462198893233	37.8668823242188	0.0	37.8669128417969	3	37.8668823242188	124082200.00000016
ARGDEG-PWY:_superpathway_of_L-arginine,_putrescine,_and_4-aminobutanoate_degradation	Streptococcus_mitis	3.0517578125e-05	34.59668986002603	42.11364237467446	6.608192044863412	42.1136728922526	3	42.11364237467446	137997983.33333328
ARGDEG-PWY:_superpathway_of_L-arginine,_putrescine,_and_4-aminobutanoate_degradation	Streptococcus_vestibularis	3.0517578125e-05	24.010482788085934	36.0408782958984	0.0	36.0409088134766	3	36.0408782958984	118098749.99999988
ARGININE-SYN4-PWY:_L-ornithine_de_novo__biosynthesis	Actinomyces_odontolyticus	1.59039306640625	32.620361328125	31.580739339192732	0.178519071271646	33.17113240559893	3	31.580739339192732	1985.7191285770953
ARGININE-SYN4-PWY:_L-ornithine_de_novo__biosynthesis	Actinomyces_sp_S6_Spd3	1.59039306640625	25.7760925292969	25.497009277343796	0.0	27.08740234375	3	25.497009277343796	1603.1891622212872
ARGININE-SYN4-PWY:_L-ornithine_de_novo__biosynthesis	Actinomyces_sp_oral_taxon_181	1.59039306640625	26.2251281738281	27.5271301269531	0.0	29.1175231933594	3	27.5271301269531	1730.8381624899243
ARGININE-SYN4-PWY:_L-ornithine_de_novo__biosynthesis	DTDPRHAMSYN-PWY:_dTDP-L-rhamnose_biosynthesis_I	1.59039306640625	3.123779296875	25.2166748046875		26.8070678710938	1	25.2166748046875	1585.5624208466056
ARGININE-SYN4-PWY:_L-ornithine_de_novo__biosynthesis	HISTSYN-PWY:_L-histidine_biosynthesis	1.59039306640625	18.9493103027344	25.2627868652344		26.8531799316406	1	25.2627868652344	1588.4618336723354
ARGININE-SYN4-PWY:_L-ornithine_de_novo__biosynthesis	Oribacterium_sinus	1.59039306640625	26.8056335449219	25.5928955078125	0.0	27.183288574218796	3	25.5928955078125	1609.21825229305
ARGININE-SYN4-PWY:_L-ornithine_de_novo__biosynthesis	PWY-6609:_adenine_and_adenosine_salvage_III	1.59039306640625	22.1240234375	25.7720642089844		27.3624572753906	1	25.7720642089844	1620.483939056685
ARGININE-SYN4-PWY:_L-ornithine_de_novo__biosynthesis	PWY-6700:_queuosine_biosynthesis	1.59039306640625	18.0577087402344	25.2788696289062		26.8692626953125	1	25.2788696289062	1589.4730782515223
ARGININE-SYN4-PWY:_L-ornithine_de_novo__biosynthesis	PWY66-422:_D-galactose_degradation_V_(Leloir_pathway)	1.59039306640625	25.7836303710938	25.458984375		27.0493774414062	1	25.458984375	1600.7982499904056
ARGININE-SYN4-PWY:_L-ornithine_de_novo__biosynthesis	RIBOSYN2-PWY:_flavin_biosynthesis_I_(bacteria_and_plants)	1.59039306640625	12.9967651367188	26.9833679199219		28.5737609863281	1	26.9833679199219	1696.6477338143318
ARGININE-SYN4-PWY:_L-ornithine_de_novo__biosynthesis	Streptococcus_anginosus_group	1.59039306640625	34.66462198893233	36.7671661376953	0.0	38.3575592041016	3	36.7671661376953	2311.828875158306
ARGININE-SYN4-PWY:_L-ornithine_de_novo__biosynthesis	Streptococcus_mitis	1.59039306640625	34.59668986002603	42.106897989908866	6.870672087541504	43.6972910563151	3	42.106897989908866	2647.5780660347195
ARGININE-SYN4-PWY:_L-ornithine_de_novo__biosynthesis	Streptococcus_oralis	1.59039306640625	27.8957824707031	27.0594177246094	0.0	28.6498107910156	2	27.0594177246094	1701.4295582760888
ARGININE-SYN4-PWY:_L-ornithine_de_novo__biosynthesis	Streptococcus_vestibularis	1.59039306640625	24.010482788085934	34.7058410644531	0.0	36.2962341308594	3	34.7058410644531	2182.217830141611
ARGORNPROST-PWY:_arginine,_ornithine_and_proline_interconversion	Actinomyces_odontolyticus	3.0517578125e-05	32.620361328125	32.620361328125	0.0	32.6203918457031	2	32.620361328125	106890400.0
ARGORNPROST-PWY:_arginine,_ornithine_and_proline_interconversion	DTDPRHAMSYN-PWY:_dTDP-L-rhamnose_biosynthesis_I	3.0517578125e-05	3.123779296875	26.7851257324219		26.78515625	1	26.7851257324219	87769500.00000007
