cohort	run	base	contributing	base_IG_1D	contributing_IG_1D	IG_2D_added	total_IG
MetaCardis_2020_a	1	Monoglobus_pectinilyticus	PWY-3841:_folate_transformations_II	4.2552490234375	31.3742065429688	30.3312377929688	34.5864868164062
MetaCardis_2020_a	1	Monoglobus_pectinilyticus	ASPASN-PWY:_superpathway_of_L-aspartate_and_L-asparagine_biosynthesis	4.2552490234375	32.1055297851562	29.7904052734375	34.045654296875
MetaCardis_2020_a	1	Clostridium_sp_CAG_58	PWY-6609:_adenine_and_adenosine_salvage_III	0.32965087890625	27.3319091796875	27.377197265625	27.7068481445312
MetaCardis_2020_a	1	Clostridium_sp_CAG_58	ASPASN-PWY:_superpathway_of_L-aspartate_and_L-asparagine_biosynthesis	0.32965087890625	32.1055297851562	32.4861450195312	32.8157958984375
MetaCardis_2020_a	1	Clostridium_sp_CAG_58	SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	0.32965087890625	20.8192749023438	25.6495361328125	25.9791870117188
MetaCardis_2020_a	1	Bacteroides_massiliensis	PWY-6609:_adenine_and_adenosine_salvage_III	0.01605224609375	27.3319091796875	27.90869140625	27.9247436523438
MetaCardis_2020_a	1	Bacteroides_massiliensis	ASPASN-PWY:_superpathway_of_L-aspartate_and_L-asparagine_biosynthesis	0.01605224609375	32.1055297851562	32.1043701171875	32.1204223632812
MetaCardis_2020_a	1	Megamonas_funiformis	PWY-6609:_adenine_and_adenosine_salvage_III	3.3599853515625	27.3319091796875	29.4845581054688	32.8445434570312
MetaCardis_2020_a	1	Megamonas_funiformis	PWY-3841:_folate_transformations_II	3.3599853515625	31.3742065429688	30.3487548828125	33.708740234375
MetaCardis_2020_a	1	Megamonas_funiformis	ASPASN-PWY:_superpathway_of_L-aspartate_and_L-asparagine_biosynthesis	3.3599853515625	32.1055297851562	31.7919311523438	35.1519165039062
MetaCardis_2020_a	1	Alistipes_shahii	PWY-6609:_adenine_and_adenosine_salvage_III	3.968017578125	27.3319091796875	25.9155883789062	29.8836059570312
MetaCardis_2020_a	1	Alistipes_shahii	PWY-3841:_folate_transformations_II	3.968017578125	31.3742065429688	29.0440063476562	33.0120239257812
MetaCardis_2020_a	1	Alistipes_shahii	ASPASN-PWY:_superpathway_of_L-aspartate_and_L-asparagine_biosynthesis	3.968017578125	32.1055297851562	29.509521484375	33.4775390625
MetaCardis_2020_a	1	Klebsiella_variicola	PWY-6609:_adenine_and_adenosine_salvage_III	6.9959716796875	27.3319091796875	27.1726684570312	34.1686401367188
MetaCardis_2020_a	1	Klebsiella_variicola	PWY-3841:_folate_transformations_II	6.9959716796875	31.3742065429688	30.6253051757812	37.6212768554688
MetaCardis_2020_a	1	Klebsiella_variicola	ASPASN-PWY:_superpathway_of_L-aspartate_and_L-asparagine_biosynthesis	6.9959716796875	32.1055297851562	27.6527099609375	34.648681640625
MetaCardis_2020_a	1	Bilophila_wadsworthia	PWY-6609:_adenine_and_adenosine_salvage_III	0.67266845703125	27.3319091796875	28.234619140625	28.9072875976562
MetaCardis_2020_a	1	Bilophila_wadsworthia	PWY-3841:_folate_transformations_II	0.67266845703125	31.3742065429688	31.6617431640625	32.3344116210938
MetaCardis_2020_a	1	Bilophila_wadsworthia	ASPASN-PWY:_superpathway_of_L-aspartate_and_L-asparagine_biosynthesis	0.67266845703125	32.1055297851562	31.4392700195312	32.1119384765625
MetaCardis_2020_a	1	Ruminococcus_sp_CAG_403	PWY-6609:_adenine_and_adenosine_salvage_III	0.2474365234375	27.3319091796875	28.4628295898438	28.7102661132812
MetaCardis_2020_a	1	Ruminococcus_sp_CAG_403	PWY-3841:_folate_transformations_II	0.2474365234375	31.3742065429688	31.633056640625	31.8804931640625
MetaCardis_2020_a	1	Asaccharobacter_celatus	PWY-3841:_folate_transformations_II	13.105224609375	31.3742065429688	25.2819213867188	38.3871459960938
MetaCardis_2020_a	1	Veillonella_parvula	PWY-6609:_adenine_and_adenosine_salvage_III	1.04327392578125	27.3319091796875	28.7587280273438	29.802001953125
MetaCardis_2020_a	1	Veillonella_parvula	PWY-3841:_folate_transformations_II	1.04327392578125	31.3742065429688	32.7114868164062	33.7547607421875
MetaCardis_2020_a	1	Veillonella_parvula	ASPASN-PWY:_superpathway_of_L-aspartate_and_L-asparagine_biosynthesis	1.04327392578125	32.1055297851562	33.7221069335938	34.765380859375
MetaCardis_2020_a	1	Parabacteroides_goldsteinii	PWY-6609:_adenine_and_adenosine_salvage_III	0.38525390625	27.3319091796875	30.5669555664062	30.9522094726562
MetaCardis_2020_a	1	Parabacteroides_goldsteinii	PWY-3841:_folate_transformations_II	0.38525390625	31.3742065429688	30.9902954101562	31.3755493164062
MetaCardis_2020_a	1	Parabacteroides_goldsteinii	ASPASN-PWY:_superpathway_of_L-aspartate_and_L-asparagine_biosynthesis	0.38525390625	32.1055297851562	33.7840576171875	34.1693115234375
MetaCardis_2020_a	1	Firmicutes_bacterium_CAG_238	PWY-3841:_folate_transformations_II	3.81414794921875	31.3742065429688	29.6326293945312	33.44677734375
MetaCardis_2020_a	1	Firmicutes_bacterium_CAG_238	PWY-5667:_CDP-diacylglycerol_biosynthesis_I	3.81414794921875	19.7744750976562	24.8701171875	28.6842651367188
MetaCardis_2020_a	1	Firmicutes_bacterium_CAG_238	ASPASN-PWY:_superpathway_of_L-aspartate_and_L-asparagine_biosynthesis	3.81414794921875	32.1055297851562	31.2313842773438	35.0455322265625
MetaCardis_2020_a	1	Bacteroides_intestinalis	PWY-6609:_adenine_and_adenosine_salvage_III	2.512939453125	27.3319091796875	27.2647094726562	29.7776489257812
MetaCardis_2020_a	1	Bacteroides_intestinalis	PWY-3841:_folate_transformations_II	2.512939453125	31.3742065429688	30.963134765625	33.47607421875
MetaCardis_2020_a	1	Bacteroides_intestinalis	ASPASN-PWY:_superpathway_of_L-aspartate_and_L-asparagine_biosynthesis	2.512939453125	32.1055297851562	33.6578369140625	36.1707763671875
MetaCardis_2020_a	1	Streptococcus_sanguinis	PWY-6609:_adenine_and_adenosine_salvage_III	0.024169921875	27.3319091796875	27.6685180664062	27.6926879882812
MetaCardis_2020_a	1	Streptococcus_sanguinis	ASPASN-PWY:_superpathway_of_L-aspartate_and_L-asparagine_biosynthesis	0.024169921875	32.1055297851562	32.1422729492188	32.1664428710938
MetaCardis_2020_a	1	Lawsonibacter_asaccharolyticus	PWY-6609:_adenine_and_adenosine_salvage_III	0.00152587890625	27.3319091796875	28.3819580078125	28.3834838867188
MetaCardis_2020_a	1	Lawsonibacter_asaccharolyticus	PWY-3841:_folate_transformations_II	0.00152587890625	31.3742065429688	31.744873046875	31.7463989257812
MetaCardis_2020_a	1	Lawsonibacter_asaccharolyticus	ASPASN-PWY:_superpathway_of_L-aspartate_and_L-asparagine_biosynthesis	0.00152587890625	32.1055297851562	32.398193359375	32.3997192382812
MetaCardis_2020_a	1	Ruminococcus_bicirculans	PWY-6609:_adenine_and_adenosine_salvage_III	5.0531005859375	27.3319091796875	28.522705078125	33.5758056640625
MetaCardis_2020_a	1	Ruminococcus_bicirculans	PWY-3841:_folate_transformations_II	5.0531005859375	31.3742065429688	32.2838134765625	37.3369140625
MetaCardis_2020_a	1	Ruminococcus_bicirculans	ASPASN-PWY:_superpathway_of_L-aspartate_and_L-asparagine_biosynthesis	5.0531005859375	32.1055297851562	29.7042846679688	34.7573852539062
MetaCardis_2020_a	1	Collinsella_stercoris	PWY-3841:_folate_transformations_II	11.8862915039062	31.3742065429688	26.4801025390625	38.3663940429688
MetaCardis_2020_a	1	Collinsella_stercoris	ASPASN-PWY:_superpathway_of_L-aspartate_and_L-asparagine_biosynthesis	11.8862915039062	32.1055297851562	27.9793701171875	39.8656616210938
MetaCardis_2020_a	1	Bacteroides_ovatus	PWY-6609:_adenine_and_adenosine_salvage_III	1.11614990234375	27.3319091796875	27.4793701171875	28.5955200195312
MetaCardis_2020_a	1	Bacteroides_ovatus	PWY-3841:_folate_transformations_II	1.11614990234375	31.3742065429688	30.4063720703125	31.5225219726562
MetaCardis_2020_a	1	Bacteroides_ovatus	ASPASN-PWY:_superpathway_of_L-aspartate_and_L-asparagine_biosynthesis	1.11614990234375	32.1055297851562	32.4303588867188	33.5465087890625
MetaCardis_2020_a	1	Streptococcus_salivarius	PWY-3841:_folate_transformations_II	5.30706787109375	31.3742065429688	27.7286987304688	33.0357666015625
MetaCardis_2020_a	1	Streptococcus_salivarius	ASPASN-PWY:_superpathway_of_L-aspartate_and_L-asparagine_biosynthesis	5.30706787109375	32.1055297851562	32.9846801757812	38.291748046875
MetaCardis_2020_a	1	Methanobrevibacter_smithii	PWY-3841:_folate_transformations_II	7.86578369140625	31.3742065429688	27.5872192382812	35.4530029296875
MetaCardis_2020_a	1	Methanobrevibacter_smithii	ASPASN-PWY:_superpathway_of_L-aspartate_and_L-asparagine_biosynthesis	7.86578369140625	32.1055297851562	27.0438842773438	34.90966796875
MetaCardis_2020_a	1	Citrobacter_amalonaticus	PWY-6609:_adenine_and_adenosine_salvage_III	0.72564697265625	27.3319091796875	27.2796630859375	28.0053100585938
MetaCardis_2020_a	1	Citrobacter_amalonaticus	PWY-3841:_folate_transformations_II	0.72564697265625	31.3742065429688	30.6717529296875	31.3973999023438
