base	contributing	base_IG_1D	contributing_IG_1D	IG_2D_added	total_IG
Agathobaculum_butyriciproducens	Firmicutes_bacterium_CAG_170	0.066375732421875	9.32095336914062	28.4844970703125	28.5508728027344
Agathobaculum_butyriciproducens	Roseburia_sp_CAG_182	0.066375732421875	13.3745574951172	30.4786834716797	30.5450592041016
Agathobaculum_butyriciproducens	Eubacterium_sulci	0.066375732421875	22.1616516113281	31.8949432373047	31.9613189697266
Agathobaculum_butyriciproducens	Ruminococcaceae_bacterium_D16	0.066375732421875	13.4336853027344	26.8559722900391	26.9223480224609
Agathobaculum_butyriciproducens	Clostridium_innocuum	0.066375732421875	13.5889129638672	30.6837921142578	30.7501678466797
Agathobaculum_butyriciproducens	Romboutsia_ilealis	0.066375732421875	9.86744689941406	25.5862121582031	25.652587890625
Agathobaculum_butyriciproducens	Coprococcus_eutactus	0.066375732421875	15.9477844238281	33.6849822998047	33.7513580322266
Agathobaculum_butyriciproducens	Mogibacterium_diversum	0.066375732421875	21.3988952636719	33.5251770019531	33.591552734375
Agathobaculum_butyriciproducens	Bifidobacterium_bifidum	0.066375732421875	18.0427398681641	33.6904296875	33.7568054199219
Agathobaculum_butyriciproducens	Blautia_hydrogenotrophica	0.066375732421875	25.5003662109375	35.3143463134766	35.3807220458984
Agathobaculum_butyriciproducens	Lachnoclostridium_sp_An138	0.066375732421875	11.5182952880859	27.7544403076172	27.8208160400391
Agathobaculum_butyriciproducens	Butyrivibrio_crossotus	0.066375732421875	10.70458984375	30.3216094970703	30.3879852294922
Agathobaculum_butyriciproducens	SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	0.066375732421875	15.0433197021484	26.7244262695312	26.7908020019531
Agathobaculum_butyriciproducens	GLYCOGENSYNTH-PWY:_glycogen_biosynthesis_I_(from_ADP-D-Glucose)	0.066375732421875	12.3609924316406	25.00146484375	25.0678405761719
PWY-5100:_pyruvate_fermentation_to_acetate_and_lactate_II	Agathobaculum_butyriciproducens	4.10249328613281	0.066375732421875	27.8819732666016	31.9844665527344
Agathobaculum_butyriciproducens	PWY-5100:_pyruvate_fermentation_to_acetate_and_lactate_II	0.066375732421875	4.10249328613281	31.9180908203125	31.9844665527344
