feature1	feature2	pair_ig_mean	pair_ig_std	pair_ig_count	f1_ig_mean	f2_ig_mean	mean_individual_ig	ig_difference_raw	ig_difference_pct	synergy
ARGSYN-PWY:_L-arginine_biosynthesis_I_(via_L-ornithine)	SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I	14.19805908203124	7.515383260615179	2	0.182586669921875	5.79156494140625	2.9870758056640625	11.210983276367177	78.96137923919163	True
ARO-PWY:_chorismate_biosynthesis_I	PWY-5188:_tetrapyrrole_biosynthesis_I_(from_glutamate)	5.04190063476562		1	0.3553466796875	0.073974609375	0.21466064453125	4.82723999023437	95.74246578659064	True
ASPASN-PWY:_superpathway_of_L-aspartate_and_L-asparagine_biosynthesis	PWY-5188:_tetrapyrrole_biosynthesis_I_(from_glutamate)	5.32293701171875		1	1.41351318359375	0.073974609375	0.743743896484375	4.579193115234375	86.02756533006158	True
Abiotrophia_defectiva	RIBOSYN2-PWY:_flavin_biosynthesis_I_(bacteria_and_plants)	3.02383422851562		1	1.85604858398438	3.02658081054688	2.44131469726563	0.5825195312499902	19.26426805268175	True
Abiotrophia_sp_HMSC24B09	ARO-PWY:_chorismate_biosynthesis_I	5.438547770182289	0.06441504143240619	3	0.547027587890625	0.38671875	0.4668731689453125	4.971674601236977	91.41548095789432	True
Acidaminococcus_fermentans	Pyramidobacter_piscolens	10.7424926757812		1	7.22921752929688	1.28826904296875	4.258743286132815	6.483749389648385	60.356097838129386	True
Acidaminococcus_intestini	PWY-6126:_superpathway_of_adenosine_nucleotides_de_novo_biosynthesis_II	9.55160522460938		1	2.3248291015625	1.05010986328125	1.687469482421875	7.864135742187505	82.33313204701793	True
Acidaminococcus_intestini	PWY-7229:_superpathway_of_adenosine_nucleotides_de_novo_biosynthesis_I	8.20376586914062		1	2.3248291015625	1.35507202148438	1.8399505615234402	6.3638153076171795	77.57187868507292	True
Actinomyces_cardiffensis	Porphyromonas_gingivalis	1.60015869140625	0.0	3	0.593719482421875	0.104827880859375	0.349273681640625	1.250885009765625	78.1725597894496	True
Actinomyces_graevenitzii	ARG+POLYAMINE-SYN:_superpathway_of_arginine_and_polyamine_biosynthesis	3.38470458984375	0.0	3	3.35873413085938	0.593719482421875	1.9762268066406274	1.4084777832031226	41.61301956541333	True
Actinomyces_graevenitzii	Clostridium_sp_7_2_43FAA	4.83419799804688	0.0	3	3.35873413085938	2.5264892578125	2.94261169433594	1.8915863037109402	39.12926827728574	True
Actinomyces_graevenitzii	Lactobacillus_farciminis	5.81268310546875	0.0	3	3.35873413085938	3.58364868164062	3.47119140625	2.34149169921875	40.28245917992335	True
Actinomyces_graevenitzii	P461-PWY:_hexitol_fermentation_to_lactate,_formate,_ethanol_and_acetate	6.964141845703121	0.0	3	3.35873413085938	0.011138916015625	1.6849365234375024	5.279205322265618	75.80553985302426	True
Actinomyces_graevenitzii	POLYAMSYN-PWY:_superpathway_of_polyamine_biosynthesis_I	3.38470458984375	0.0	3	3.35873413085938	0.593719482421875	1.9762268066406274	1.4084777832031226	41.61301956541333	True
Actinomyces_graevenitzii	Proteus_vulgaris	3.94564819335938	0.0	3	3.35873413085938	1.51510620117188	2.43692016601563	1.50872802734375	38.23777370427945	True
Actinomyces_graevenitzii	Terrisporobacter_othiniensis	3.94564819335938	0.0	3	3.35873413085938	1.51510620117188	2.43692016601563	1.50872802734375	38.23777370427945	True
Actinomyces_graevenitzii	Veillonella_seminalis	3.38470458984375	0.0	3	3.35873413085938	0.593719482421875	1.9762268066406274	1.4084777832031226	41.61301956541333	True
Actinomyces_johnsonii	MET-SAM-PWY:_superpathway_of_S-adenosyl-L-methionine_biosynthesis	2.79339599609375	0.0	3	0.4278564453125	2.49642944335938	1.46214294433594	1.33125305175781	47.657154718465186	True
Actinomyces_naeslundii	MET-SAM-PWY:_superpathway_of_S-adenosyl-L-methionine_biosynthesis	2.79339599609375	0.0	3	0.4278564453125	2.49642944335938	1.46214294433594	1.33125305175781	47.657154718465186	True
Actinomyces_odontolyticus	ARO-PWY:_chorismate_biosynthesis_I	7.89788818359375	0.9433557143051486	2	0.066802978515625	0.516387939453125	0.291595458984375	7.606292724609375	96.30793128231284	True
Actinomyces_sp_ICM47	Collinsella_massiliensis	9.6160888671875		1	4.17071533203125	3.31414794921875	3.742431640625	5.8736572265625	61.08156140907648	True
Actinomyces_sp_oral_taxon_180	MET-SAM-PWY:_superpathway_of_S-adenosyl-L-methionine_biosynthesis	2.79339599609375	0.0	3	0.4278564453125	2.49642944335938	1.46214294433594	1.33125305175781	47.657154718465186	True
Actinomyces_sp_oral_taxon_181	OANTIGEN-PWY:_O-antigen_building_blocks_biosynthesis_(E._coli)	4.1612548828125	0.0	2	0.040496826171875	1.76416015625	0.9023284912109375	3.2589263916015625	78.31595235999883	True
Actinomyces_turicensis	Faecalicoccus_pleomorphus	5.374114990234379	0.0	3	1.6759033203125	4.98318481445312	3.32954406738281	2.0445709228515696	38.04479298576379	True
Actinomyces_turicensis	Gemmiger_sp_An120	2.479736328125	0.0	3	1.6759033203125	0.4278564453125	1.0518798828125	1.4278564453125	57.58097863542384	True
Actinomyces_turicensis	PWY-7013:_L-1,2-propanediol_degradation	4.03289794921875	0.0	3	1.6759033203125	0.34771728515625	1.011810302734375	3.021087646484375	74.91108588724934	True
Actinomyces_turicensis	Prevotella_amnii	2.479736328125	0.0	3	1.6759033203125	0.4278564453125	1.0518798828125	1.4278564453125	57.58097863542384	True
