Feature1	Feature2	IG
Atopobium_rimae	Bacteroides_sp_CAG_530	0.721542358398438
Atopobium_rimae	Bacteroides_sp_CAG_661	0.721542358398438
Atopobium_rimae	Bacteroides_sp_CAG_927	0.721542358398438
Atopobium_rimae	Bacteroides_xylanolyticus	0.721542358398438
Atopobium_rimae	Bacteroidetes_bacterium_oral_taxon_272	0.721542358398438
Atopobium_rimae	Bacteroidetes_oral_taxon_274	0.721542358398438
Atopobium_rimae	Barnesiella_sp_An55	0.721542358398438
Atopobium_rimae	Barnesiella_viscericola	0.721542358398438
Atopobium_rimae	Bavariicoccus_seileri	0.721542358398438
Atopobium_rimae	Bifidobacterium_angulatum	0.721542358398438
Atopobium_rimae	Bifidobacterium_animalis	0.721542358398438
Atopobium_rimae	Bifidobacterium_asteroides	0.721542358398438
Atopobium_rimae	Bifidobacterium_gallinarum	0.721542358398438
Atopobium_rimae	Bifidobacterium_kashiwanohense	0.721542358398438
Atopobium_rimae	Bifidobacterium_merycicum	0.721542358398438
Atopobium_rimae	Bifidobacterium_moukalabense	0.721542358398438
Atopobium_rimae	Bifidobacterium_pullorum	0.721542358398438
Atopobium_rimae	Bifidobacterium_ruminantium	0.721542358398438
Atopobium_rimae	Bifidobacterium_saeculare	0.721542358398438
Atopobium_rimae	Bifidobacterium_scardovii	0.721542358398438
Atopobium_rimae	Bifidobacterium_thermacidophilum	0.721542358398438
Atopobium_rimae	Blastocystis_sp_subtype_1	0.721542358398438
Atopobium_rimae	Blautia_sp_N6H1_15	0.721542358398438
Atopobium_rimae	Bosea_vaviloviae	0.721542358398438
Atopobium_rimae	Brachybacterium_alimentarium	0.721542358398438
Atopobium_rimae	Brachyspira_pilosicoli	0.721542358398438
Atopobium_rimae	Brachyspira_sp_CAG_700	0.721542358398438
Atopobium_rimae	Brevibacterium_aurantiacum	0.721542358398438
Atopobium_rimae	Brevibacterium_linens	0.721542358398438
Atopobium_rimae	Brevundimonas_vesicularis	0.721542358398438
Atopobium_rimae	Butyricicoccus_porcorum	0.721542358398438
Atopobium_rimae	Butyrivibrio_sp_CAG_318	0.721542358398438
Atopobium_rimae	CATECHOL-ORTHO-CLEAVAGE-PWY:_catechol_degradation_to_&beta;-ketoadipate	0.721542358398438
Atopobium_rimae	CENTFERM-PWY:_pyruvate_fermentation_to_butanoate	0.721542358398438
Atopobium_rimae	CODH-PWY:_reductive_acetyl_coenzyme_A_pathway	0.721542358398438
Atopobium_rimae	COLANSYN-PWY:_colanic_acid_building_blocks_biosynthesis	0.721542358398438
Atopobium_rimae	CRNFORCAT-PWY:_creatinine_degradation_I	0.721542358398438
Atopobium_rimae	Campylobacter_coli	0.721542358398438
Atopobium_rimae	Campylobacter_curvus	0.721542358398438
Atopobium_rimae	Campylobacter_gracilis	0.721542358398438
Atopobium_rimae	Campylobacter_jejuni	0.721542358398438
Atopobium_rimae	Campylobacter_mucosalis	0.721542358398438
Atopobium_rimae	Campylobacter_showae	0.721542358398438
Atopobium_rimae	Campylobacter_upsaliensis	0.721542358398438
Atopobium_rimae	Candida_albicans	0.721542358398438
Atopobium_rimae	Candida_tropicalis	0.721542358398438
Atopobium_rimae	Candidatus_Gastranaerophilales_bacterium	0.721542358398438
Atopobium_rimae	Candidatus_Gastranaerophilales_bacterium_HUM_9	0.721542358398438
Atopobium_rimae	Candidatus_Methanomassiliicoccus_intestinalis	0.721542358398438
Atopobium_rimae	Candidatus_Methanomethylophilus_sp_1R26	0.721542358398438
Atopobium_rimae	Capnocytophaga_gingivalis	0.721542358398438
Atopobium_rimae	Capnocytophaga_sputigena	0.721542358398438
Atopobium_rimae	Carnobacterium_maltaromaticum	0.721542358398438
Atopobium_rimae	Catonella_morbi	0.721542358398438
Atopobium_rimae	Cellulosilyticum_lentocellum	0.721542358398438
Atopobium_rimae	Centipeda_periodontii	0.721542358398438
Atopobium_rimae	Chryseobacterium_sp_VAUSW3	0.721542358398438
Atopobium_rimae	Citrobacter_farmeri	0.721542358398438
Atopobium_rimae	Citrobacter_gillenii	0.721542358398438
Atopobium_rimae	Citrobacter_sp_50677481	0.721542358398438
Atopobium_rimae	Citrobacter_sp_MGH106	0.721542358398438
Atopobium_rimae	Clavibacter_michiganensis	0.721542358398438
Atopobium_rimae	Cloacibacillus_sp_An23	0.721542358398438
Atopobium_rimae	Cloacibacterium_normanense	0.721542358398438
Atopobium_rimae	Clostridium_argentinense	0.721542358398438
Atopobium_rimae	Clostridium_baratii	0.721542358398438
Atopobium_rimae	Clostridium_botulinum	0.721542358398438
Atopobium_rimae	Clostridium_cadaveris	0.721542358398438
Atopobium_rimae	Clostridium_celerecrescens	0.721542358398438
Atopobium_rimae	Clostridium_cocleatum	0.721542358398438
Atopobium_rimae	Clostridium_hiranonis	0.721542358398438
