base	contributing	base_IG_1D_mean	contributing_IG_1D_mean	IG_2D_added_mean	IG_2D_added_std	total_IG_mean	n_runs	ig_gain	ig_gain_pct
Aerococcus_urinaeequi	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312		28.3591918945312	1	28.3591918945312	
Aerococcus_viridans	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312		28.3591918945312	1	28.3591918945312	
Aeromonas_allosaccharophila	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312		28.3591918945312	1	28.3591918945312	
Aeromonas_caviae	Bacteroides_uniformis	0.539840698242188	22.264200846354168	29.3330230712891	0.0	29.872863769531204	3	29.3330230712891	5433.644252240031
Aeromonas_dhakensis	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312		28.3591918945312	1	28.3591918945312	
Aeromonas_hydrophila	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312		28.3591918945312	1	28.3591918945312	
Aeromonas_media	Bacteroides_uniformis	0.539840698242188	22.264200846354168	29.3330230712891	0.0	29.872863769531204	3	29.3330230712891	5433.644252240031
Aeromonas_veronii	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312		28.3591918945312	1	28.3591918945312	
Agathobaculum_butyriciproducens	Bacteroides_uniformis	0.08647155761718733	22.264200846354168	29.87678527832033	1.0444579053350447	29.9632568359375	3	29.87678527832033	34550.99700017655
Agathobaculum_butyriciproducens	Firmicutes_bacterium_CAG_791	0.072967529296875	24.5907211303711	24.8640594482422		24.9370269775391	1	24.8640594482422	34075.51233793394
Aggregatibacter_aphrophilus	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312		28.3591918945312	1	28.3591918945312	
Aggregatibacter_segnis	Bacteroides_uniformis	0.196014404296875	22.264200846354168	28.2428512573242	0.0	28.438865661621104	3	28.2428512573242	14408.559084539926
Aggregatibacter_sp_oral_taxon_458	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312		28.3591918945312	1	28.3591918945312	
Agitococcus_lubricus	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312		28.3591918945312	1	28.3591918945312	
