feature1	feature2	pair_ig_mean	pair_ig_std	pair_ig_count	f1_ig_mean	f2_ig_mean	mean_individual_ig	ig_difference_raw	ig_difference_pct	synergy
ARO-PWY:_chorismate_biosynthesis_I	PWY-7229:_superpathway_of_adenosine_nucleotides_de_novo_biosynthesis_I	4.78099822998047		1	0.0615005493164062	0.0354766845703125	0.04848861694335935	4.73250961303711	98.98580558680614	True
Abiotrophia_sp_HMSC24B09	Bifidobacterium_bifidum	3.79131317138672	0.0	2	0.022064208984375	4.42269134521484	2.2223777770996076	1.5689353942871125	41.38237395232784	True
Acidaminococcus_intestini	Megamonas_funiformis	6.40554809570312	0.0	2	0.625823974609375	0.870536804199219	0.748180389404297	5.657367706298823	88.31980685764921	True
Acidaminococcus_sp_CAG_542	Lactobacillus_fermentum	4.33004760742188	0.0	2	0.0138168334960938	0.0415725708007812	0.0276947021484375	4.302352905273443	99.36040652068195	True
Actinomyces_cardiffensis	Lactobacillus_rogosae	4.81226857503255	0.2530796792319495	3	2.55667877197266	5.275680541992187	3.916179656982423	0.8960889180501268	18.62092491469194	True
Actinomyces_odontolyticus	GLYCOGENSYNTH-PWY:_glycogen_biosynthesis_I_(from_ADP-D-Glucose)	6.57456207275391		1	1.08113861083984	0.114540100097656	0.597839355468748	5.976722717285162	90.90678057560221	True
Actinomyces_odontolyticus	PWY-6125:_superpathway_of_guanosine_nucleotides_de_novo_biosynthesis_II	4.83570098876953		1	1.08113861083984	0.0149307250976562	0.5480346679687481	4.287666320800782	88.66690332505033	True
Actinomyces_odontolyticus	PWY-6545:_pyrimidine_deoxyribonucleotides_de_novo_biosynthesis_III	4.87771606445312		1	1.08113861083984	0.0415725708007812	0.5613555908203106	4.316360473632809	88.49142542528767	True
Actinomyces_odontolyticus	PWY-7208:_superpathway_of_pyrimidine_nucleobases_salvage	4.82622528076172		1	1.08113861083984	0.0244140625	0.55277633666992	4.2734489440917995	88.54640418727665	True
Actinomyces_odontolyticus	PWY-7228:_superpathway_of_guanosine_nucleotides_de_novo_biosynthesis_I	4.83570098876953		1	1.08113861083984	0.0354843139648438	0.5583114624023419	4.277389526367188	88.45438409655667	True
Actinomyces_odontolyticus	PWY-841:_superpathway_of_purine_nucleotides_de_novo_biosynthesis_I	6.01976013183594	0.0	3	1.08113861083984	0.171468098958333	0.6263033548990865	5.393456776936854	89.59587523119343	True
Actinomyces_oris	FASYN-INITIAL-PWY:_superpathway_of_fatty_acid_biosynthesis_initiation_(E._coli)	4.885831197102863	0.016139308062063578	3	0.0352096557617188	0.043233235677083336	0.03922144571940107	4.846609751383462	99.1972410806444	True
Actinomyces_oris	PWY-7388:_octanoyl-[acyl-carrier_protein]_biosynthesis_(mitochondria,_yeast)	4.70280456542969		1	0.0352096557617188	0.078582763671875	0.0568962097167969	4.645908355712893	98.79016427484483	True
Actinomyces_sp_HMSC035G02	Dialister_sp_CAG_357	8.37635803222656	0.0	3	1.8723831176757801	0.4291305541992187	1.1507568359374993	7.225601196289062	86.26184755343354	True
Actinomyces_sp_HPA0247	Aggregatibacter_segnis	4.343505859375	0.0	3	0.9490890502929691	1.8723831176757801	1.4107360839843746	2.9327697753906254	67.5207970322073	True
Actinomyces_sp_S6_Spd3	NONOXIPENT-PWY:_pentose_phosphate_pathway_(non-oxidative_branch)	4.39440155029297		1	1.02997589111328	0.870536804199219	0.9502563476562494	3.44414520263672	78.37575067319696	True
Actinomyces_sp_S6_Spd3	PWY-5973:_cis-vaccenate_biosynthesis	6.99088287353516		1	1.02997589111328	0.991416931152344	1.010696411132812	5.980186462402347	85.54264991394825	True
Actinomyces_sp_S6_Spd3	PWY-6703:_preQ0_biosynthesis	6.561847686767575	0.15579633128270223	2	1.02997589111328	0.47873687744140636	0.7543563842773431	5.807491302490232	88.50390285957786	True
Actinomyces_sp_S6_Spd3	PWY66-422:_D-galactose_degradation_V_(Leloir_pathway)	7.9022216796875		1	1.02997589111328	0.0154037475585938	0.5226898193359368	7.379531860351563	93.38553332818414	True
Actinomyces_sp_oral_taxon_181	ARGSYN-PWY:_L-arginine_biosynthesis_I_(via_L-ornithine)	7.361892700195313	2.1381122882690367	3	1.03518676757812	0.22992960611979174	0.6325581868489558	6.729334513346357	91.40766902467658	True
Actinomyces_sp_oral_taxon_181	HSERMETANA-PWY:_L-methionine_biosynthesis_III	7.19960021972656		1	1.03518676757812	2.35376739501953	1.694477081298825	5.505123138427734	76.46428927183986	True
