feature1,feature2,pair_ig_mean,pair_ig_std,pair_ig_count,f1_ig_mean,f2_ig_mean,mean_individual_ig,ig_difference_raw,ig_difference_pct
PWY-7357:_thiamine_phosphate_formation_from_pyrithiamine_and_oxythiamine_(yeast),OANTIGEN-PWY:_O-antigen_building_blocks_biosynthesis_(E._coli),57.71923828125,0.0,3,4.0322265625,12.9912109375,8.51171875,49.20751953125,85.25323790912705
PWY0-845:_superpathway_of_pyridoxal_5'-phosphate_biosynthesis_and_salvage,PWY-5345:_superpathway_of_L-methionine_biosynthesis_(by_sulfhydrylation),62.0650634765625,2.9738286026263157,6,0.04248046875,19.933837890625,9.9881591796875,52.076904296875,83.90695405723815
PWY0-845:_superpathway_of_pyridoxal_5'-phosphate_biosynthesis_and_salvage,SULFATE-CYS-PWY:_superpathway_of_sulfate_assimilation_and_cysteine_biosynthesis,60.3388671875,0.0,3,0.05810546875,19.72998046875,9.89404296875,50.44482421875,83.60253775065952
ARGSYNBSUB-PWY:_L-arginine_biosynthesis_II_(acetyl_cycle),PWY-5154:_L-arginine_biosynthesis_III_(via_N-acetyl-L-citrulline),62.8065185546875,1.546754595376528,6,7.859130859375,13.4368896484375,10.64801025390625,52.15850830078125,83.04632942735918
LACTOSECAT-PWY:_lactose_and_galactose_degradation_I,METH-ACETATE-PWY:_methanogenesis_from_acetate,62.73701171875,4.779763109149541,15,14.162158203125,7.259375,10.7107666015625,52.0262451171875,82.92751549981556
NAGLIPASYN-PWY:_lipid_IVA_biosynthesis_(E._coli),PWY-561:_superpathway_of_glyoxylate_cycle_and_fatty_acid_degradation,75.49560546875,4.726781485032375,6,5.1751708984375,21.3629150390625,13.26904296875,62.2265625,82.42408563205382
PWY-822:_fructan_biosynthesis,PYRIDNUCSAL-PWY:_NAD_salvage_pathway_I_(PNC_VI_cycle),68.62646484375,5.6433322877494945,12,7.5084228515625,16.909912109375,12.20916748046875,56.41729736328125,82.20924317132348
PWY-822:_fructan_biosynthesis,PWY-5913:_partial_TCA_cycle_(obligate_autotrophs),77.836181640625,0.0,3,8.441162109375,19.344970703125,13.89306640625,63.943115234375,82.15088906802335
PWY4LZ-257:_superpathway_of_fermentation_(Chlamydomonas_reinhardtii),PWY-5130:_2-oxobutanoate_degradation_I,86.4873046875,4.194022360488941,12,30.18682861328125,0.86273193359375,15.5247802734375,70.9625244140625,82.04964262728227
PWY-5860:_superpathway_of_demethylmenaquinol-6_biosynthesis_I,NAGLIPASYN-PWY:_lipid_IVA_biosynthesis_(E._coli),63.9287109375,3.233537739336533,15,17.49755859375,5.775830078125,11.6366943359375,52.2920166015625,81.79738936498481
GLUCARGALACTSUPER-PWY:_superpathway_of_D-glucarate_and_D-galactarate_degradation,GALACT-GLUCUROCAT-PWY:_superpathway_of_hexuronide_and_hexuronate_degradation,64.70908203125,2.8414194683994785,15,23.33095703125,0.742138671875,12.036547851562501,52.6725341796875,81.39898222362406
PWY0-845:_superpathway_of_pyridoxal_5'-phosphate_biosynthesis_and_salvage,PWY-561:_superpathway_of_glyoxylate_cycle_and_fatty_acid_degradation,59.988525390625,0.0,3,0.253662109375,22.515869140625,11.384765625,48.603759765625,81.02176116037818
PWY-5659:_GDP-mannose_biosynthesis,PWY-7238:_sucrose_biosynthesis_II,59.403076171875,0.0,3,1.159912109375,21.58447265625,11.3721923828125,48.0308837890625,80.85588640240017
PWY-6901:_superpathway_of_glucose_and_xylose_degradation,"PWY-241:_C4_photosynthetic_carbon_assimilation_cycle,_NADP-ME_type",74.99200439453125,7.020431714089349,12,0.2486572265625,28.7742919921875,14.511474609375,60.48052978515625,80.64930424711619
PWY-6507:_4-deoxy-L-threo-hex-4-enopyranuronate_degradation,"P4-PWY:_superpathway_of_L-lysine,_L-threonine_and_L-methionine_biosynthesis_I",57.083740234375,0.0,3,8.776611328125,13.848876953125,11.312744140625,45.77099609375,80.18219532536406
PWY-6350:_archaetidylinositol_biosynthesis,"PWY-7383:_anaerobic_energy_metabolism_(invertebrates,_cytosol)",74.0048828125,1.8785172089434987,6,28.8531494140625,0.816650390625,14.83489990234375,59.16998291015625,79.95416067351975
PWY-7198:_pyrimidine_deoxyribonucleotides_de_novo_biosynthesis_IV,PWY-6123:_inosine-5'-phosphate_biosynthesis_I,70.26456705729167,6.69120799749116,9,28.112874348958332,0.22469075520833334,14.168782552083332,56.09578450520834,79.83509591608168
PWY-5136:_fatty_acid_&beta;-oxidation_II_(plant_peroxisome),OANTIGEN-PWY:_O-antigen_building_blocks_biosynthesis_(E._coli),79.427978515625,0.0,3,24.0146484375,8.175537109375,16.0950927734375,63.3328857421875,79.73624272677255
SO4ASSIM-PWY:_assimilatory_sulfate_reduction_I,PWY-6387:_UDP-N-acetylmuramoyl-pentapeptide_biosynthesis_I_(meso-diaminopimelate_containing),64.17464192708333,2.0386383704410673,9,7.832682291666667,18.974283854166668,13.403483072916668,50.77115885416666,79.11405086117036
PWY-8113:_3PG-factor_420_biosynthesis,PWY-7238:_sucrose_biosynthesis_II,88.623291015625,0.0,3,30.205078125,7.80078125,19.0029296875,69.620361328125,78.55763482745226
PWY-822:_fructan_biosynthesis,"PWY-241:_C4_photosynthetic_carbon_assimilation_cycle,_NADP-ME_type",76.20626831054688,3.785677661354698,24,7.646087646484375,25.52081298828125,16.583450317382812,59.62281799316406,78.23873195075781
PWY-5136:_fatty_acid_&beta;-oxidation_II_(plant_peroxisome),NAGLIPASYN-PWY:_lipid_IVA_biosynthesis_(E._coli),87.663818359375,0.0,3,33.823486328125,5.0322265625,19.4278564453125,68.2359619140625,77.8382269801794
PWY-5973:_cis-vaccenate_biosynthesis,METH-ACETATE-PWY:_methanogenesis_from_acetate,60.677571614583336,3.6737522460142773,9,19.177083333333332,7.765380859375,13.471232096354166,47.20633951822917,77.79866310088707
GLUCARGALACTSUPER-PWY:_superpathway_of_D-glucarate_and_D-galactarate_degradation,NAGLIPASYN-PWY:_lipid_IVA_biosynthesis_(E._coli),56.72412109375,0.0,3,21.01416015625,4.20458984375,12.609375,44.11474609375,77.77070008866241
PWY-7198:_pyrimidine_deoxyribonucleotides_de_novo_biosynthesis_IV,RUMP-PWY:_formaldehyde_oxidation_I,61.1346435546875,1.3001724674371895,6,25.7476806640625,1.682861328125,13.71527099609375,47.41937255859375,77.56546828669269
PWY-6350:_archaetidylinositol_biosynthesis,PWY-6435:_4-hydroxybenzoate_biosynthesis_III_(plants),69.97998046875,0.0,3,30.97802734375,0.47802734375,15.72802734375,54.251953125,77.52496179850543
GALACT-GLUCUROCAT-PWY:_superpathway_of_hexuronide_and_hexuronate_degradation,PWY-561:_superpathway_of_glyoxylate_cycle_and_fatty_acid_degradation,72.3056640625,2.2340935900737686,24,0.7596435546875,31.87103271484375,16.315338134765625,55.990325927734375,77.4356015585959
PWY-822:_fructan_biosynthesis,PWY-6612:_superpathway_of_tetrahydrofolate_biosynthesis,89.17560369318181,5.263498625539641,33,7.325838955965909,33.12337979403409,20.224609375,68.95099431818181,77.32046822516064
PWY0-845:_superpathway_of_pyridoxal_5'-phosphate_biosynthesis_and_salvage,P221-PWY:_octane_oxidation,68.833984375,3.788911967790426,24,0.20245361328125,31.198974609375,15.700714111328125,53.133270263671875,77.19046158102319
PWY0-845:_superpathway_of_pyridoxal_5'-phosphate_biosynthesis_and_salvage,PWY-6285:_superpathway_of_fatty_acids_biosynthesis_(E._coli),59.85888671875,0.0,3,0.05810546875,27.416748046875,13.7374267578125,46.1214599609375,77.05031364455792
PWY-6285:_superpathway_of_fatty_acids_biosynthesis_(E._coli),GALACT-GLUCUROCAT-PWY:_superpathway_of_hexuronide_and_hexuronate_degradation,63.377899169921875,3.1289548000475675,24,28.427215576171875,0.79241943359375,14.609817504882812,48.76808166503906,76.94808806187694
PWY-5860:_superpathway_of_demethylmenaquinol-6_biosynthesis_I,PWY-6270:_isoprene_biosynthesis_I,64.362548828125,0.0,3,18.4609375,11.39501953125,14.927978515625,49.4345703125,76.80642114486645
PWY-7198:_pyrimidine_deoxyribonucleotides_de_novo_biosynthesis_IV,PWY-7883:_anhydromuropeptides_recycling_II,67.7144775390625,1.777999396488723,18,27.647908528645832,5.365885416666667,16.50689697265625,51.20758056640625,75.6227950468437
POLYAMINSYN3-PWY:_superpathway_of_polyamine_biosynthesis_II,METH-ACETATE-PWY:_methanogenesis_from_acetate,64.56255425347223,3.9650985100123886,27,25.21142578125,6.450547960069445,15.830986870659721,48.73156738281251,75.47961499709669
METH-ACETATE-PWY:_methanogenesis_from_acetate,PWY-7323:_superpathway_of_GDP-mannose-derived_O-antigen_building_blocks_biosynthesis,58.9876708984375,3.775086797101647,6,8.3603515625,20.6651611328125,14.51275634765625,44.47491455078125,75.3969666430063
PWY0-845:_superpathway_of_pyridoxal_5'-phosphate_biosynthesis_and_salvage,PWY-5747:_2-methylcitrate_cycle_II,81.741845703125,11.508876038397297,15,0.143115234375,41.182568359375,20.662841796875,61.079003906249994,74.72183112683855
P221-PWY:_octane_oxidation,NAGLIPASYN-PWY:_lipid_IVA_biosynthesis_(E._coli),67.293798828125,3.3574187349824562,15,28.6548828125,5.538916015625,17.0968994140625,50.19689941406251,74.59364798570867
PWY-6507:_4-deoxy-L-threo-hex-4-enopyranuronate_degradation,"PWY-6961:_L-ascorbate_degradation_II_(bacterial,_aerobic)",77.8731689453125,8.342739902390091,6,8.8819580078125,31.2144775390625,20.0482177734375,57.824951171875,74.2552948018378
PWY0-845:_superpathway_of_pyridoxal_5'-phosphate_biosynthesis_and_salvage,PWY-5855:_ubiquinol-7_biosynthesis_(early_decarboxylation),88.12890625,4.795863429643419,15,0.153271484375,45.229736328125,22.69150390625,65.43740234375,74.25191702495457
P163-PWY:_L-lysine_fermentation_to_acetate_and_butanoate,METH-ACETATE-PWY:_methanogenesis_from_acetate,65.16682942708333,5.132295788633678,9,25.177897135416668,8.45654296875,16.817220052083336,48.34960937499999,74.19358867090425
GLYCOGENSYNTH-PWY:_glycogen_biosynthesis_I_(from_ADP-D-Glucose),PWY-6165:_chorismate_biosynthesis_II_(archaea),75.816650390625,0.0,3,19.2353515625,20.00634765625,19.620849609375,56.19580078125,74.12065884171376
GALACT-GLUCUROCAT-PWY:_superpathway_of_hexuronide_and_hexuronate_degradation,"PWY-7385:_1,3-propanediol_biosynthesis_(engineered)",66.61474609375,0.0,3,0.999267578125,33.520751953125,17.260009765625,49.354736328125,74.08980627001986
NAGLIPASYN-PWY:_lipid_IVA_biosynthesis_(E._coli),URDEGR-PWY:_superpathway_of_allantoin_degradation_in_plants,83.620361328125,0.0,3,5.0322265625,38.50390625,21.76806640625,61.852294921875,73.96798332306597
PWY-6507:_4-deoxy-L-threo-hex-4-enopyranuronate_degradation,PWY-7187:_pyrimidine_deoxyribonucleotides_de_novo_biosynthesis_II,59.1666259765625,0.18493659595450246,6,9.4979248046875,21.523681640625,15.51080322265625,43.65582275390625,73.78453990464067
PWY0-845:_superpathway_of_pyridoxal_5'-phosphate_biosynthesis_and_salvage,PWY-7858:_(5Z)-dodecenoate_biosynthesis_II,57.829345703125,2.6559730071209993,6,0.1488037109375,30.2861328125,15.21746826171875,42.61187744140625,73.6855603730332
PWY-5910:_superpathway_of_geranylgeranyldiphosphate_biosynthesis_I_(via_mevalonate),PWY-822:_fructan_biosynthesis,61.67511541193182,3.544944744337274,33,25.17831143465909,7.4482199928977275,16.31326571377841,45.36184969815341,73.54967946987837
PWY-5860:_superpathway_of_demethylmenaquinol-6_biosynthesis_I,GALACTUROCAT-PWY:_D-galacturonate_degradation_I,62.031494140625,0.0,3,15.650146484375,17.642578125,16.6463623046875,45.3851318359375,73.16466008871187
GLUCARGALACTSUPER-PWY:_superpathway_of_D-glucarate_and_D-galactarate_degradation,OANTIGEN-PWY:_O-antigen_building_blocks_biosynthesis_(E._coli),67.151611328125,0.0,3,23.278076171875,12.9912109375,18.1346435546875,49.0169677734375,72.99447742798661
GALACT-GLUCUROCAT-PWY:_superpathway_of_hexuronide_and_hexuronate_degradation,PWY-6897:_thiamine_diphosphate_salvage_II,58.025634765625,0.0,3,0.527099609375,30.8203125,15.6737060546875,42.3519287109375,72.98830746445746
PWY-5855:_ubiquinol-7_biosynthesis_(early_decarboxylation),GALACT-GLUCUROCAT-PWY:_superpathway_of_hexuronide_and_hexuronate_degradation,86.98388671875,0.0,3,46.282470703125,0.999267578125,23.640869140625,63.343017578125,72.82155347108782
"PRPP-PWY:_superpathway_of_histidine,_purine,_and_pyrimidine_biosynthesis",GALACT-GLUCUROCAT-PWY:_superpathway_of_hexuronide_and_hexuronate_degradation,60.15679931640625,3.29554980289446,12,32.045166015625,0.67364501953125,16.359405517578125,43.797393798828125,72.80539240205802
NAGLIPASYN-PWY:_lipid_IVA_biosynthesis_(E._coli),PWY0-1337:_oleate_&beta;-oxidation,63.527750651041664,7.3470687337260605,9,5.19189453125,29.398763020833332,17.295328776041664,46.232421875,72.7751595187983
GALACTITOLCAT-PWY:_galactitol_degradation,GALACT-GLUCUROCAT-PWY:_superpathway_of_hexuronide_and_hexuronate_degradation,70.766357421875,0.0,3,37.575927734375,0.999267578125,19.28759765625,51.478759765625,72.74467930959536
"PWY-5138:_fatty_acid_&beta;-oxidation_IV_(unsaturated,_even_number)",PWY0-845:_superpathway_of_pyridoxal_5'-phosphate_biosynthesis_and_salvage,73.535888671875,4.942499500835043,33,39.87031693892045,0.26143022017045453,20.065873579545453,53.47001509232955,72.71281554904229
GALACT-GLUCUROCAT-PWY:_superpathway_of_hexuronide_and_hexuronate_degradation,PWY-7118:_chitin_deacetylation,86.364990234375,3.996128151485447,6,0.76318359375,46.4107666015625,23.58697509765625,62.77801513671875,72.68919381146625
ARGSYN-PWY:_L-arginine_biosynthesis_I_(via_L-ornithine),PWY-5209:_methyl-coenzyme_M_oxidation_to_CO2,77.099609375,0.0,3,11.780029296875,30.345947265625,21.06298828125,56.03662109375,72.68081063964534
"PRPP-PWY:_superpathway_of_histidine,_purine,_and_pyrimidine_biosynthesis",GLUDEG-I-PWY:_GABA_shunt,59.250732421875,1.053991503480401,6,32.5841064453125,0.06103515625,16.32257080078125,42.92816162109375,72.45169783799153
PWY-7323:_superpathway_of_GDP-mannose-derived_O-antigen_building_blocks_biosynthesis,HEMESYN2-PWY:_heme_b_biosynthesis_II_(oxygen-independent),67.3583984375,0.0,3,4.02734375,33.1494140625,18.58837890625,48.77001953125,72.40376948169627
GALACT-GLUCUROCAT-PWY:_superpathway_of_hexuronide_and_hexuronate_degradation,PWY0-1337:_oleate_&beta;-oxidation,66.30859375,3.096870946255981,21,0.7791573660714286,36.169747488839285,18.474452427455358,47.83414132254464,72.1386755733221
PWY-5855:_ubiquinol-7_biosynthesis_(early_decarboxylation),NAGLIPASYN-PWY:_lipid_IVA_biosynthesis_(E._coli),90.29345703125,8.693867432682298,24,45.14794921875,5.30194091796875,25.224945068359375,65.06851196289062,72.06337435986178
PWY0-845:_superpathway_of_pyridoxal_5'-phosphate_biosynthesis_and_salvage,PWY-7254:_TCA_cycle_VII_(acetate-producers),64.12783578725961,2.876606281153891,39,0.20819561298076922,35.66340519831731,17.935800405649037,46.19203538161058,72.03117774760088
GLUCUROCAT-PWY:_superpathway_of_&beta;-D-glucuronosides_degradation,PWY-6823:_molybdopterin_biosynthesis,57.22216796875,0.0,3,31.845458984375,0.283203125,16.0643310546875,41.1578369140625,71.92638513196405
PWY0-1338:_polymyxin_resistance,GALACT-GLUCUROCAT-PWY:_superpathway_of_hexuronide_and_hexuronate_degradation,76.47265625,1.863432238717068,21,42.359793526785715,0.8166155133928571,21.588204520089285,54.884451729910715,71.77003444274987
LIPASYN-PWY:_phospholipases,PWY-8131:_5'-deoxyadenosine_degradation_II,61.6126708984375,1.3870913303225305,6,34.583984375,0.3839111328125,17.48394775390625,44.12872314453125,71.62280501891107
OANTIGEN-PWY:_O-antigen_building_blocks_biosynthesis_(E._coli),PWY0-1477:_ethanolamine_utilization,57.41064453125,0.0,3,12.9912109375,19.611083984375,16.3011474609375,41.1094970703125,71.60605390510048
GALACT-GLUCUROCAT-PWY:_superpathway_of_hexuronide_and_hexuronate_degradation,PWY-5747:_2-methylcitrate_cycle_II,84.6468505859375,3.2951431874525596,24,0.829498291015625,47.459869384765625,24.144683837890625,60.502166748046875,71.47598088912027
PWY0-42:_2-methylcitrate_cycle_I,NAGLIPASYN-PWY:_lipid_IVA_biosynthesis_(E._coli),110.7353515625,0.0,3,59.13916015625,5.0322265625,32.085693359375,78.649658203125,71.02488689778028
PWY-6803:_phosphatidylcholine_acyl_editing,GALACT-GLUCUROCAT-PWY:_superpathway_of_hexuronide_and_hexuronate_degradation,76.08642578125,0.0,3,43.11474609375,0.999267578125,22.0570068359375,54.0294189453125,71.01058880154018
PWY0-845:_superpathway_of_pyridoxal_5'-phosphate_biosynthesis_and_salvage,PWY0-1415:_superpathway_of_heme_b_biosynthesis_from_uroporphyrinogen-III,67.90264892578125,7.699050794736571,36,0.24143473307291666,39.385640462239586,19.81353759765625,48.089111328125,70.82067060548289
GALACT-GLUCUROCAT-PWY:_superpathway_of_hexuronide_and_hexuronate_degradation,URDEGR-PWY:_superpathway_of_allantoin_degradation_in_plants,70.380615234375,4.187774973967729,12,0.58270263671875,40.5732421875,20.577972412109375,49.802642822265625,70.7618747810281
PWY-822:_fructan_biosynthesis,PWY-922:_mevalonate_pathway_I_(eukaryotes_and_bacteria),64.0272216796875,0.5179027014691177,6,7.3211669921875,30.2730712890625,18.797119140625,45.2301025390625,70.64198844256842
PWY0-1338:_polymyxin_resistance,NAGLIPASYN-PWY:_lipid_IVA_biosynthesis_(E._coli),77.30818684895833,10.09451809564812,9,40.38671875,5.19189453125,22.789306640625,54.51888020833333,70.5214834683035
PWY-6507:_4-deoxy-L-threo-hex-4-enopyranuronate_degradation,NONMEVIPP-PWY:_methylerythritol_phosphate_pathway_I,62.48486328125,0.0,3,8.9873046875,27.873046875,18.43017578125,44.0546875,70.50457532683697
PWY-6285:_superpathway_of_fatty_acids_biosynthesis_(E._coli),PWY-6507:_4-deoxy-L-threo-hex-4-enopyranuronate_degradation,58.447998046875,0.0,3,25.904052734375,8.9873046875,17.4456787109375,41.0023193359375,70.15179425487567
PWY-6507:_4-deoxy-L-threo-hex-4-enopyranuronate_degradation,PWY-5347:_superpathway_of_L-methionine_biosynthesis_(transsulfuration),66.22111002604167,1.4072017998406148,9,8.422770182291666,31.159830729166668,19.791300455729168,46.4298095703125,70.11330609235307
PWY0-845:_superpathway_of_pyridoxal_5'-phosphate_biosynthesis_and_salvage,P108-PWY:_pyruvate_fermentation_to_propanoate_I,67.1522216796875,1.8941626042628608,6,0.2991943359375,39.9327392578125,20.115966796875,47.0362548828125,70.0442274377353
PWY-6507:_4-deoxy-L-threo-hex-4-enopyranuronate_degradation,PWY0-781:_aspartate_superpathway,66.3743896484375,10.683398019228573,6,8.8819580078125,31.374267578125,20.12811279296875,46.24627685546875,69.67488077919737
GALACT-GLUCUROCAT-PWY:_superpathway_of_hexuronide_and_hexuronate_degradation,PWY-7094:_fatty_acid_salvage,73.21787806919643,4.215331368489618,21,0.7677873883928571,43.993233816964285,22.38051060267857,50.83736746651786,69.43299752346374
GALACT-GLUCUROCAT-PWY:_superpathway_of_hexuronide_and_hexuronate_degradation,PWY-5838:_superpathway_of_menaquinol-8_biosynthesis_I,57.281494140625,0.0,3,0.527099609375,34.51806640625,17.5225830078125,39.7589111328125,69.40969632392115
PWY0-845:_superpathway_of_pyridoxal_5'-phosphate_biosynthesis_and_salvage,PWY0-1533:_methylphosphonate_degradation_I,66.26993815104167,1.6131763932186134,9,0.3045247395833333,40.331298828125,20.317911783854168,45.9520263671875,69.3406809320603
GALACT-GLUCUROCAT-PWY:_superpathway_of_hexuronide_and_hexuronate_degradation,PWY0-1533:_methylphosphonate_degradation_I,68.19832356770833,1.1225523614565218,9,0.4890950520833333,41.395589192708336,20.942342122395836,47.25598144531249,69.29199864919853
PWY0-1277:_3-phenylpropanoate_and_3-(3-hydroxyphenyl)propanoate_degradation,NAGLIPASYN-PWY:_lipid_IVA_biosynthesis_(E._coli),63.7042236328125,6.188489316108787,6,33.5406494140625,5.685546875,19.61309814453125,44.09112548828125,69.21224837841204
PWY0-845:_superpathway_of_pyridoxal_5'-phosphate_biosynthesis_and_salvage,PWY-6690:_cinnamate_and_3-hydroxycinnamate_degradation_to_2-hydroxypentadienoate,57.74521484375,2.752261235040603,15,0.18955078125,35.61416015625,17.90185546875,39.843359375,68.99854729575469
PWY-822:_fructan_biosynthesis,PWY66-409:_superpathway_of_purine_nucleotide_salvage,61.2603759765625,1.1276719549416658,6,6.8228759765625,31.4224853515625,19.1226806640625,42.1376953125,68.7845848817862
GALACT-GLUCUROCAT-PWY:_superpathway_of_hexuronide_and_hexuronate_degradation,PWY0-42:_2-methylcitrate_cycle_I,92.398681640625,6.9167620949700614,24,0.829498291015625,57.028564453125,28.929031372070312,63.46965026855469,68.69107777469516
PWY-5973:_cis-vaccenate_biosynthesis,PWY-7238:_sucrose_biosynthesis_II,56.2998046875,0.0,3,16.4404296875,18.8759765625,17.658203125,38.6416015625,68.63540961995456
PWY-1042:_glycolysis_IV,NAGLIPASYN-PWY:_lipid_IVA_biosynthesis_(E._coli),65.588134765625,0.0,3,35.072021484375,6.457275390625,20.7646484375,44.823486328125,68.34084623430573
PWY0-845:_superpathway_of_pyridoxal_5'-phosphate_biosynthesis_and_salvage,TCA:_TCA_cycle_I_(prokaryotic),75.93255615234375,2.9542128436353905,12,0.15008544921875,47.95050048828125,24.05029296875,51.88226318359375,68.32677024529794
PWY-6507:_4-deoxy-L-threo-hex-4-enopyranuronate_degradation,GLUCARDEG-PWY:_D-glucarate_degradation_I,57.6533203125,0.0,3,8.776611328125,27.8466796875,18.3116455078125,39.3416748046875,68.23835052594136
TRNA-CHARGING-PWY:_tRNA_charging,PWY-6165:_chorismate_biosynthesis_II_(archaea),72.34963650173611,3.0837256867791023,27,27.28778754340278,18.89108615451389,23.089436848958336,49.26019965277778,68.08631257130881
"PWY-7117:_C4_photosynthetic_carbon_assimilation_cycle,_PEPCK_type",PWY-6901:_superpathway_of_glucose_and_xylose_degradation,79.2113037109375,2.247454351559895,6,48.5843505859375,2.1826171875,25.38348388671875,53.82781982421875,67.95472022610608
PWY-5104:_L-isoleucine_biosynthesis_IV,GALACT-GLUCUROCAT-PWY:_superpathway_of_hexuronide_and_hexuronate_degradation,69.32354736328125,3.6326101537604223,12,43.8701171875,0.646484375,22.25830078125,47.06524658203125,67.89214974154713
"PWY-5138:_fatty_acid_&beta;-oxidation_IV_(unsaturated,_even_number)",NAGLIPASYN-PWY:_lipid_IVA_biosynthesis_(E._coli),73.70882161458333,2.1462126257002314,9,42.083170572916664,5.347086588541667,23.715128580729164,49.993693033854164,67.82592902551964
SO4ASSIM-PWY:_assimilatory_sulfate_reduction_I,PWY-6386:_UDP-N-acetylmuramoyl-pentapeptide_biosynthesis_II_(lysine-containing),60.5938720703125,2.1177446638694626,6,11.5106201171875,27.718994140625,19.61480712890625,40.97906494140625,67.62905808999064
GALACT-GLUCUROCAT-PWY:_superpathway_of_hexuronide_and_hexuronate_degradation,PWY-7942:_5-oxo-L-proline_metabolism,66.1302490234375,0.6048215643544589,6,0.76318359375,42.18017578125,21.4716796875,44.6585693359375,67.53122813753485
P163-PWY:_L-lysine_fermentation_to_acetate_and_butanoate,"PWY-241:_C4_photosynthetic_carbon_assimilation_cycle,_NADP-ME_type",66.22509765625,0.0,3,21.284912109375,21.7314453125,21.5081787109375,44.7169189453125,67.52261684448017
PWY0-1533:_methylphosphonate_degradation_I,NAGLIPASYN-PWY:_lipid_IVA_biosynthesis_(E._coli),67.37822265625,7.787209005742576,15,38.595703125,5.21796875,21.9068359375,45.471386718750004,67.48677083801361
PWY0-1338:_polymyxin_resistance,PWY-6507:_4-deoxy-L-threo-hex-4-enopyranuronate_degradation,75.4376220703125,2.1581285047792678,6,40.440673828125,8.8819580078125,24.66131591796875,50.77630615234375,67.30899617304628
PWY-6507:_4-deoxy-L-threo-hex-4-enopyranuronate_degradation,"P461-PWY:_hexitol_fermentation_to_lactate,_formate,_ethanol_and_acetate",58.758544921875,2.2216461353493235,6,9.4979248046875,29.128173828125,19.31304931640625,39.44549560546875,67.13150514178872
GALACT-GLUCUROCAT-PWY:_superpathway_of_hexuronide_and_hexuronate_degradation,PWY0-461:_L-lysine_degradation_I,77.24747721354167,5.414973759950339,27,0.8401421440972222,50.050564236111114,25.445353190104168,51.8021240234375,67.05995573193483
PWY-6901:_superpathway_of_glucose_and_xylose_degradation,"GLYCOLYSIS-TCA-GLYOX-BYPASS:_superpathway_of_glycolysis,_pyruvate_dehydrogenase,_TCA,_and_glyoxylate_bypass",63.870361328125,0.11098870183820504,6,3.568603515625,38.5579833984375,21.06329345703125,42.80706787109375,67.02180319785332
METH-ACETATE-PWY:_methanogenesis_from_acetate,PWY-6151:_S-adenosyl-L-methionine_salvage_I,61.572509765625,0.0,3,6.197021484375,34.594482421875,20.395751953125,41.1767578125,66.8752304709339
PWY-5188:_tetrapyrrole_biosynthesis_I_(from_glutamate),PWY66-409:_superpathway_of_purine_nucleotide_salvage,59.7025634765625,3.9852599270475912,30,9.21982421875,30.40576171875,19.81279296875,39.8897705078125,66.81416707252791
GALACT-GLUCUROCAT-PWY:_superpathway_of_hexuronide_and_hexuronate_degradation,KDO-NAGLIPASYN-PWY:_superpathway_of_(Kdo)2-lipid_A_biosynthesis,66.56790161132812,2.504668425874564,24,0.829498291015625,43.461944580078125,22.145721435546875,44.42218017578125,66.73213230477096
PWY0-845:_superpathway_of_pyridoxal_5'-phosphate_biosynthesis_and_salvage,PWY-5705:_allantoin_degradation_to_glyoxylate_III,72.31279296875,2.742711630302454,15,0.139501953125,47.983349609375,24.061425781249998,48.25136718750001,66.72590727943789
"PRPP-PWY:_superpathway_of_histidine,_purine,_and_pyrimidine_biosynthesis",NAGLIPASYN-PWY:_lipid_IVA_biosynthesis_(E._coli),58.05859375,1.232643197041655,6,32.8179931640625,5.8284912109375,19.3232421875,38.7353515625,66.71768821906748
PWY0-845:_superpathway_of_pyridoxal_5'-phosphate_biosynthesis_and_salvage,PWY-5675:_nitrate_reduction_V_(assimilatory),78.260498046875,5.8176053616006556,33,0.298583984375,51.80140269886363,26.049993341619317,52.21050470525569,66.71373938098839
PWY-5705:_allantoin_degradation_to_glyoxylate_III,GALACT-GLUCUROCAT-PWY:_superpathway_of_hexuronide_and_hexuronate_degradation,74.48078264508929,2.444786349284654,21,48.883475167410715,0.7677873883928571,24.825631277901785,49.65515136718751,66.66840707595787
OANTIGEN-PWY:_O-antigen_building_blocks_biosynthesis_(E._coli),PWY-5840:_superpathway_of_menaquinol-7_biosynthesis,68.32442220052083,5.711261174505831,18,8.4774169921875,37.125040690104164,22.801228841145832,45.523193359375,66.62799610038704
PWY0-845:_superpathway_of_pyridoxal_5'-phosphate_biosynthesis_and_salvage,FAO-PWY:_fatty_acid_&beta;-oxidation_I_(generic),71.27243041992188,6.216648535312223,24,0.29168701171875,47.2958984375,23.793792724609375,47.4786376953125,66.61571299810957
P122-PWY:_heterolactic_fermentation,GALACT-GLUCUROCAT-PWY:_superpathway_of_hexuronide_and_hexuronate_degradation,64.9007568359375,1.9621162325920958,12,42.731201171875,0.63275146484375,21.681976318359375,43.218780517578125,66.59210558488678
NAGLIPASYN-PWY:_lipid_IVA_biosynthesis_(E._coli),PWY-5840:_superpathway_of_menaquinol-7_biosynthesis,75.284423828125,0.0,3,5.0322265625,45.2880859375,25.16015625,50.124267578125,66.57986477064519
